loop:1,season:59346335,P_air:0.04944159977200358,P_ice:0.01102561546590378,P_rego:0.03953278476209264,T_sub:164.303003178678
0,164.303003178678,771.2757390024231,174.5234728640435,0,164.3030600727346,398.0535970951501
1,164.303003178678,768.6551544741975,174.6312247587385,0,164.3030600727346,437.5898047317201
2,164.303003178678,765.8728322290527,174.734843172219,0,164.3030600727346,478.7324350200401
3,164.303003178678,761.5846024127248,174.8343417471879,0,164.3030600727346,519.2250010926082
4,164.303003178678,755.6490348957858,174.9297335407471,0,164.3030600727346,558.6839363184721
5,164.303003178678,748.0661325473025,175.0209915066796,0,164.3030600727346,597.7563801302655
6,164.303003178678,738.864204880068,175.1080563085121,0,164.3030600727346,635.5025125692929
7,164.303003178678,728.0776826319457,175.1909177590304,0,164.3030600727346,672.5025041570277
8,164.303003178678,715.7432101257267,175.2694992556909,0,164.3030600727346,708.4663245930507
9,164.303003178678,701.9010642374044,175.3437714996416,0,164.3030600727346,743.6229254424368
10,164.303003178678,686.5970763942322,175.413711532712,0,164.3030600727346,779.3939124094426
11,164.303003178678,669.7280501949068,175.4792369882636,0,164.3030600727346,826.7745237109788
12,164.303003178678,651.0639880015838,175.5403502532572,0,164.3030600727346,879.7864836355163
13,164.303003178678,630.4986657253742,175.5970156049452,0,164.3030600727346,936.3915810765257
14,164.303003178678,607.9497456995057,175.6491682239534,0,164.3030600727346,994.1171220083016
15,164.303003178678,583.3344466659455,175.6968092089958,0,164.3030600727346,1052.352411042481
16,164.303003178678,556.5618406545432,175.7399225214146,0,164.3030600727346,1112.194603397944
17,164.303003178678,527.528349725446,175.7784478530029,0,164.3030600727346,1172.336138536375
18,164.303003178678,496.1123155628463,175.8123694113371,0,164.3030600727346,1232.324242092996
19,164.303003178678,462.1673930576451,175.8417070992007,0,164.3030600727346,1292.666753022619
20,164.303003178678,425.5129173782424,175.8664079545803,0,164.3030600727346,1353.03529199563
21,164.303003178678,385.9184929999853,175.886432284204,0,164.3030600727346,1412.430818756805
22,164.303003178678,343.0788065344801,175.9018218076484,0,164.3030600727346,1473.257777618442
23,164.303003178678,296.5628710619215,175.9125527864671,0,164.3030600727346,1437.027268916803
24,164.303003178678,245.6951517284436,175.9185809226922,0,164.3030600727346,1308.903417101419
25,164.303003178678,189.1319522722285,175.9198953313219,0,164.3030600727346,1189.309697246145
26,164.303003178678,124.7223596369361,175.9165503509922,0,164.3030600727346,1076.768354276753
27,164.303003178678,50.8356700186959,175.908510034692,0,164.3030600727346,970.5923787630819
28,171.4267435703648,0,178.2234216019461,0,164.3030600727346,817.4328015181297
29,182.8448627727367,0,187.1180352781857,0,164.3030600727346,394.3430121580519
30,192.5452686257931,0,196.0015624777805,0,174.4542998768076,0
31,201.1851000261207,0,204.2403180157979,0,191.8528422461551,0
32,209.05022897608,0,211.8310253442831,0,202.6412482499134,0
33,216.3209598873814,0,218.8734756578369,0,211.3857220149006,0
34,223.1055330981446,0,225.4541410605378,0,219.1755550804398,0
35,229.3916282600084,0,231.4904482782692,0,226.1229247898618,0
36,234.4696154053618,0,236.1912471476084,0,231.6270530843512,0
37,238.0180505091842,0,239.5419686309079,0,235.1142773880245,0
38,240.6965687695216,0,242.0342975219227,0,237.6655969135321,0
39,242.8401937191954,0,244.0005517308239,0,239.6865171047177,0
40,244.6206346695108,0,245.6128068511087,0,241.3543141813283,0
41,246.0730425067836,0,246.9020422528774,0,242.7004415351107,0
42,247.1610684491082,0,247.8211016975016,0,243.6773940413079,0
43,247.9000138962672,0,248.3824011706565,0,244.297639202447,0
44,248.389610450396,0,248.6928887691114,0,244.6682807176871,0
45,248.7395630336665,0,248.8664326050371,0,244.9032042429117,0
46,249.0221074424806,0,248.9757950533879,0,245.0745128402241,0
47,249.2721239580229,0,249.0538818702078,0,245.2157338422807,0
48,249.5029691889838,0,249.1131392979943,0,245.3392558982717,0
49,249.7188125901348,0,249.1575271138211,0,245.448826029865,0
50,249.9206699347964,0,249.1880887187344,0,245.5453425609573,0
51,250.1086547526383,0,249.2046833896644,0,245.6289204247516,0
52,250.2826662652918,0,249.2073111462228,0,245.6994961448218,0
53,250.4425675527464,0,249.195989557488,0,245.7569782448559,0
54,250.5882252630802,0,249.1707221971884,0,245.8012794703821,0
55,250.7195167920537,0,249.1313148787625,0,245.832397584947,0
56,250.8363306221684,0,249.0777235249521,0,245.866268673933,0
57,250.9385656033411,0,249.0099682104885,0,245.9199203470819,0
58,251.0261304401577,0,248.9280751327596,0,245.9918779453301,0
59,251.0989432650961,0,248.8319459377857,0,246.077206719688,0
60,251.1569312103293,0,248.7215531730699,0,246.1708312998544,0
61,251.200030016442,0,248.5969385334712,0,246.2683635652963,0
62,251.2281836693015,0,248.4581502354139,0,246.3662306947645,0
63,251.2413440650996,0,248.3051421489477,0,246.461608778065,0
64,251.2394707356023,0,248.1379195523451,0,246.5522961563254,0
65,251.2225305943359,0,247.9565466128058,0,246.6365783113196,0
66,251.1904977134186,0,247.7610900255601,0,246.7131099422261,0
67,251.1433531353641,0,247.5515319829248,0,246.7808233327097,0
68,251.0810847120685,0,247.3279213282507,0,246.8389202756345,0
69,251.0036869830749,0,247.0903456213207,0,246.8866975125884,0
70,250.9111610884183,0,246.8388781505968,0,246.9236399456286,0
71,250.8035146544166,0,246.5735295022479,0,246.949294171781,0
72,250.6807615955129,0,246.2943963989823,0,246.9633133195291,0
73,250.542921914212,0,246.0015900984998,0,246.9653907251831,0
74,250.3900216307654,0,245.695158176519,0,246.955278683662,0
75,250.2220928040898,0,245.3751817090128,0,246.9327603949905,0
76,250.0391735474275,0,245.0417918072239,0,246.8976705791946,0
77,249.8413079796159,0,244.6950824541108,0,246.8498578846144,0
78,249.6285461321346,0,244.3351308195806,0,246.7891977621336,0
79,249.4009438663166,0,243.9620824552167,0,246.7155947344366,0
80,249.158562828588,0,243.5760594939633,0,246.6289655754832,0
81,248.9014704460321,0,243.1771527253718,0,246.5292397890815,0
82,248.6297399617681,0,242.7655300787843,0,246.4163674281249,0
83,248.3434505161586,0,242.3413157222658,0,246.2903216077795,0
84,248.042687275765,0,241.9046388819127,0,246.1510599683106,0
85,247.7275415665326,0,241.4556838640384,0,245.9985786127861,0
86,247.3981108534545,0,240.9945738408822,0,245.8328912838477,0
87,247.0544982973032,0,240.5214897521068,0,245.6539777608525,0
88,246.6968117823198,0,240.0366052446111,0,245.4618874008756,0
89,246.3251628812004,0,239.5400782756601,0,245.2566116619194,0
90,245.9396665087144,0,239.0321080310075,0,245.0382172803055,0
91,245.5404413306718,0,238.5128483285688,0,244.8067043797862,0
92,245.1276104307239,0,237.9825097695275,0,244.5621559738641,0
93,244.7013018296805,0,237.4412408819748,0,244.3045868485723,0
94,244.261648761445,0,236.8892259187822,0,244.0340779429824,0
95,243.8087897651837,0,236.3265559256567,0,243.7506924522336,0
96,243.3428685787302,0,235.7532838327842,0,243.4544803824709,0
97,242.8640331221826,0,235.1692723941215,0,243.1455549347599,0
98,242.3724286530943,0,234.5741142954197,0,242.8239610704818,0
99,241.8681581848567,0,233.9668513528591,0,242.4897601919239,0
100,241.3510918672989,0,233.3455946542144,0,242.1428276301079,0
101,240.8201357824366,0,232.7061933088708,0,241.7821293893272,0
102,240.2711567825582,0,232.0390871328634,0,241.4038373632012,0
103,239.6932790635802,0,231.3226667744798,0,240.9972209762781,0
104,239.0669148388462,0,230.5130506354985,0,240.5420744167619,0
105,238.3689630977546,0,229.5606774618792,0,240.01510801586,0
106,237.5753194028259,0,228.4867449977812,0,239.3925566352156,0
107,236.6600099762847,0,227.2649451441746,0,238.6495584261291,0
108,235.5941406330093,0,225.8666081553377,0,237.7607293238929,0
109,234.3451388730006,0,224.2691505811389,0,236.7030732883331,0
110,232.8760805652668,0,222.4655205923438,0,235.4628358629145,0
111,231.1449533991697,0,220.4820581468884,0,234.0500711481615,0
112,229.1463342802803,0,218.4056214577803,0,232.5216785659731,0
113,227.0880991127803,0,216.3057160954994,0,230.8877793964725,0
114,225.002328524195,0,214.1873941976588,0,229.0456756720157,0
115,222.890287594372,0,212.0527516864015,0,227.1297615941374,0
116,220.7529224417605,0,209.904050820335,0,225.1872382311791,0
117,218.591167644606,0,207.7438911858248,0,223.2189346174275,0
118,216.4059580540681,0,205.5752846845687,0,221.2256752770405,0
119,214.1982354042292,0,203.4017274142203,0,219.2083428140267,0
120,211.9689534718739,0,201.2273030065035,0,217.1678791174701,0
