loop:1,season:59346890,P_air:4.994774198294836,P_ice:9.513011769334927e-06,P_rego:0.005216288693394261,T_sub:214.2944855693002
74,409.9750454669035,0,410.2125972795523,0,406.8877623014311,0
75,410.8907318925787,0,411.0258194414556,0,407.9038528574654,0
76,411.7491625049379,0,411.781347735191,0,408.8632005265923,0
77,412.5499711259176,0,412.4788529786381,0,409.7654140413406,0
78,413.2928175465381,0,413.1180316311632,0,410.6101275049534,0
79,413.9773873661997,0,413.6986056351294,0,411.3970002518983,0
80,414.6033918466439,0,414.2203222709832,0,412.1257167220271,0
81,415.1705677799332,0,414.6829540253163,0,412.7959863477747,0
82,415.6786773698544,0,415.0862984713658,0,413.4075434538751,0
83,416.1275081262111,0,415.4301781614266,0,413.9601471690282,0
84,416.5168727715181,0,415.7144405307603,0,414.4535813491336,0
85,416.8466091596737,0,415.9389578125666,0,414.8876545116318,0
86,417.1165802062291,0,416.1036269636948,0,415.262199780621,0
87,417.3266738299305,0,416.2083696007864,0,415.5770748424442,0
88,417.4768029052628,0,416.2531319465887,0,415.8321619114807,0
89,417.5669052257689,0,416.2378847862419,0,416.0273677059201,0
90,417.5969434779691,0,416.1626234333815,0,416.1626234333815,0
91,417.5669052257689,0,416.0273677059201,0,416.2378847862419,0
92,417.4768029052628,0,415.8321619114807,0,416.2531319465887,0
93,417.3266738299305,0,415.5770748424442,0,416.2083696007864,0
94,417.1165802062291,0,415.262199780621,0,416.1036269636948,0
95,416.8466091596737,0,414.8876545116318,0,415.9389578125666,0
96,416.5168727715181,0,414.4535813491336,0,415.7144405307603,0
97,416.1275081262111,0,413.9601471690282,0,415.4301781614266,0
98,415.6786773698544,0,413.4075434538751,0,415.0862984713658,0
99,415.1705677799332,0,412.7959863477747,0,414.6829540253163,0
100,414.6033918466439,0,412.1257167220271,0,414.2203222709832,0
101,413.9773873661997,0,411.3970002518983,0,413.6986056351294,0
102,413.2928175465381,0,410.6101275049534,0,413.1180316311632,0
103,412.5499711259176,0,409.7654140413406,0,412.4788529786381,0
104,411.7491625049379,0,408.8632005265923,0,411.781347735191,0
105,410.8907318925787,0,407.9038528574654,0,411.0258194414556,0
106,409.9750454669035,0,406.8877623014311,0,410.2125972795523,0
107,409.0024955511362,0,405.8153456505014,0,409.3420362458088,0
108,407.9735008058756,0,404.6870453900669,0,408.4145173384386,0
109,406.8885064382627,0,403.5033298835377,0,407.4304477609138,0
110,405.7479844289912,0,402.2646935736382,0,406.3902611418667,0
111,404.5524337781013,0,400.9716572011549,0,405.2944177723901,0
