loop:1,season:59347075,P_air:4.991703125301068,P_ice:0,P_rego:0.00829687469893235,T_sub:214.286280938905
0,473.8657744854456,0,473.8661524947483,0,473.8661524947483,0
1,476.5333778521938,0,476.9818350283097,0,476.9818350283097,0
2,477.3859047562962,0,477.9740558103565,0,477.9740558103565,0
3,477.8389851506114,0,478.5035204406943,0,478.5035204406943,0
4,478.0911033650046,0,478.8039622703339,0,478.8039622703339,0
5,478.2068058385522,0,478.9518046350044,0,478.9518046350044,0
6,478.2146530094627,0,478.9810824209447,0,478.9810824209447,0
7,478.1296598371165,0,478.9098016609072,0,478.9098016609072,0
8,477.9607089750745,0,478.7486569422963,0,478.7486569422963,0
9,477.7135749253579,0,478.5045868193395,0,478.5045868193395,0
10,477.3923498286395,0,478.182440973279,0,478.182440973279,0
11,477.000201118146,0,477.7858472061087,0,477.7858472061087,0
12,476.539830470002,0,477.3177040875524,0,477.3177040875524,0
13,476.0138078894259,0,476.7804889468791,0,476.7804889468791,0
14,475.4248843985517,0,476.1764774710839,0,476.1764774710839,0
15,474.7763701003703,0,475.5079334328794,0,475.5079334328794,0
16,474.0726826420567,0,474.7773154772558,0,474.7773154772558,0
17,473.3202398429847,0,473.987922352818,0,473.987922352818,0
18,472.5279137815426,0,473.1515089750337,0,473.1515089750337,0
19,471.7013589205788,0,472.278795609503,0,472.278795609503,0
20,470.8447209328984,0,471.3757768077224,0,471.3757768077224,0
21,469.9613579581616,0,470.4465969016589,0,470.4465969016589,0
22,469.0541561085411,0,469.4945437729255,0,469.4945437729255,0
23,468.125687809839,0,468.5224819294722,0,468.5224819294722,0
24,467.1782988607873,0,467.5328279494668,0,467.5328279494668,0
25,466.214161737621,0,466.5277963525663,0,466.5277963525663,0
26,465.2353094846687,0,465.5094594673812,0,465.5094594673812,0
27,464.2436568068512,0,464.4797323985374,0,464.4797323985374,0
28,463.2410123545384,0,463.4404448074315,0,463.4404448074315,0
29,462.229084827925,0,462.3933325816818,0,462.3933325816818,0
30,461.2094846694497,0,461.3400404060296,0,461.3400404060296,0
31,460.1837225874512,0,460.2821306547248,0,460.2821306547248,0
32,459.1532058366577,0,459.2210670737272,0,459.2210670737272,0
33,458.1192329815181,0,458.1582138861446,0,458.1582138861446,0
34,457.0829877359756,0,457.0948366383186,0,457.0948366383186,0
35,456.0455323802202,0,456.0320531663566,0,456.0320531663566,0
36,455.0078011851185,0,454.9708905955329,0,454.9708905955329,0
37,453.9705942179468,0,453.9122072095075,0,453.9122072095075,0
38,452.934571852631,0,452.8567098850141,0,452.8567098850141,0
39,451.9002502598188,0,451.8049533229424,0,451.8049533229424,0
40,450.8679981047389,0,450.7573429105892,0,450.7573429105892,0
41,449.8380346329175,0,449.7141016390784,0,449.7141016390784,0
42,448.8104292752195,0,448.6752758490904,0,448.6752758490904,0
43,447.785102854803,0,447.6407615302501,0,447.6407615302501,0
44,446.7618304302013,0,446.6102748309916,0,446.6102748309916,0
45,445.740245761887,0,445.583367182744,0,445.583367182744,0
46,444.71984734545,0,444.559451502617,0,444.559451502617,0
47,443.7000059140487,0,443.5377693565798,0,443.5377693565798,0
48,442.6799732771086,0,442.5174534557576,0,442.5174534557576,0
49,441.6588923321824,0,441.4975097278641,0,441.4975097278641,0
50,440.6358080631301,0,440.4768343459418,0,440.4768343459418,0
51,439.6096793207131,0,439.4542258441413,0,439.4542258441413,0
52,438.579391171516,0,438.4284346637105,0,438.4284346637105,0
53,437.5437675976474,0,437.3981133755788,0,437.3981133755788,0
54,436.5015843326753,0,436.3618896781375,0,436.3618896781375,0
55,435.4515816280856,0,435.318359735683,0,435.318359735683,0
56,434.3924767585311,0,434.2660882264383,0,434.2660882264383,0
57,433.3229760924292,0,433.2036521994962,0,433.2036521994962,0
58,432.2417865760387,0,432.1296459036357,0,432.1296459036357,0
59,431.1476265031181,0,431.0426471982414,0,431.0426471982414,0
60,430.0392354675956,0,429.9413224262373,0,429.9413224262373,0
61,428.9153834224483,0,428.8243172486834,0,428.8243172486834,0
62,427.7748787933417,0,427.6903869606032,0,427.6903869606032,0
63,426.6165756198013,0,426.5382916713237,0,426.5382916713237,0
64,425.4393797190743,0,425.3668986169533,0,425.3668986169533,0
65,424.2422538880229,0,424.1750992877517,0,424.1750992877517,0
66,423.0242221758743,0,422.9619070523154,0,422.9619070523154,0
