loop:1,season:59346335,P_air:6.184019321262306e-11,P_ice:0,P_rego:0.0009999999381598069,T_sub:79.28450299027475
0,320.1978579309909,0,320.1957662281276,0,320.1957662281276,0
1,320.1760582538865,0,320.162316395341,0,320.162316395341,0
2,320.1106575896398,0,320.0852697794383,0,320.0852697794383,0
3,320.0016801977314,0,319.9646541871513,0,319.9646541871513,0
4,319.8491594431462,0,319.8005065285678,0,319.8005065285678,0
5,319.653137671204,0,319.592872690885,0,319.592872690885,0
6,319.4136832257179,0,319.3418245546233,0,319.3418245546233,0
7,319.1308610081765,0,319.0474305532323,0,319.0474305532323,0
8,318.8047618427526,0,318.7097850355264,0,318.7097850355264,0
9,318.4354898740172,0,318.3289956629579,0,318.3289956629579,0
10,318.0231499560676,0,317.9051707983274,0,317.9051707983274,0
11,317.5678726910775,0,317.4384445419826,0,317.4384445419826,0
12,317.0697977584917,0,316.9289600607842,0,316.9289600607842,0
13,316.5290778989732,0,316.376873570797,0,316.376873570797,0
14,315.9458790886114,0,315.7823545104405,0,315.7823545104405,0
15,315.3203802401501,0,315.1455852406489,0,315.1455852406489,0
16,314.652777713376,0,314.4667655539848,0,314.4667655539848,0
17,313.9432721108998,0,313.7460994700668,0,313.7460994700668,0
18,313.1920813370419,0,312.9838082927134,0,312.9838082927134,0
19,312.399435999933,0,312.180126011258,0,312.180126011258,0
20,311.5655839951183,0,311.335303882899,0,311.335303882899,0
21,310.6907771151815,0,310.4495970419261,0,310.4495970419261,0
22,309.7752884936448,0,309.5232819417062,0,309.5232819417062,0
23,308.819395154122,0,308.5566389038156,0,308.5566389038156,0
24,307.8233980956129,0,307.5499694447147,0,307.5499694447147,0
25,306.7915035741971,0,306.5084365930404,0,306.5084365930404,0
26,305.732414813764,0,305.4407219754751,0,305.4407219754751,0
27,304.6506261268628,0,304.350811863555,0,304.350811863555,0
28,303.5490161864529,0,303.2415555623439,0,303.2415555623439,0
29,302.4296554340115,0,302.1149555616057,0,302.1149555616057,0
30,301.2941143051667,0,300.9724763010246,0,300.9724763010246,0
31,300.1436140896207,0,299.8153933028366,0,299.8153933028366,0
32,298.9791240619992,0,298.6445417458119,0,298.6445417458119,0
33,297.8014399423038,0,297.4608206420135,0,297.4608206420135,0
34,296.6112197704766,0,296.2647525824887,0,296.2647525824887,0
35,295.409006155799,0,295.0569714322908,0,295.0569714322908,0
36,294.1952651995199,0,293.8378379551694,0,293.8378379551694,0
37,292.9704050218301,0,292.6078332140095,0,292.6078332140095,0
38,291.7347850966954,0,291.3672468885389,0,291.3672468885389,0
39,290.4887172365672,0,290.1164273277267,0,290.1164273277267,0
40,289.2324946740196,0,288.8556391272987,0,288.8556391272987,0
41,287.9663839491849,0,287.5851440772697,0,287.5851440772697,0
42,286.6906409424913,0,286.3052134567499,0,286.3052134567499,0
43,285.4055050243819,0,285.0160638105084,0,285.0160638105084,0
44,284.1112134970568,0,283.7179372370429,0,283.7179372370429,0
45,282.807994003027,0,282.4110553390797,0,282.4110553390797,0
46,281.4960837171743,0,281.0956554848949,0,281.0956554848949,0
47,280.1757091365194,0,279.7719561073527,0,279.7719561073527,0
48,278.8470986784702,0,278.4401933913294,0,278.4401933913294,0
49,277.510502599673,0,277.1006317585054,0,277.1006317585054,0
50,276.1661583943729,0,275.7534805110314,0,275.7534805110314,0
51,274.8143221185696,0,274.3989652413413,0,274.3989652413413,0
52,273.4552508832674,0,273.0373983974392,0,273.0373983974392,0
53,272.0892230042973,0,271.6690655239432,0,271.6690655239432,0
54,270.7165265758611,0,270.2941929520218,0,270.2941929520218,0
55,269.337446155114,0,268.913120386509,0,268.913120386509,0
56,267.9523049606233,0,267.5261328325975,0,267.5261328325975,0
57,266.5614322244208,0,266.1335846149635,0,266.1335846149635,0
58,265.1651785046288,0,264.735799678852,0,264.735799678852,0
59,263.7639176568399,0,263.3331632614252,0,263.3331632614252,0
60,262.358066997432,0,261.9261091255188,0,261.9261091255188,0
61,260.9480673810559,0,260.515057211112,0,260.515057211112,0
62,259.5344246262804,0,259.1005208045225,0,259.1005208045225,0
63,258.1177243436936,0,257.6830825768586,0,257.6830825768586,0
64,256.6986200099108,0,256.2633873689778,0,256.2633873689778,0
65,255.2779480438048,0,254.8422840175592,0,254.8422840175592,0
66,253.856731372907,0,253.4208052092651,0,253.4208052092651,0
67,252.4363626645146,0,252.0003101859658,0,252.0003101859658,0
68,251.0187114911662,0,250.5826868276176,0,250.5826868276176,0
69,249.6065135918394,0,249.1706801246121,0,249.1706801246121,0
70,248.2038747710942,0,247.7683789839115,0,247.7683789839115,0
71,246.8173422023402,0,246.3823310239943,0,246.3823310239943,0
72,245.4578044895085,0,245.0234358255947,0,245.0234358255947,0
73,244.1506828591141,0,243.7171074095579,0,243.7171074095579,0
74,243.005911049108,0,242.5733197911898,0,242.5733197911898,0
75,242.0603686243111,0,241.6289279908821,0,241.6289279908821,0
76,241.167931602865,0,240.7378063989928,0,240.7378063989928,0
77,240.31173689544,0,239.8830900777342,0,239.8830900777342,0
78,239.3737470997313,0,238.9470230766033,0,238.9470230766033,0
79,238.3235598165004,0,237.899248272015,0,237.899248272015,0
80,237.1714982893852,0,236.7504635826122,0,236.7504635826122,0
81,235.9217283443283,0,235.5046991037565,0,235.5046991037565,0
82,234.5749734477349,0,234.1669644505714,0,234.1669644505714,0
83,233.1295134122953,0,232.7441173970757,0,232.7441173970757,0
84,231.5821705429141,0,231.2171713038137,0,231.2171713038137,0
85,229.6820550730753,0,229.2697882295928,0,229.2697882295928,0
86,225.6188366579256,0,225.2092889573622,0,225.2092889573622,0
87,221.656718967064,0,221.2499386215596,0,221.2499386215596,0
88,217.8097786250743,0,217.4060308433947,0,217.4060308433947,0
89,214.0977397528663,0,213.6970742447791,0,213.6970742447791,0
90,210.5567712857625,0,210.1591130806021,0,210.1591130806021,0
91,207.2499926391171,0,206.855930980444,0,206.855930980444,0
92,204.116314392487,0,203.7257722537686,0,203.7257722537686,0
93,201.1215923935382,0,200.7346154018864,0,200.7346154018864,0
94,198.2481267173486,0,197.8649741509348,0,197.8649741509348,0
95,195.4581066956865,0,195.0788191024464,0,195.0788191024464,0
96,192.5488721847868,0,192.173630829258,0,192.173630829258,0
97,189.7301406282926,0,189.3590778654726,0,189.3590778654726,0
98,186.9964474128517,0,186.629649912498,0,186.629649912498,0
99,184.3432363816095,0,183.9808822192338,0,183.9808822192338,0
100,181.7665227226063,0,181.4086992561282,0,181.4086992561282,0
101,179.2629244343896,0,178.9097751959917,0,178.9097751959917,0
102,176.8293984282662,0,176.4810556788602,0,176.4810556788602,0
103,174.4632773573564,0,174.1198348439746,0,174.1198348439746,0
104,172.1622214496844,0,171.8238305091862,0,171.8238305091862,0
105,169.924096959687,0,169.5908663187799,0,169.5908663187799,0
106,167.7470361408081,0,167.4190754638165,0,167.4190754638165,0
107,165.6292594397912,0,165.3067066169763,0,165.3067066169763,0
108,163.5691658784007,0,163.2521218924419,0,163.2521218924419,0
109,161.5654141825514,0,161.2539921819328,0,161.2539921819328,0
110,159.6165342683147,0,159.3108625484424,0,159.3108625484424,0
111,157.7214397838933,0,157.4216222400011,0,157.4216222400011,0
112,155.8789016617579,0,155.5850454900065,0,155.5850454900065,0
113,154.0879655715037,0,153.8001945108535,0,153.8001945108535,0
114,152.3476943800475,0,152.0661033727055,0,152.0661033727055,0
115,150.6571215940679,0,150.3818150710181,0,150.3818150710181,0
116,149.0154095581329,0,148.7465036729151,0,148.7465036729151,0
117,147.421862928656,0,147.1594615773792,0,147.1594615773792,0
118,145.8756906246003,0,145.6198963519258,0,145.6198963519258,0
119,144.3762526302563,0,144.1271592321453,0,144.1271592321453,0
120,142.9228858501498,0,142.6806033418647,0,142.6806033418647,0
121,141.5149855023606,0,141.2796119322806,0,141.2796119322806,0
122,140.1520133167901,0,139.9236484135404,0,139.9236484135404,0
123,138.8335021777884,0,138.612236855581,0,138.612236855581,0
124,137.5587951708885,0,137.3447383060516,0,137.3447383060516,0
125,136.3275099136901,0,136.1207391297345,0,136.1207391297345,0
126,135.1392703425761,0,134.9399020249578,0,134.9399020249578,0
127,133.9949614677035,0,133.8030602689064,0,133.8030602689064,0
128,132.8942931483571,0,132.7099864300404,0,132.7099864300404,0
129,131.8367197574669,0,131.6600700395855,0,131.6600700395855,0
130,130.8217020660623,0,130.652797579959,0,130.652797579959,0
131,129.8487059520259,0,129.687658320963,0,129.687658320963,0
132,128.9173991304226,0,128.7642704047507,0,128.7642704047507,0
133,128.0273194716435,0,127.8820725808453,0,127.8820725808453,0
134,127.1779389984612,0,127.0405270434114,0,127.0405270434114,0
135,126.368926235029,0,126.2393316566296,0,126.2393316566296,0
136,125.5998135216659,0,125.4779769130456,0,125.4779769130456,0
137,124.870192722535,0,124.7560674283512,0,124.7560674283512,0
138,124.179712391561,0,124.0732310420348,0,124.0732310420348,0
139,123.5278760900784,0,123.428972314953,0,123.428972314953,0
140,122.9143031478583,0,122.8228891605448,0,122.8228891605448,0
141,122.3385258934069,0,122.2545041505573,0,122.2545041505573,0
142,121.8000506456626,0,121.7233343230042,0,121.7233343230042,0
143,121.2983516456648,0,121.2287981811347,0,121.2287981811347,0
144,120.8329299103864,0,120.7704319965183,0,120.7704319965183,0
145,120.4032381759509,0,120.3476086329562,0,120.3476086329562,0
146,120.0086038457537,0,119.9597203337427,0,119.9597203337427,0
147,119.6483475530475,0,119.6059574786829,0,119.6059574786829,0
148,119.3215673112315,0,119.2855249691634,0,119.2855249691634,0
149,119.0274464959405,0,118.9974224321655,0,118.9974224321655,0
