loop:1,season:5.934578e7,P_air:7.682539514423892e-2,P_ice:1.261885867007214e-2,P_rego:4.0555746185688954e-2,T_sub:168.18796173927228
0,168.1879617392722800,959.4439818430908000,168.1880051408239500,408.6040736364080000,168.1880051408239500,860.8052512189838000
1,168.1879617392722800,956.0870951259252000,168.1880051408239500,345.8892278252094500,168.1880051408239500,895.7959245108035000
2,168.1879617392722800,953.0975359135022000,168.1880051408239500,283.5036398661242000,168.1880051408239500,931.1646668056579000
3,168.1879617392722800,948.6851677155511000,168.1880051408239500,217.9291888260502000,168.1880051408239500,964.0380354320251000
4,168.1879617392722800,942.6303666720855000,168.1880051408239500,152.3846139131808600,168.1880051408239500,993.9151122488362000
5,168.1879617392722800,934.9114953090490000,168.1880051408239500,86.2079983391625300,168.1880051408239500,1019.6540970922655000
6,168.1879617392722800,925.5527384083109000,168.1880051408239500,18.0284603255793420,168.1880051408239500,1040.2850716738624000
7,168.1879617392722800,914.5897528013955000,174.0152894233185400,0.0000000000000000,168.1880051408239500,1057.5170949886099000
8,168.1879617392722800,902.0625219261856000,176.3413204325118000,0.0000000000000000,168.1880051408239500,1071.3984862557913000
9,168.1879617392722800,888.0154120805237000,177.1571822241974700,0.0000000000000000,168.1880051408239500,1082.2334625494380000
10,168.1879617392722800,872.4973183168325000,177.5436821386733500,0.0000000000000000,168.1880051408239500,1090.5097125285147000
11,168.1879617392722800,855.4286653915634000,177.7754398570785000,0.0000000000000000,168.1880051408239500,1105.7589594265655000
12,168.1879617392722800,836.5746307851307000,177.9418352023231200,0.0000000000000000,168.1880051408239500,1123.3013843120962000
13,168.1879617392722800,815.8274335404186000,178.0799934335896000,0.0000000000000000,168.1880051408239500,1140.9742164548390000
14,168.1879617392722800,793.1087463039286000,178.2033870311830700,0.0000000000000000,168.1880051408239500,1159.1010520865582000
15,168.1879617392722800,768.3409551302149000,178.3180370581257800,0.0000000000000000,168.1880051408239500,1176.3480317590213000
16,168.1879617392722800,741.4386390731883000,178.4261406575944300,0.0000000000000000,168.1880051408239500,1103.9672041711590000
17,168.1879617392722800,712.3036523272561000,178.5292459197330600,0.0000000000000000,168.1880051408239500,1036.1260497553367000
18,168.1879617392722800,680.8202089258905000,178.6278057160313000,0.0000000000000000,168.1880051408239500,973.7969491727456000
19,168.1879617392722800,646.8490353318689000,178.7220614480942500,0.0000000000000000,168.1880051408239500,916.3799120492332000
20,168.1879617392722800,610.2185138035971000,178.8121179839503700,0.0000000000000000,168.1880051408239500,865.1138136712116000
21,168.1879617392722800,570.7112174767050000,178.8979567261229000,0.0000000000000000,168.1880051408239500,822.4112942577200000
22,168.1879617392722800,528.0412454821223000,178.9795887307078300,0.0000000000000000,168.1880051408239500,781.3629355274400000
23,168.1879617392722800,481.8114655050503600,179.0569658050471800,0.0000000000000000,168.1880051408239500,741.7638412309628000
24,168.1879617392722800,431.4173246901566500,179.1300421623249400,0.0000000000000000,168.1880051408239500,703.5728495718232000
25,168.1879617392722800,375.7800690091114600,179.1988086648728400,0.0000000000000000,168.1880051408239500,667.0069564922632000
26,168.1879617392722800,312.5600576707608000,179.2631964960920400,0.0000000000000000,168.1880051408239500,631.9247874308456000
27,168.1879617392722800,243.8890661634922000,179.3231799744809000,0.0000000000000000,168.1880051408239500,598.3258877989443000
28,168.1879617392722800,171.7547084368476400,179.3787506224875600,0.0000000000000000,168.1880051408239500,566.2124845495885000
29,168.1879617392722800,96.8408179179191300,179.4298369808196300,0.0000000000000000,168.1880051408239500,535.4996531825536000
30,169.6318010747858700,0.0000000000000000,179.5790831298047600,0.0000000000000000,168.1880051408239500,504.2876156519759500
31,183.1300849074367200,0.0000000000000000,187.4399863327615200,0.0000000000000000,168.1880051408239500,243.6617508762545300
32,193.6191479683122300,0.0000000000000000,196.8282771220140000,0.0000000000000000,180.9841697296973000,0.0000000000000000
33,202.9734920841593700,0.0000000000000000,205.7385391660201300,0.0000000000000000,196.9087740080947000,0.0000000000000000
34,211.4639892644721300,0.0000000000000000,213.9814774329255400,0.0000000000000000,207.2553668971219700,0.0000000000000000
35,219.2943664710823000,0.0000000000000000,221.6333232486648200,0.0000000000000000,215.6404201818339500,0.0000000000000000
36,226.5886514018152400,0.0000000000000000,228.7921845901757400,0.0000000000000000,223.0668725127969500,0.0000000000000000
37,233.0518131480163000,0.0000000000000000,234.9244125192063000,0.0000000000000000,229.7776492862411100,0.0000000000000000
38,237.7111381540136000,0.0000000000000000,239.4047444952360000,0.0000000000000000,234.5603281082664000,0.0000000000000000
39,241.2687060756978500,0.0000000000000000,242.8146093333805600,0.0000000000000000,237.9573643101096800,0.0000000000000000
40,244.0913650986629800,0.0000000000000000,245.5138521991190400,0.0000000000000000,240.6211229763680400,0.0000000000000000
41,246.3289117064725000,0.0000000000000000,247.6390098530184500,0.0000000000000000,242.7218032968543500,0.0000000000000000
