loop:1,season:5.9345965e7,P_air:7.682576552884651e-2,P_ice:1.2618936420310048e-2,P_rego:4.0555298050843465e-2,T_sub:168.18800514082395
0,168.1880051408239500,959.4445007694278000,168.1880485410060500,408.5899963224722500,168.1880485410060500,860.8222131985134000
1,168.1880051408239500,956.0876165566217000,168.1880485410060500,345.8747909111274000,168.1880485410060500,895.8128864903331000
2,168.1880051408239500,953.0980648565144000,168.1880485410060500,283.4888529163029600,168.1880485410060500,931.1816287851875000
3,168.1880051408239500,948.6857091765468000,168.1880485410060500,217.9140615115211400,168.1880485410060500,964.0549974115547000
4,168.1880051408239500,942.6309256529194000,168.1880485410060500,152.3691560086539000,168.1880485410060500,993.9320238434257000
5,168.1880051408239500,934.9120768062390000,168.1880485410060500,86.1922197200484000,168.1880485410060500,1019.6703558668848000
6,168.1880051408239500,925.5533474115165000,168.1880485410060500,18.0123709649815500,168.1880485410060500,1040.3006778427145000
7,168.1880051408239500,914.5903942918974000,174.0167585056119600,0.0000000000000000,168.1880485410060500,1057.5320489646880000
8,168.1880051408239500,902.0632008753685000,176.3423504893496000,0.0000000000000000,168.1880485410060500,1071.4127886507529000
9,168.1880051408239500,888.0161334483621000,177.1580775711849000,0.0000000000000000,168.1880485410060500,1082.2471141734180000
10,168.1880051408239500,872.4980851441401000,177.5445284949463500,0.0000000000000000,168.1880485410060500,1090.5227143898796000
11,168.1880051408239500,855.4293216144847000,177.7762673925904600,0.0000000000000000,168.1880485410060500,1105.7713127316058000
12,168.1880051408239500,836.5750773880659000,177.9426560019133800,0.0000000000000000,168.1880485410060500,1123.3130904646584000
13,168.1880051408239500,815.8276189181851000,178.0808120655223700,0.0000000000000000,168.1880485410060500,1140.9852770558994000
14,168.1880051408239500,793.1086372112246000,178.2042053311377300,0.0000000000000000,168.1880485410060500,1159.1114689337335000
15,168.1880051408239500,768.3405286943440000,178.3188556365547300,0.0000000000000000,168.1880485410060500,1176.3578068460222000
16,168.1880051408239500,741.4378790944082000,178.4269596734422400,0.0000000000000000,168.1880485410060500,1103.9763396871826000
17,168.1880051408239500,712.3025472246001000,178.5300652120587000,0.0000000000000000,168.1880485410060500,1036.1345480843997000
18,168.1880051408239500,680.8187504760864000,178.6286250258669700,0.0000000000000000,168.1880485410060500,973.8048128929580000
19,168.1880051408239500,646.8472178427731000,178.7228804615728000,0.0000000000000000,168.1880485410060500,916.3871439320129000
20,168.1880051408239500,610.2163335464400000,178.8129363602793000,0.0000000000000000,168.1880485410060500,865.1204166804403000
21,168.1880051408239500,570.7086722819411000,178.8987741229170500,0.0000000000000000,168.1880485410060500,822.4172715488403000
22,168.1880051408239500,528.0383344434463000,178.9804047983562000,0.0000000000000000,168.1880485410060500,781.3682904464945000
23,168.1880051408239500,481.8081887574914500,179.0577801990613700,0.0000000000000000,168.1880485410060500,741.7685773135746000
24,168.1880051408239500,431.4136832403857500,179.1308545432196000,0.0000000000000000,168.1880485410060500,703.5769705421188000
25,168.1880051408239500,375.7760646034350300,179.1996186911220000,0.0000000000000000,168.1880485410060500,667.0104662617384000
26,168.1880051408239500,312.5556926908751600,179.2640038365683200,0.0000000000000000,168.1880485410060500,631.9276900971740000
27,168.1880051408239500,243.8843435430465800,179.3239843001023500,0.0000000000000000,168.1880485410060500,598.3281876447289000
28,168.1880051408239500,171.7496315938446400,179.3795516031097700,0.0000000000000000,168.1880485410060500,566.2141860410572000
29,168.1880051408239500,96.8347760201806400,179.4306342983459000,0.0000000000000000,168.1880485410060500,535.5007609681991000
30,169.6335799284162000,0.0000000000000000,179.5801231362513600,0.0000000000000000,168.1880485410060500,504.2836018266356000
31,183.1312984392082000,0.0000000000000000,187.4419378064875200,0.0000000000000000,168.1880485410060500,243.6148298284978800
32,193.6202616054371500,0.0000000000000000,196.8302733076897000,0.0000000000000000,180.9872323556359700,0.0000000000000000
33,202.9744860188172300,0.0000000000000000,205.7404655847170000,0.0000000000000000,196.9104084725864300,0.0000000000000000
34,211.4648763602898200,0.0000000000000000,213.9833080064090300,0.0000000000000000,207.2565409139401400,0.0000000000000000
35,219.2951556751433500,0.0000000000000000,221.6350541699457600,0.0000000000000000,215.6414077236232200,0.0000000000000000
36,226.5893409437634600,0.0000000000000000,228.7938151538329800,0.0000000000000000,223.0677676381028500,0.0000000000000000
37,233.0522839491595200,0.0000000000000000,234.9258000990637600,0.0000000000000000,229.7784423025734700,0.0000000000000000
38,237.7113797001277600,0.0000000000000000,239.4058930827871200,0.0000000000000000,234.5608948047578800,0.0000000000000000
39,241.2687755431576600,0.0000000000000000,242.8155758731670000,0.0000000000000000,237.9578158312450300,0.0000000000000000
40,244.0913004759750300,0.0000000000000000,245.5146734317947300,0.0000000000000000,240.6215021265428000,0.0000000000000000
41,246.3287447165474800,0.0000000000000000,247.6397168163345600,0.0000000000000000,242.7221389194035000,0.0000000000000000
42,248.0269484176944600,0.0000000000000000,249.2223122485448000,0.0000000000000000,244.3131661778969300,0.0000000000000000
43,249.2351185355397000,0.0000000000000000,250.3057747391748600,0.0000000000000000,245.4380125204032800,0.0000000000000000
44,250.0515109210748000,0.0000000000000000,250.9928584067607000,0.0000000000000000,246.1949586129105000,0.0000000000000000
45,250.5991533011131200,0.0000000000000000,251.4128362959236000,0.0000000000000000,246.7082765755111200,0.0000000000000000
46,250.9853355370068500,0.0000000000000000,251.6755299260380500,0.0000000000000000,247.0834584000817000,0.0000000000000000
47,251.2828239075946600,0.0000000000000000,251.8531808110426500,0.0000000000000000,247.3892317372850600,0.0000000000000000
