loop:1,season:5.9346335e7,P_air:7.682650626784551e-2,P_ice:1.2619091919042235e-2,P_rego:4.0554401813112255e-2,T_sub:168.1880919398188
0,168.1880919398188000,959.4455412060935000,168.1881353372622200,408.5601326028130400,168.1881353372622200,860.8561371013259000
1,168.1880919398188000,956.0886620016042000,168.1881353372622200,345.8441564978092000,168.1881353372622200,895.8468103931456000
2,168.1880919398188000,953.0991253249220000,168.1881353372622200,283.4574674744144000,168.1881353372622200,931.2155526880000000
3,168.1880919398188000,948.6867946789114000,168.1881353372622200,217.8819449349211000,168.1881353372622200,964.0889213143672000
4,168.1880919398188000,942.6320461921472000,168.1881353372622200,152.3363284139122700,168.1881353372622200,993.9659477462382000
5,168.1880919398188000,934.9132423745639000,168.1881353372622200,86.1587014403179800,168.1881353372622200,1019.7040603577930000
6,168.1880919398188000,925.5545679874558000,168.1881353372622200,17.9781825438044400,168.1881353372622200,1040.3332846509360000
7,168.1880919398188000,914.5916798372127000,174.0199182023350000,0.0000000000000000,168.1881353372622200,1057.5632966245557000
8,168.1880919398188000,902.0645613320312000,176.3446375267412800,0.0000000000000000,168.1881353372622200,1071.4426779774763000
9,168.1880919398188000,888.0175787355247000,177.1601003264843800,0.0000000000000000,168.1881353372622200,1082.2756463959680000
10,168.1880919398188000,872.4996212542196000,177.5464582835633700,0.0000000000000000,168.1881353372622200,1090.5498911506140000
11,168.1880919398188000,855.4306362165900000,177.7781644637596500,0.0000000000000000,168.1881353372622200,1105.7971360857698000
12,168.1880919398188000,836.5759726103706000,177.9445444441193000,0.0000000000000000,168.1881353372622200,1123.3375628797573000
13,168.1880919398188000,815.8279915899900000,178.0827009371865300,0.0000000000000000,168.1881353372622200,1141.0084014109482000
14,168.1880919398188000,793.1084208628502000,178.2060982257192000,0.0000000000000000,168.1881353372622200,1159.1332485183789000
15,168.1880919398188000,768.3396775936309000,178.3207536963745000,0.0000000000000000,168.1881353372622200,1176.3782453595409000
16,168.1880919398188000,741.4363608510289000,178.4288631366759100,0.0000000000000000,168.1881353372622200,1103.9954412373554000
17,168.1880919398188000,712.3003386833126000,178.5319736759252300,0.0000000000000000,168.1881353372622200,1036.1523171862584000
18,168.1880919398188000,680.8158351954189000,178.6305378902363000,0.0000000000000000,168.1881353372622200,973.8212544674116000
19,168.1880919398188000,646.8435844423846000,178.7247970152198500,0.0000000000000000,168.1881353372622200,916.4022633043479000
20,168.1880919398188000,610.2119745719220000,178.8148558368403000,0.0000000000000000,168.1881353372622200,865.1342195786989000
21,168.1880919398188000,570.7035833967258000,178.9006957515654200,0.0000000000000000,168.1881353372622200,822.4297641020753000
22,168.1880919398188000,528.0325138369781000,178.9823277925660500,0.0000000000000000,168.1881353372622200,781.3794791829026000
23,168.1880919398188000,481.8016367015200700,179.0597037813233800,0.0000000000000000,168.1881353372622200,741.7784691585080000
24,168.1880919398188000,431.4064017496538000,179.1327779448292000,0.0000000000000000,168.1881353372622200,703.5855728159750000
25,168.1880919398188000,375.7680571717227000,179.2015411381234000,0.0000000000000000,168.1881353372622200,667.0177866777308000
26,168.1880919398188000,312.5469640825518000,179.2659245746534000,0.0000000000000000,168.1881353372622200,631.9337367589824000
27,168.1880919398188000,243.8748996262299000,179.3259025779374600,0.0000000000000000,168.1881353372622200,598.3329690440308000
28,168.1880919398188000,171.7394792052288300,179.3814666661502300,0.0000000000000000,168.1881353372622200,566.2177110549418000
29,168.1880919398188000,96.8226912706580700,179.4325454150772100,0.0000000000000000,168.1881353372622200,535.5030388564622000
30,169.6371372393011300,0.0000000000000000,179.5825237277201400,0.0000000000000000,168.1881353372622200,504.2755604365777300
31,183.1337253365311400,0.0000000000000000,187.4461636496395400,0.0000000000000000,168.1881353372622200,243.5209195767248800
32,193.6224886867352700,0.0000000000000000,196.8345915774788500,0.0000000000000000,180.9933689940742000,0.0000000000000000
33,202.9764737067831700,0.0000000000000000,205.7446472822920500,0.0000000000000000,196.9136960389550700,0.0000000000000000
34,211.4666503787565500,0.0000000000000000,213.9873008978816500,0.0000000000000000,207.2589142498624000,0.0000000000000000
35,219.2967339172303400,0.0000000000000000,221.6388505473565500,0.0000000000000000,215.6434146053113000,0.0000000000000000
36,226.5907198606462600,0.0000000000000000,228.7974135036821000,0.0000000000000000,223.0695961148393000,0.0000000000000000
37,233.0532253462509000,0.0000000000000000,234.9289149050946700,0.0000000000000000,229.7800729174539600,0.0000000000000000
38,237.7118626365510700,0.0000000000000000,239.4085324281484000,0.0000000000000000,234.5620791192078200,0.0000000000000000
39,241.2689143547834200,0.0000000000000000,242.8178535323207800,0.0000000000000000,237.9587761703972400,0.0000000000000000
40,244.0911711337932000,0.0000000000000000,245.5166627749254600,0.0000000000000000,240.6223240712352800,0.0000000000000000
41,246.3284106610470300,0.0000000000000000,247.6414798078534400,0.0000000000000000,242.7228801332015800,0.0000000000000000
42,248.0264728254924500,0.0000000000000000,249.2239123470380000,0.0000000000000000,244.3138750918935500,0.0000000000000000
43,249.2345609493369200,0.0000000000000000,250.3072724122645000,0.0000000000000000,245.4387344780881200,0.0000000000000000
44,250.0509179380486000,0.0000000000000000,250.9943001843251400,0.0000000000000000,246.1957271680957400,0.0000000000000000
45,250.5985547801313000,0.0000000000000000,251.4142509553302600,0.0000000000000000,246.7091099354275000,0.0000000000000000
46,250.9847475303082300,0.0000000000000000,251.6769321914462700,0.0000000000000000,247.0843627958045400,0.0000000000000000
47,251.2822538495567200,0.0000000000000000,251.8545769759537600,0.0000000000000000,247.3902066468120000,0.0000000000000000
