loop:1,season:59346890,P_air:0.947078204808337,P_ice:0.008816629253015264,P_rego:0.04410516593864768,T_sub:193.7369697113583
0,193.7369697113583,844.9378634220946,193.7369739536885,844.9521943954094,193.7369739536885,844.9521943954094
1,193.7369697113583,822.2784790743854,193.7369739536885,826.9571217713553,193.7369739536885,826.9571217713553
2,193.7369697113583,815.5219034697703,193.7369739536885,819.57493433089,193.7369739536885,819.57493433089
3,193.7369697113583,808.736535244318,193.7369739536885,813.0151463391462,193.7369739536885,813.0151463391462
4,193.7369697113583,801.26876708195,193.7369739536885,805.902436435832,193.7369739536885,805.902436435832
5,193.7369697113583,792.7453458573091,193.7369739536885,797.7514573024586,193.7369739536885,797.7514573024586
6,193.7369697113583,782.9647182207226,193.7369739536885,788.3464195082706,193.7369739536885,788.3464195082706
7,193.7369697113583,771.8253396662213,193.7369739536885,777.5873260698493,193.7369739536885,777.5873260698493
8,193.7369697113583,759.2832486697121,193.7369739536885,765.4334114467838,193.7369739536885,765.4334114467838
9,193.7369697113583,745.3269349439852,193.7369739536885,751.875580429679,193.7369739536885,751.875580429679
10,193.7369697113583,729.9611703697245,193.7369739536885,736.9196023414632,193.7369739536885,736.9196023414632
11,193.7369697113583,713.0605598431777,193.7369739536885,720.4271468915871,193.7369739536885,720.4271468915871
12,193.7369697113583,694.3941156038155,193.7369739536885,702.1744042178891,193.7369739536885,702.1744042178891
13,193.7369697113583,673.8544911002651,193.7369739536885,682.0582651117743,193.7369739536885,682.0582651117743
14,193.7369697113583,651.3686917724657,193.7369739536885,660.0095401340221,193.7369739536885,660.0095401340221
15,193.7369697113583,626.871494629116,193.7369739536885,635.9662864922745,193.7369739536885,635.9662864922745
16,193.7369697113583,600.2940169771209,193.7369739536885,609.8633252212609,193.7369739536885,609.8633252212609
17,193.7369697113583,571.556305977884,193.7369739536885,581.6273981960637,193.7369739536885,581.6273981960637
18,193.7369697113583,540.561096894853,193.7369739536885,551.1660946524586,193.7369739536885,551.1660946524586
19,193.7369697113583,507.1869752531913,193.7369739536885,518.3669491758428,193.7369739536885,518.3669491758428
20,193.7369697113583,471.2799970129864,193.7369739536885,483.086946479038,193.7369739536885,483.086946479038
21,193.7369697113583,432.6405273780957,193.7369739536885,445.1405437435954,193.7369739536885,445.1405437435954
22,193.7369697113583,391.0012293872652,193.7369739536885,404.2776293733968,193.7369739536885,404.2776293733968
23,193.7369697113583,345.9966918211169,193.7369739536885,360.1430849224922,193.7369739536885,360.1430849224922
24,193.7369697113583,28.01004070029365,193.7369739536885,312.1673575537783,193.7369739536885,312.1673575537783
25,204.9901375603028,0,193.7369739536885,98.75467185130459,193.7369739536885,98.75467185130459
26,214.2199100746028,0,208.6668061594971,0,208.6668061594971,0
27,222.579818275242,0,221.1878982124249,0,221.1878982124249,0
28,230.2485746289392,0,230.5348672737681,0,230.5348672737681,0
29,236.9179106170833,0,237.6741663265894,0,237.6741663265894,0
30,242.6820985936464,0,243.4206294046949,0,243.4206294046949,0
31,247.6489015937537,0,248.2885444092998,0,248.2885444092998,0
32,251.9254174509144,0,252.4591803146377,0,252.4591803146377,0
33,255.6058316855741,0,256.0405829546116,0,256.0405829546116,0
34,258.7705017821881,0,259.1150056694273,0,259.1150056694273,0
35,261.4886565659891,0,261.7513362382299,0,261.7513362382299,0
36,263.8207377093819,0,264.0094151129928,0,264.0094151129928,0
37,265.8198596639061,0,265.9418266760126,0,265.9418266760126,0
38,267.5327427469858,0,267.5948608576031,0,267.5948608576031,0
39,269.0003923388526,0,269.0091222832418,0,269.0091222832418,0
