loop:1,season:59346150,P_air:7.10843332349178e-10,P_ice:0,P_rego:0.0009999992891566677,T_sub:85.0110070490081
0,228.7304611763811,0,228.7302514706392,0,228.7302514706392,0
1,228.7271660798652,0,228.7189579240627,0,228.7189579240627,0
2,228.7177140211928,0,228.6999946285819,0,228.6999946285819,0
3,228.7020975045948,0,228.6710687501486,0,228.6710687501486,0
4,228.6797626758251,0,228.6311646916492,0,228.6311646916492,0
5,228.6506042639244,0,228.580625973639,0,228.580625973639,0
6,228.6155396752306,0,228.5205791898192,0,228.5205791898192,0
7,228.5739184317312,0,228.4555450314198,0,228.4555450314198,0
8,228.5261129563806,0,228.40809164793,0,228.40809164793,0
9,228.4714001647535,0,228.3513642938174,0,228.3513642938174,0
10,228.4106684975437,0,228.2629316138011,0,228.2629316138011,0
11,228.3597372876745,0,228.2020039125052,0,228.2020039125052,0
12,228.3478282910499,0,228.1780627655468,0,228.1780627655468,0
13,228.3797488141394,0,228.2059449378668,0,228.2059449378668,0
14,228.4474265646255,0,228.2612289992366,0,228.2612289992366,0
15,228.5451624775576,0,228.3421126564459,0,228.3421126564459,0
16,228.6683071712638,0,228.4499186838727,0,228.4499186838727,0
17,228.8105578984057,0,228.5844078358478,0,228.5844078358478,0
18,228.9663228267802,0,228.7259284482701,0,228.7259284482701,0
19,229.1298596027513,0,228.869165647152,0,228.869165647152,0
20,229.2949800750129,0,229.0190525762212,0,229.0190525762212,0
21,229.4556031637457,0,229.1649190753219,0,229.1649190753219,0
22,229.6073620258319,0,229.29366696074,0,229.29366696074,0
23,229.7451349017113,0,229.4042405946332,0,229.4042405946332,0
24,229.8639210084255,0,229.4888686827043,0,229.4888686827043,0
25,229.9613748595945,0,229.5541110991573,0,229.5541110991573,0
26,230.0341300636178,0,229.599461819259,0,229.599461819259,0
27,230.0803266633501,0,229.6831726283696,0,229.6831726283696,0
28,230.0991131284188,0,229.8025347115674,0,229.8025347115674,0
29,230.2643761338123,0,230.0275417065598,0,230.0275417065598,0
30,230.627629715297,0,230.3492490497223,0,230.3492490497223,0
31,230.9894406791302,0,230.7049774818635,0,230.7049774818635,0
32,231.3483319565411,0,231.057892625287,0,231.057892625287,0
33,231.7030209330333,0,231.4067100732644,0,231.4067100732644,0
34,232.0524557465656,0,231.7503841463979,0,231.7503841463979,0
35,232.3957282591833,0,232.088006233236,0,232.088006233236,0
36,232.732027308667,0,232.4187609082034,0,232.4187609082034,0
37,233.0606661878935,0,232.7419629896571,0,232.7419629896571,0
38,233.3810152453092,0,233.0569936074511,0,233.0569936074511,0
39,233.6925486833221,0,233.3633096488252,0,233.3633096488252,0
40,233.9947597001855,0,233.660413167484,0,233.660413167484,0
41,234.287210662946,0,233.947882361752,0,233.947882361752,0
42,234.5695330962349,0,234.2253200531007,0,234.2253200531007,0
43,234.8413484121423,0,234.4923803587611,0,234.4923803587611,0
44,235.1023483584916,0,234.748722520381,0,234.748722520381,0
45,235.352221948041,0,234.9940726405495,0,234.9940726405495,0
46,235.590726079605,0,235.2281511135526,0,235.2281511135526,0
47,235.8175914576029,0,235.4507289118704,0,235.4507289118704,0
48,236.0326089068228,0,235.6615615307991,0,235.6615615307991,0
49,236.2355771673733,0,235.8604717214131,0,235.8604717214131,0
50,236.4262959779007,0,236.0472584215563,0,236.0472584215563,0
51,236.6046048028718,0,236.2217402186384,0,236.2217402186384,0
52,236.7703342407406,0,236.3837847231408,0,236.3837847231408,0
53,236.9233431306741,0,236.5332181673989,0,236.5332181673989,0
54,237.0634954338618,0,236.6699191555866,0,236.6699191555866,0
55,237.1906786840435,0,236.793793741953,0,236.793793741953,0
