loop:1,season:59346150,P_air:4.994774062061587,P_ice:9.512828148265096e-06,P_rego:0.005216425110265519,T_sub:214.2944852054344
109,406.8868104477354,0,403.4998480513657,0,407.4260702524448,0
110,405.7462981639304,0,402.2612579289911,0,406.3858845595657,0
111,404.5507577076672,0,400.9682687498769,0,405.29004340872,0
112,403.3007153594273,0,399.6214277744274,0,404.1390340071122,0
113,401.9967249707902,0,398.2213090545681,0,402.9333707544749,0
114,400.6393682728004,0,396.768513710838,0,401.6735955383245,0
115,399.2292552074601,0,395.2636702310152,0,400.3602780506403,0
116,397.7670242835799,0,393.7074347914327,0,398.9940161270845,0
117,396.2533429582556,0,392.1004916021612,0,397.5754361099499,0
118,394.6889080452938,0,390.4435532772551,0,396.1051932360481,0
119,393.0744461519371,0,388.7373612313553,0,394.5839720507739,0
120,391.4107141452687,0,386.9826861038788,0,393.0124868496331,0
121,389.6984996496936,0,385.1803282121026,0,391.3914821484704,0
122,387.93862157689,0,383.331118034413,0,389.7217331837372,0
123,386.1319306895889,0,381.4359167249791,0,388.0040464439773,0
124,384.2793102005203,0,379.4956166610469,0,386.2392602337823,0
125,382.3816764077548,0,377.5111420240045,0,384.4282452713176,0
126,380.4399793675711,0,375.483449415205,0,382.5719053204381,0
127,378.4552036057979,0,373.4135285074314,0,380.6711778582463,0
128,376.4283688683652,0,371.3024027326189,0,378.7270347787177,0
129,374.3605309114736,0,369.1511300061971,0,376.740483132735,0
130,372.2527823314226,0,366.9608034880287,0,374.712565904524,0
131,370.106253433594,0,364.7325523794325,0,372.6443628239612,0
132,367.9221131394834,0,362.4675427551887,0,370.536991213646,0
133,365.7015699297988,0,360.1669784286412,0,368.391606868855,0
134,363.4458728206601,0,357.8321018470484,0,366.2094049675217,0
135,361.1563123686181,0,355.4641950131157,0,363.9916210061665,0
136,358.8342216986085,0,353.064580427162,0,361.7395317562263,0
137,356.4809775469548,0,350.6346220424628,0,359.454456233327,0
138,354.0980013090465,0,348.1757262240116,0,357.1377566697421,0
139,351.6867600782384,0,345.68934269803,0,354.7908394773377,0
140,349.2487676586804,0,343.1769654760083,0,352.4151561848034,0
141,346.785585530041,0,340.6401337325491,0,350.0122043284547,0
142,344.2988237361939,0,338.0804326108457,0,347.5835282703632,0
143,341.7901416625971,0,335.4994939226412,0,345.1307199107766,0
144,339.2612486579602,0,332.8989967010864,0,342.6554192531046,0
145,336.7139044443987,0,330.280667554102,0,340.1593147691806,0
146,334.1499192459997,0,327.6462807525347,0,337.6441434990348,0
147,331.5711535478053,0,324.9976579705393,0,335.1116908026154,0
148,328.9795173746355,0,322.3366675744476,0,332.5637896597228,0
149,326.3769689506035,0,319.665223329501,0,330.0023193875178,0
150,323.7655125638187,0,316.9852823596808,0,327.4292036108408,0
151,321.1471954143303,0,314.5093112188636,0,324.84640727688,0
152,318.5241031636207,0,312.028810364252,0,322.2559324495311,0
153,315.8983538266211,0,309.5457797138648,0,319.6598125459412,0
154,313.2720895463946,0,307.0622418363944,0,317.0601045828938,0
155,310.6474656591203,0,304.5802316606169,0,314.4588788756928,0
156,308.0266362812855,0,302.1017829147441,0,311.8582054667619,0
157,305.4117354157555,0,299.6289103511201,0,309.2601363392541,0
158,302.8048522551071,0,297.1635865113988,0,306.666682170916,0
159,300.207998924894,0,294.7077113764495,0,304.0797819723522,0
160,297.6230683054631,0,292.2630726751473,0,301.501263383944,0
161,295.0517787216057,0,289.831293824799,0,298.9327906041056,0
162,292.4956010766176,0,287.4137653311745,0,296.3757957769063,0
163,289.9556622460748,0,285.0115538135386,0,293.8313880044039,0
164,287.4326159400231,0,282.6252803590787,0,291.3002316881422,0
165,284.9264683033353,0,280.2549561920137,0,288.7823821850662,0
166,282.4363394311779,0,277.8997578895728,0,286.2770610100473,0
167,279.9601323029004,0,275.5577152422605,0,283.7823436824733,0
168,277.4940648188492,0,273.2252699180913,0,281.2947183765494,0
169,275.0319938745628,0,270.896637829604,0,278.8084482741309,0
170,272.564413395444,0,268.5628637083107,0,276.3146261248084,0
171,270.0769218584499,0,266.2103748043662,0,273.7997279309066,0
172,267.5477874776879,0,263.8186825962338,0,271.2433146423339,0
173,264.9438940536105,0,261.3565554366355,0,268.614204787451,0
174,262.2135818411761,0,258.7752592166608,0,265.8637151218909,0
175,259.2730141215569,0,255.995684356742,0,262.9127876040536,0
176,255.9774751325511,0,252.8812433988422,0,259.6248869715762,0
177,252.0518583168835,0,249.1722317897932,0,255.7403615087929,0
178,246.8826646830532,0,244.2894122792446,0,250.6800274285696,0
179,238.6186282825721,0,236.4847364504922,0,242.6958903868596,0
180,214.2944852054344,864.2678762494101,214.2944852964028,864.272046875495,219.207199352616,0
