loop:1,season:59346705,P_air:4.994774164237262,P_ice:9.512965864068893e-06,P_rego:0.005216322796874891,T_sub:214.2944854783357
0,214.2944854783357,864.2803881274151,219.2081615703544,0,214.2944855693002,864.2845587532412
1,238.6188106585843,0,242.6970577386303,0,236.4849106980458,0
2,246.882908292524,0,250.6812820552331,0,244.2896451075564,0
3,252.0521395070961,0,255.741680604884,0,249.1725007046477,0
4,255.9777841854712,0,259.6262610281494,0,252.8815392111892,0
5,259.2733459770888,0,262.9142115453913,0,255.9960023193076,0
6,262.2139335565232,0,265.8651858778329,0,258.7755965961765,0
7,264.9442638201184,0,268.6157203541957,0,261.3569105745373,0
8,267.5481741583884,0,271.2448736410289,0,263.8190544671471,0
9,270.0773247409506,0,273.8013293721622,0,266.2107627805119,0
10,272.5648320474517,0,276.3162692713636,0,268.5632674220611,0
11,275.0324280536075,0,278.8101325553455,0,270.8970570878619,0
12,277.4945144129601,0,281.2964433324746,0,273.2257046462463,0
13,279.9605972900834,0,283.7841089258716,0,275.5581654460912,0
14,282.4368198508973,0,286.2788661998554,0,277.9002236285895,0
15,284.926964235982,0,288.784227007452,0,280.2554375603939,0
16,287.4331274918798,0,291.3021158427746,0,282.6257774718128,0
17,289.9561895381706,0,293.8333111943995,0,285.0120667962495,0
18,292.4961442364029,0,296.3777577014284,0,287.4142943125883,0
19,295.0523378767097,0,298.9347909529142,0,289.8318389311639,0
20,297.6236435790144,0,301.5033018334014,0,292.2636340261066,0
21,300.2085904320289,0,304.0818581825282,0,294.7082890820116,0
22,302.8054601003898,0,306.6687957835319,0,297.1641806697441,0
23,305.4123596913037,0,309.2622869762703,0,299.6295210470494,0
24,308.0272770654435,0,311.8603927294617,0,302.1024102186217,0
25,310.6481230155593,0,314.4611023441498,0,304.5808756276949,0
26,313.272763523547,0,317.0623638157357,0,307.062902506432,0
27,315.8990444573738,0,319.6621070803425,0,309.5464571109742,0
28,318.5248104652102,0,322.2582618013809,0,312.029504496918,0
29,321.1479193883938,0,324.8487709410833,0,314.5100220800948,0
30,323.7662531965644,0,327.4316010617205,0,316.9860099272598,0
31,326.3777262130703,0,330.0047500792905,0,319.6660012183015,0
32,328.9802912230192,0,332.5662530270285,0,322.3374957225695,0
33,331.5719439238331,0,335.1141862610846,0,324.9985362917167,0
34,334.1507260773379,0,337.6466704458794,0,327.6472091365749,0
35,336.714727645081,0,340.1618725837992,0,330.2816458673416,0
36,339.2620881288289,0,342.6580072976943,0,332.9000247868539,0
37,341.7909972917485,0,345.1333375309454,0,335.5005716017231,0
38,344.2996953994234,0,347.5861747957372,0,338.0815596819492,0
39,346.7864730912825,0,350.014879073279,0,340.6413099727596,0
40,349.2496709704381,0,352.4178584485312,0,343.1781906412381,0
41,351.6876789820071,0,354.7935685452085,0,345.6906165234572,0
42,354.0989356357201,0,357.1405118133469,0,348.1770484245079,0
43,356.4819271172209,0,359.4572367111588,0,350.6359923130099,0
44,358.8351863233299,0,361.7423368142179,0,353.0659984432552,0
45,361.1572918491987,0,363.9944498782131,0,355.4656604311567,0
46,363.4468669493972,0,366.2122568759901,0,357.8336143047254,0
47,365.7025784902212,0,368.3944810250798,0,360.1685375452984,0
48,367.9231359066757,0,370.5398868184122,0,362.4691481321848,0
49,370.1072901745076,0,372.6472790679749,0,364.7342036004896,0
50,372.253832805174,0,374.7155019688713,0,366.962500119571,0
51,374.3615948696312,0,376.7434381893298,0,369.152871597682,0
52,376.429446055224,0,378.7300079907398,0,371.3041888168593,0
53,378.4562937586443,0,380.6741683805689,0,373.4153586009111,0
54,380.4410822169375,0,382.5749123000475,0,375.4853230183882,0
55,382.382791677665,0,384.431267847724,0,377.5130586216387,0
56,384.280437608727,0,386.2422975394231,0,379.4975757224615,0
57,386.133069947802,0,388.0070976046138,0,381.437917704379,0
58,387.9397723909995,0,389.7247973188446,0,383.3331603711687,0
59,389.6996617199845,0,391.3945583716221,0,385.1824113310373,0
60,391.4118871666308,0,393.0155742688795,0,386.9848094155521,0
61,393.0756298140687,0,394.5870697690167,0,388.7395241323453,0
62,394.6901020329012,0,396.1083003514099,0,390.4457551504388,0
63,396.2545469512473,0,397.5785517161396,0,392.1027318169931,0
64,397.7682379572574,0,398.9971393137599,0,393.7097127042231,0
65,399.2304782327049,0,400.3634079037658,0,395.2659851852073,0
66,400.6406003162575,0,401.6767311405279,0,396.7708650372855,0
67,401.9979656950493,0,402.9365111853991,0,398.2236960718121,0
68,403.3019644232006,0,404.1421783437661,0,399.623849788974,0
69,404.5520147659656,0,405.2931907258264,0,400.9707250564751,0
70,405.7475628682374,0,406.3890339299074,0,402.2637478109121,0
71,406.8880824461789,0,407.4292207472077,0,403.5023707806819,0
72,407.9730745008119,0,408.4132908868782,0,404.6860732293657,0
73,409.0020670524476,0,409.3408107204003,0,405.8143607185016,0
74,409.9746148948943,0,410.2113730442866,0,406.8867648888362,0
75,410.8902993684471,0,411.0245968601792,0,407.90284325903,0
76,411.7487281507205,0,411.7801271714784,0,408.8621790410139,0
77,412.5495350644342,0,412.4776347956639,0,409.7643809711528,0
78,413.2923799013371,0,413.1168161915753,0,410.6090831564169,0
79,413.9769482615037,0,413.6973933009223,0,411.3959449348918,0
80,414.6029514072949,0,414.2191134033723,0,412.1246507499368,0
81,415.1701261313386,0,414.6817489846123,0,412.794910037384,0
82,415.6782346379328,0,415.0850976168499,0,413.4064571252528,0
83,416.1270644373381,0,415.428981851226,0,413.9590511454157,0
84,416.5164282524726,0,415.7132491217245,0,414.4524759568322,0
85,416.8461639375836,0,415.9377716601444,0,414.8865400798887,0
86,417.1161344085181,0,416.1024464218113,0,415.2610766415146,0
87,417.3262275842637,0,416.2071950217209,0,415.5759433307683,0
88,417.4763563394934,0,416.2519636808535,0,415.8310223646288,0
89,417.5664584678843,0,416.2367231824612,0,416.0262204637684,0
90,417.5964966560372,0,416.1614688381713,0,416.1614688381713,0
91,417.5664584678843,0,416.0262204637684,0,416.2367231824612,0
92,417.4763563394934,0,415.8310223646288,0,416.2519636808535,0
93,417.3262275842637,0,415.5759433307683,0,416.2071950217209,0
94,417.1161344085181,0,415.2610766415146,0,416.1024464218113,0
95,416.8461639375836,0,414.8865400798887,0,415.9377716601444,0
96,416.5164282524726,0,414.4524759568322,0,415.7132491217245,0
97,416.1270644373381,0,413.9590511454157,0,415.428981851226,0
98,415.6782346379328,0,413.4064571252528,0,415.0850976168499,0
99,415.1701261313386,0,412.794910037384,0,414.6817489846123,0
100,414.6029514072949,0,412.1246507499368,0,414.2191134033723,0
101,413.9769482615037,0,411.3959449348918,0,413.6973933009223,0
102,413.2923799013371,0,410.6090831564169,0,413.1168161915753,0
103,412.5495350644342,0,409.7643809711528,0,412.4776347956639,0
104,411.7487281507205,0,408.8621790410139,0,411.7801271714784,0
105,410.8902993684471,0,407.90284325903,0,411.0245968601792,0
106,409.9746148948943,0,406.8867648888362,0,410.2113730442866,0
107,409.0020670524476,0,405.8143607185016,0,409.3408107204003,0
108,407.9730745008119,0,404.6860732293657,0,408.4132908868782,0
109,406.8880824461789,0,403.5023707806819,0,407.4292207472077,0
110,405.7475628682374,0,402.2637478109121,0,406.3890339299074,0
111,404.5520147659656,0,400.9707250564751,0,405.2931907258264,0
112,403.3019644232006,0,399.623849788974,0,404.1421783437661,0
113,401.9979656950493,0,398.2236960718121,0,402.9365111853991,0
