loop:1,season:59346520,P_air:8.614569837938635e-07,P_ice:0,P_rego:0.006999138543016205,T_sub:104.8680023264857
0,230.3062644119195,0,230.0619139068516,0,230.3054018116252,0
1,230.3008575933306,0,230.0369769053268,0,230.3125361698925,0
2,230.2846337785185,0,230.0328098556565,0,230.3088499527503,0
3,230.2576068993957,0,230.0480997212274,0,230.2943532929616,0
4,230.2197871991156,0,230.077616054978,0,230.269052620465,0
5,230.1711903172204,0,230.1150615097918,0,230.2329597624208,0
6,230.1118433159353,0,230.1621328730049,0,230.1860979709924,0
7,230.0474747765622,0,230.2116554568065,0,230.1285314868207,0
8,229.9743054506953,0,230.2610688181682,0,230.0640065021026,0
9,229.8910725478808,0,230.3084064025209,0,229.9940944390354,0
10,229.7977853516142,0,230.3521629630268,0,229.9116837673387,0
11,229.709762826962,0,230.3927661133411,0,229.8198910199203,0
12,229.6506845694955,0,230.437046238178,0,229.7311433207793,0
13,229.6276148033362,0,230.4930643902119,0,229.6464773721083,0
14,229.642068471713,0,230.5666771118518,0,229.5721427683814,0
15,229.6927106390453,0,230.6615389755077,0,229.5150344222344,0
16,229.7767725283596,0,230.7795079193075,0,229.4782296641932,0
17,229.8905790851231,0,230.9212493631287,0,229.4628556650524,0
18,230.0300176758874,0,231.0867200906253,0,229.4693626856139,0
19,230.206294941633,0,231.2753658947481,0,229.4977954281102,0
20,230.4198081019331,0,231.4851634098836,0,229.5465907969117,0
21,230.657206040247,0,231.7143776165523,0,229.6302292437382,0
22,230.9160480861642,0,231.961346130998,0,229.745022833629,0
23,231.1941710913312,0,232.2245070966955,0,229.9094185288195,0
24,231.4898239368467,0,232.5025860133925,0,230.1189012580406,0
25,231.802232202642,0,232.795180217417,0,230.3740538303786,0
26,232.131896368741,0,233.1030831319918,0,230.6608348599261,0
27,232.4713635838239,0,233.4190853660316,0,230.9687103588329,0
28,232.8160659224547,0,233.7388290785565,0,231.2907394821224,0
29,233.163082248551,0,234.0595410396445,0,231.6222017583892,0
30,233.5102409912002,0,234.379198538199,0,231.9595635912845,0
31,233.8558154404789,0,234.6962097053856,0,232.3000577437906,0
32,234.1984040144625,0,235.0092468428699,0,232.6414773538237,0
33,234.5368447588881,0,235.3172696892469,0,232.9820850923976,0
34,234.8701540464569,0,235.6193398614438,0,233.3203861150165,0
35,235.1974954902579,0,235.9147267129672,0,233.6551908774679,0
36,235.5181504703169,0,236.2027358969013,0,233.985465490146,0
37,235.8314937793297,0,236.4828369418661,0,234.3103552090908,0
