loop:1,season:59346890,P_air:4.994774198294836,P_ice:9.513011769334927e-06,P_rego:0.005216288693394261,T_sub:214.2944855693002
0,214.2944855693002,864.2845587532443,214.2944856602634,864.2887293789837,214.2944856602634,864.2887293789837
1,238.6188714504278,0,236.6954858609274,0,236.6954858609274,0
2,246.8829894954536,0,244.7106927521427,0,244.7106927521427,0
3,252.0522332368794,0,249.8038851012982,0,249.8038851012982,0
4,255.9778872027584,0,253.7230649983719,0,253.7230649983719,0
5,259.2734565951732,0,257.0474116077162,0,257.0474116077162,0
6,262.2140507944638,0,260.0365682375407,0,260.0365682375407,0
7,264.9443870750217,0,262.8270599460747,0,262.8270599460747,0
8,267.5483030512573,0,265.4979334413736,0,265.4979334413736,0
9,270.0774590343137,0,268.0978597831208,0,268.0978597831208,0
10,272.5649715972048,0,270.6580075418727,0,270.6580075418727,0
11,275.0325727789217,0,273.1988022233598,0,273.1988022233598,0
12,277.4946642765072,0,275.7337536812644,0,275.7337536812644,0
13,279.9607522845278,0,278.2717544506597,0,278.2717544506597,0
14,282.4369799893904,0,280.8185260827556,0,280.8185260827556,0
15,284.9271295453182,0,283.3775645996435,0,283.3775645996435,0
16,287.4332980074842,0,285.950778153203,0,285.950778153203,0
17,289.9563653003847,0,288.5389283847137,0,288.5389283847137,0
18,292.4963252877089,0,291.141942586915,0,291.141942586915,0
19,295.05252425965,0,293.7591385093707,0,293.7591385093707,0
20,297.6238353346312,0,296.3893887099257,0,296.3893887099257,0
21,300.2087875987008,0,299.0312422202659,0,299.0312422202659,0
22,302.8056627129717,0,301.6830155404166,0,301.6830155404166,0
23,305.4125677805018,0,304.3428612578573,0,304.3428612578573,0
24,308.027490657373,0,307.0088201259437,0,307.0088201259437,0
25,310.6483421314449,0,309.6788607736501,0,309.6788607736501,0
26,313.2729881795336,0,312.3509100740052,0,312.3509100740052,0
27,315.8992746644246,0,315.0228763969529,0,315.0228763969529,0
28,318.5250462290719,0,317.6926674025443,0,317.6926674025443,0
29,321.1481607096135,0,320.3582036192348,0,320.3582036192348,0
30,323.7665000705462,0,323.0174287519393,0,323.0174287519393,0
31,326.3779786301617,0,325.6683174427274,0,325.6683174427274,0
32,328.9805491686204,0,328.3088810414202,0,328.3088810414202,0
33,331.5722073785214,0,330.9371718185135,0,330.9371718185135,0
34,334.1509950170037,0,333.5512859578584,0,333.5512859578584,0
35,336.7150020410705,0,336.149365593831,0,336.149365593831,0
36,339.2623679480911,0,338.7296001013858,0,338.7296001013858,0
37,341.7912824969841,0,341.2902268038372,0,341.2902268038372,0
