loop:1,season:59345965,P_air:4.991703104842733,P_ice:0,P_rego:0.008296895157267246,T_sub:214.2862808843279
0,473.8667837289153,0,472.9130640252863,0,473.3353627608263,0
1,476.5350555856292,0,476.06733869121,0,476.4306928409611,0
2,477.3878047936519,0,477.1038000144796,0,477.4092645610415,0
3,477.8410177719466,0,477.6829400209775,0,477.9329065020755,0
4,478.0932297765988,0,478.0380453718322,0,478.2362416165072,0
5,478.2090042369034,0,478.2450853508863,0,478.3966566530138,0
6,478.2169093169744,0,478.3377195834398,0,478.4491734346395,0
7,478.1319641152512,0,478.3335896512397,0,478.4128847471212,0
8,477.9630537104958,0,478.2430600289254,0,478.2995893079009,0
9,477.7159540591185,0,478.0727768632567,0,478.1172678075772,0
10,477.3947580935961,0,477.827340509495,0,477.8717687348224,0
11,477.0026334676337,0,477.5101401917449,0,477.5672571205407,0
12,476.5422814434471,0,477.1238512983057,0,477.2064408367619,0
13,476.0162707516079,0,476.6707665631156,0,476.7899326275675,0
14,475.4273498255841,0,476.1529808731826,0,476.3122889666022,0
15,474.7788240353629,0,475.5725887192942,0,475.7700671894239,0
16,474.0751025294424,0,474.9319076973169,0,475.1656853973726,0
17,473.3225875055023,0,474.233709990562,0,474.5020309157578,0
18,472.5301520085645,0,473.4816633240822,0,473.7828519739784,0
19,471.7034676073262,0,472.6800805851687,0,473.0125393910181,0
20,470.8466862694167,0,471.833309845082,0,472.1955144743275,0
21,469.9631695208156,0,470.9455543009356,0,471.3360524081385,0
22,469.0558059482885,0,470.0208399079607,0,470.4382162563223,0
23,468.1271699098751,0,469.0629288154803,0,469.505836334954,0
24,467.1796087357413,0,468.075376963995,0,468.5425106889389,0
25,466.2152961510566,0,467.0615215790969,0,467.5516148278874,0
26,465.2362662499075,0,466.0244791475258,0,466.5363146123221,0
27,464.2444346405404,0,464.9671880280748,0,465.4995791059004,0
28,463.2416107646054,0,463.8924112848529,0,464.4441917541022,0
29,462.2295040251655,0,462.8026997025086,0,463.3727591138036,0
30,461.2097254957023,0,461.7004918924534,0,462.2877168691087,0
31,460.183786455393,0,460.5879986827831,0,461.1913331825958,0
32,459.1530946776543,0,459.4673261043135,0,460.0857096274609,0
33,458.1189491989426,0,458.3403621653848,0,458.9727800698938,0
34,457.0825341621268,0,457.2088706077689,0,457.854307947299,0
35,456.0449122354983,0,456.0743993032203,0,456.7318824309231,0
36,455.0070180385238,0,454.9383698298251,0,455.606913978972,0
37,453.9696519482907,0,453.8019601965937,0,454.4806297827821,0
38,452.9334746101044,0,452.666230872623,0,453.3540695869527,0
39,451.8990024277741,0,451.5319775837091,0,452.2280823264867,0
40,450.8666042617073,0,450.3998837547545,0,451.1033239718754,0
41,449.8364995150149,0,449.27035601481,0,449.980256908688,0
42,448.8087577391914,0,448.1436983482019,0,448.859151104325,0
43,447.7832998420279,0,447.0199408250331,0,447.74008723361,0
44,446.7599009320116,0,445.8989962455056,0,446.6229618498132,0
45,445.7381947865837,0,444.7805697631858,0,445.5074945995045,0
46,444.7176798873782,0,443.6641795660389,0,444.3932373657995,0
47,443.6977269250751,0,442.5492631826679,0,443.2799548933649,0
48,442.6775876408011,0,441.4349957854001,0,442.1748707846122,0
49,441.6564048409337,0,440.3205680782257,0,441.0834043817006,0
50,440.6332233984047,0,439.2049204511982,0,440.0061005452011,0
51,439.6070020365245,0,438.0869767704793,0,438.9416998576801,0
52,438.5766256811713,0,436.9655852011245,0,437.8882151529991,0
53,437.5409181637234,0,435.8394135344509,0,436.8434016345057,0
54,436.4986550601233,0,434.7072913860065,0,435.8047476648092,0
55,435.4485764603024,0,433.5677556976433,0,434.7697266858955,0
56,434.3893994761819,0,432.4195431416989,0,433.7358591765247,0
57,433.3198303147632,0,431.2612987316421,0,432.7006988619399,0
58,432.23857576441,0,430.0915117461989,0,431.6619065526818,0
59,431.1443539663999,0,428.9091850533704,0,430.6172451423088,0
60,430.0359043691679,0,427.7124422861277,0,429.5645870568017,0
61,428.9119967884379,0,426.5008589605039,0,428.5019294667474,0
62,427.7714395218005,0,425.272381044656,0,427.4273854268328,0
63,426.6130864905275,0,424.0264219378248,0,426.3391912619021,0
64,425.4358434038005,0,422.7615469214974,0,425.2357160894142,0
65,424.2386729607256,0,421.4768816635783,0,424.1154213651431,0
66,423.0205991229874,0,420.1714586559931,0,422.9769261125057,0
67,421.7807105057335,0,418.8442971998614,0,421.8189359760634,0
68,420.5181629460282,0,417.4947104213999,0,420.640266677053,0
69,419.2321813171003,0,416.12182945825,0,419.4398476274248,0
70,417.9220606627186,0,414.7250731640025,0,418.2167272743069,0
71,416.5871667295664,0,413.3038219104801,0,416.9700403281955,0
72,415.2269359767293,0,411.8575370811041,0,415.6990115809234,0
73,413.8408751406283,0,410.3858359472594,0,414.4029779393482,0
74,412.4285604312943,0,408.8882713691868,0,413.0813522433322,0
75,410.9896364320874,0,407.3646102080601,0,411.7336294696066,0
76,409.5238147701342,0,405.8145695687159,0,410.3594019334589,0
77,408.0308726192487,0,404.2380059632964,0,408.9583134574963,0
78,406.5106510911177,0,402.6348244549008,0,407.5301066313267,0
79,404.9630535643866,0,401.0049574328725,0,406.0745887311709,0
80,403.3880439951531,0,399.3484639753232,0,404.5916318677959,0
