loop:1,season:59345595,P_air:4.993271651921977,P_ice:0,P_rego:0.006728348078022995,T_sub:214.2904719713908
0,355.7444360528887,0,358.8252170523531,0,359.285493529073,0
1,366.4816532919336,0,369.7215682236371,0,370.0114614303822,0
2,370.0565534469081,0,373.3994012055028,0,373.5188789188541,0
3,372.1950575865342,0,375.6257782509023,0,375.5749279267521,0
4,373.7156598931656,0,377.2246269212526,0,377.0036515598606,0
5,374.8923022049311,0,378.471158341759,0,378.0803588592389,0
6,375.8510717795849,0,379.4913577350048,0,378.9311862969521,0
7,376.6618885903389,0,380.3542810306094,0,379.6252783425439,0
8,377.3692662320049,0,381.1028010942098,0,380.2056551748057,0
9,378.0052396618804,0,381.7665148837934,0,380.7020432184461,0
10,378.5958355598861,0,382.3679548807344,0,381.0646917738707,0
11,379.1646680078351,0,382.9260285416343,0,380.5431575406898,0
12,379.7272813671239,0,383.4571858386978,0,379.8406237257159,0
13,380.2939465300751,0,383.974721606041,0,379.2261393337499,0
14,380.8719695411065,0,384.489157346912,0,378.7561725063561,0
15,381.4666964499518,0,385.0087850765708,0,378.4482605330194,0
16,382.0820665136095,0,385.5400240779283,0,378.2931235291388,0
17,382.7209490570542,0,386.0877406687109,0,378.2711348990485,0
18,383.3853654477668,0,386.6555829249467,0,378.3751422781649,0
19,384.0766438941068,0,387.2461883748655,0,378.5839880766172,0
20,384.7955319133001,0,387.8612740587382,0,378.8845961714921,0
21,385.5422810028843,0,388.5018346179411,0,379.2765328134495,0
22,386.316712725803,0,389.1683015124182,0,379.7499331644542,0
23,387.1182722409723,0,389.8605270754948,0,380.4539640564623,0
24,387.9460732623982,0,390.5778922997343,0,381.3782142811085,0
25,388.7989370829234,0,391.3194106625899,0,382.3659299870064,0
26,389.6754274078787,0,392.083807689062,0,383.4207939643022,0
27,390.5738821476987,0,392.8694571440435,0,384.537373275658,0
28,391.4924429130807,0,393.6744885709477,0,385.7204996141671,0
29,392.4290826773909,0,394.4968671794147,0,386.9794234847234,0
30,393.3816318791152,0,395.3344269797821,0,388.3105688958261,0
31,394.3478031066845,0,396.1847947909191,0,389.7179829586009,0
32,395.3252144218423,0,397.0454902004969,0,391.1963897259558,0
33,396.311411323753,0,397.9139988404763,0,392.7233805303057,0
34,397.3038873256184,0,398.7878040266228,0,394.2576546480307,0
35,398.3001031022334,0,399.6642633909194,0,395.6592996855545,0
36,399.2975041658271,0,400.5407195595295,0,396.6247120351902,0
37,400.293537034963,0,401.4145604405363,0,397.5535552498099,0
38,401.2856638742792,0,402.2833083185052,0,398.4782217933994,0
39,402.2713755991681,0,403.1443782692679,0,399.3961538178182,0
40,403.2482034573586,0,403.9952136192324,0,400.3048444954394,0
41,404.2137291172976,0,404.8333404533877,0,401.2018482930445,0
42,405.165593310362,0,405.6566081813272,0,402.0847894893479,0
43,406.1015030893059,0,406.462677347021,0,402.9513690573477,0
44,407.0192377786391,0,407.2491662336644,0,403.799370041605,0
45,407.9166537034254,0,408.0138961998965,0,404.6266615667448,0
46,408.7916877911578,0,408.7554607099946,0,405.4312016162804,0
47,409.6423601469794,0,409.4713110540525,0,406.2110387212742,0
48,410.4667757055694,0,410.1596730395246,0,406.9643126957035,0
49,411.263125063831,0,410.818980642364,0,407.6892545510098,0
50,412.0296845972014,0,411.4476338953478,0,408.384185715582,0
51,412.7648159593777,0,412.0438562770829,0,409.0475166771682,0
52,413.4669650607116,0,412.6062119527961,0,409.6777451570723,0
53,414.1346606148323,0,413.133371517789,0,410.2734539153865,0
54,414.766512336502,0,413.6240653107197,0,410.8333082762781,0
55,415.36120886655,0,414.0769573207489,0,411.3561086070188,0
56,415.9175154922386,0,414.4908982085673,0,411.8526362852238,0
57,416.4342717238129,0,414.8648492197224,0,412.3356967883427,0
58,416.9103887804468,0,415.1978373390543,0,412.8046441126704,0
59,417.344847031511,0,415.4888624971688,0,413.2557340564029,0
60,417.7366934321388,0,415.7370400397741,0,413.6846384607496,0
61,418.0850389855851,0,415.9415915483629,0,414.0872357974984,0
62,418.3890562588973,0,416.101796175855,0,414.4598439690608,0
63,418.647976973023,0,416.2169174056431,0,414.7992852644367,0
64,418.8610896836264,0,416.2863093605705,0,415.1028582189648,0
65,419.027737564651,0,416.309416047563,0,415.3682781211082,0
66,419.1473163029744,0,416.2857282570982,0,415.5936136167106,0
67,419.2192721093476,0,416.2147205647003,0,415.7772235254696,0
68,419.2430998481845,0,416.0959604043534,0,415.9177594191842,0
69,419.2183412865716,0,415.9290830648145,0,416.0140195760107,0
70,419.1445834611295,0,415.713752160096,0,416.0650276847223,0
71,419.0214571599813,0,415.4496254116295,0,416.069920808383,0
72,418.848635516018,0,415.136460042217,0,416.0279748668189,0
73,418.6258327069162,0,414.7740587594382,0,415.9385643753221,0
74,418.352802756829,0,414.362212759044,0,415.8011627672915,0
75,418.0293384343775,0,413.9007723341482,0,415.6153124722189,0
76,417.6552702414378,0,413.3896561784606,0,415.3806391825717,0
77,417.2304654871974,0,412.8287870107272,0,415.0968174912834,0
78,416.7548274421102,0,412.2181082143532,0,414.7635798452108,0
79,416.2282945665412,0,411.5576421445392,0,414.3807160914308,0
80,415.6508398091923,0,410.8474238161019,0,413.9480575811751,0
81,415.0224699706966,0,410.0874957222686,0,413.4654810767015,0
82,414.3432251281246,0,409.2779847224759,0,412.9329080792867,0
83,413.613178116535,0,408.4190134849954,0,412.3503065806626,0
84,412.8324340640569,0,407.5107370707557,0,411.7176649720134,0
85,412.0011299774154,0,406.5533768413095,0,411.0350280565581,0
86,411.1194343751886,0,405.5471374767737,0,410.3024815716305,0
87,410.187546966473,0,404.492291987131,0,409.5201142188723,0
88,409.2056983730394,0,403.3891356686867,0,408.6880948699234,0
89,408.1741498934175,0,402.2379812818415,0,407.8065783257742,0
90,407.0931933077478,0,401.0391995459295,0,406.875802439722,0
91,405.9631507225979,0,399.7931580253957,0,405.8959861977157,0
92,404.7843744553085,0,398.5002971516158,0,404.8674355384985,0
93,403.5572469578115,0,397.1610473117463,0,403.7904325711879,0
94,402.2821807802272,0,395.7759104212557,0,402.6653356675023,0
95,400.9596185749048,0,394.3453829800118,0,401.4925160224997,0
96,399.590033141975,0,392.8700314396553,0,400.2723620680923,0
97,398.1739275178391,0,391.3504311961692,0,399.0053345170123,0
98,396.7118351084253,0,389.7871973050173,0,397.6918756030701,0
99,395.2043198694389,0,388.1809918166583,0,396.3324930441236,0
100,393.6519765362423,0,386.5325043213752,0,394.927729119307,0
101,392.0554309064252,0,384.8424499739556,0,393.4781124890544,0
102,390.4153401785437,0,383.1116192238908,0,391.9842635868267,0
103,388.7323933509477,0,381.3408142053941,0,390.4468054420988,0
104,387.007311685042,0,379.5308928947991,0,388.8663705317086,0
105,385.2408492377469,0,377.682760625576,0,387.2436702925522,0
106,383.4337934683475,0,375.7973806821615,0,385.5794356389036,0
107,381.586965925278,0,373.8757612722816,0,383.8743975978854,0
108,379.701223018761,0,371.9189913843598,0,382.1293524552767,0
109,377.7774568854687,0,369.9281879180431,0,380.3451566253518,0
110,375.8165963516092,0,367.9045587018558,0,378.5226482806717,0
111,373.8196080009071,0,365.8494539987856,0,376.6627110242293,0
112,371.7874973539534,0,363.7643281712793,0,374.7663244911424,0
113,369.7213101651651,0,361.6507836625248,0,372.8344592943209,0
114,367.6221338432172,0,359.5105710694642,0,370.8681104761939,0
115,365.4910990001715,0,357.3456729392649,0,368.8683382726258,0
116,363.329381133597,0,355.1582818084676,0,366.8362933617245,0
117,361.1382024447237,0,352.9508946132063,0,364.7731054677027,0
118,358.9188337940465,0,350.726358512358,0,362.6799481417966,0
119,356.6725967937388,0,348.487915346049,0,360.5580816650885,0
120,354.400866033702,0,346.2392663537084,0,358.4088532022673,0
121,352.1050714350434,0,343.9845757527987,0,356.2335910102269,0
122,349.7867007211648,0,341.7284424468666,0,354.0336773878503,0
123,347.4473019924726,0,339.4755543619337,0,351.8105975150839,0
124,345.0884863859283,0,337.2298909328093,0,349.5659491043789,0
125,342.7119307952623,0,334.9918395488316,0,347.301299409207,0
126,340.3193806217056,0,332.7477946463214,0,345.0182785712106,0
127,337.9126525185297,0,330.4906970056878,0,342.7186247948658,0
128,335.4936370856649,0,328.2223537801159,0,340.4042604558087,0
129,333.0643014632229,0,325.9446490506455,0,338.0770395442056,0
130,330.6266917650228,0,323.6595468716042,0,335.7388740307996,0
131,328.1829352853769,0,321.3690941670269,0,333.3917809981654,0
132,325.7352424046012,0,319.0754234014752,0,331.0381173604539,0
133,323.2859081112229,0,316.7807549382167,0,328.6800631491942,0
134,320.8373130519236,0,314.4873989871939,0,326.3197646888279,0
135,318.3919240141173,0,312.1977570352894,0,323.9595773544105,0
136,315.9522937411106,0,309.9143226417324,0,321.6026326178788,0
137,313.5210599762831,0,307.6396814732216,0,319.250922113977,0
138,311.1009436309966,0,305.3765104463173,0,316.9072127378174,0
139,308.6947459713162,0,303.1275758395531,0,314.5744784923804,0
140,306.3053447214012,0,300.8957302348804,0,312.2556560973674,0
141,303.935688986758,0,298.6839081479949,0,309.9534993644097,0
142,301.5887929087119,0,296.4951202098236,0,307.6710924432389,0
143,299.2677279723999,0,294.3324457676219,0,305.4116103588665,0
144,296.9756139043394,0,292.1990237834748,0,303.1782656956605,0
145,294.7156081119236,0,290.0980419205478,0,300.9741742637791,0
146,292.4908936356647,0,288.032723722772,0,298.8025981046972,0
147,290.3046656050313,0,286.0063138109837,0,296.6668574780095,0
148,288.1601162094697,0,284.0220610367275,0,294.5702720692657,0
149,286.0604182164865,0,282.0831995518701,0,292.5160521463073,0
150,284.0087070870578,0,280.1929277653597,0,290.5074228121886,0
151,282.0080617532096,0,278.3543851635152,0,288.5475943926589,0
152,280.0614841309988,0,276.5706269611835,0,286.6396910683499,0
153,278.1718774413702,0,274.8445965176293,0,284.7866525786747,0
154,276.3420233975194,0,273.1790953756156,0,282.9913129717817,0
155,274.5745582855403,0,271.5767506241031,0,281.256369480077,0
156,272.8719479085041,0,270.039978884006,0,279.5843055366149,0
157,271.236461273473,0,268.5709453110937,0,277.9772887730405,0
158,269.6701427632764,0,267.171518777638,0,276.4372371321782,0
159,268.174782330671,0,265.8432216371955,0,274.9657453539422,0
160,266.7518829511886,0,264.5871724604247,0,273.5639897783392,0
161,265.4026241221649,0,263.4040197865314,0,272.2326293532026,0
162,264.1278195165393,0,262.2938641847829,0,270.9718344473259,0
163,262.927865862936,0,261.2561650254584,0,269.7811408526264,0
164,261.8026785367002,0,260.2896272939672,0,268.6592807462164,0
165,260.7516068712769,0,259.392062620767,0,267.604115377587,0
166,259.7733179707374,0,258.5602177083372,0,266.6124737568637,0
167,258.8656292428528,0,257.7895632390585,0,265.6798780615525,0
168,258.0252498888152,0,257.0740390014834,0,264.8003061991478,0
169,257.2473427420937,0,256.405761483326,0,263.9659584319588,0
170,256.52469265646,0,255.7747360454795,0,263.1669038967522,0
171,255.8456668397214,0,255.168771416199,0,262.3909905135565,0
172,255.1918519307814,0,254.5745542539963,0,261.624996974441,0
173,254.5444420081186,0,253.9773726247977,0,260.8542681476349,0
174,253.8819487914909,0,253.359031145343,0,260.0606672387639,0
175,253.1762443641601,0,252.6943065749754,0,259.2190656774144,0
176,252.3849731156468,0,251.9438541332316,0,258.2901667948494,0
177,251.4338251394372,0,251.0373503347172,0,257.2037339700233,0
178,250.164108175859,0,249.8233437058771,0,255.808395562158,0
179,248.1066886998598,0,247.8526703010638,0,253.6550558249104,0
180,242.0002173694218,0,241.9998341370983,0,247.6183160182169,0
