loop:1,season:59346520,P_air:4.993271730651149,P_ice:0,P_rego:0.006728269348850262,T_sub:214.2904721816832
0,355.7442105583945,0,358.8298442191059,0,359.2753837296171,0
1,366.4809201100974,0,369.7256786467533,0,370.0009118033533,0
2,370.0556541176485,0,373.4033454723886,0,373.5082444630443,0
3,372.1940637356389,0,375.6296268083455,0,375.564283410057,0
4,373.7146054410205,0,377.228410583893,0,376.9930320304044,0
5,374.8912094483884,0,378.474895176508,0,378.0697865454843,0
6,375.8499589021917,0,379.4950605944828,0,378.9206780882297,0
7,376.6607730467396,0,380.3579606491186,0,379.6148489442766,0
8,377.3681669343322,0,381.1064679068359,0,380.1953188694317,0
9,378.004178954869,0,381.7701803229803,0,380.6918151778698,0
10,378.5948420034193,0,382.3716326521641,0,381.0546593274231,0
11,379.163771236545,0,382.9297358958988,0,380.5341552251158,0
12,379.7264933002242,0,383.4609384760257,0,379.8328207498809,0
13,380.2932736825726,0,383.9785318581859,0,379.2194543399012,0
14,380.8714155094241,0,384.4930341191827,0,378.7504763089649,0
15,381.4662627579126,0,385.0127341924102,0,378.443411937193,0
16,382.0817531405985,0,385.5440487899966,0,378.2889939513898,0
17,382.7207548350008,0,386.0918421722893,0,378.2676173792556,0
18,383.3852883548607,0,386.6597607529918,0,378.3721386381907,0
19,384.0766812702966,0,387.2504407354,0,378.5814572122128,0
20,384.7956806226497,0,387.865598189154,0,378.8825455612439,0
21,385.5425375608506,0,388.5062270261038,0,379.2749738192867,0
22,386.3170734022906,0,389.1727581249646,0,379.7488864426148,0
23,387.1187331454117,0,389.8650434510292,0,380.4532429129599,0
24,387.9466304146694,0,390.5824637794033,0,381.3776298597111,0
25,388.7995864726816,0,391.3240324563741,0,382.3654437779403,0
26,389.6761650440974,0,392.0884749173661,0,383.4203624894876,0
27,390.5747040997588,0,392.8741649703518,0,384.5369566912657,0
28,391.4933453444197,0,393.6792322577999,0,385.720051607575,0
29,392.4300618725215,0,394.5016420927337,0,386.9788868475921,0
30,393.3826842646957,0,395.3392285853037,0,388.3098877905013,0
31,394.3489252672487,0,396.1896187468931,0,389.7170954409502,0
32,395.3264031107487,0,397.0503323753256,0,391.1952366698105,0
33,396.3126634698857,0,397.9188552798283,0,392.7219221209881,0
34,397.305200036351,0,398.7926709089833,0,394.2558885954875,0
35,398.3014736631515,0,399.6691371200837,0,395.6573565115316,0
36,399.2989300376852,0,400.5455967664525,0,396.6230132821171,0
37,400.2950158483343,0,401.4194379418518,0,397.5521337099294,0
38,401.2871934223319,0,402.2881830024555,0,398.4770765247919,0
