loop:1,season:59345965,P_air:4.98917933709193,P_ice:0,P_rego:0.01082066290806924,T_sub:214.2795348235036
0,593.2161038904921,0,593.2165986285352,0,593.2165986285352,0
1,590.4052364466553,0,591.1562387244535,0,591.1562387244535,0
2,589.4073102038202,0,590.397345992719,0,590.397345992719,0
3,588.7115216521472,0,589.8360823998516,0,589.8360823998516,0
4,588.0956908134347,0,589.3087602858158,0,589.3087602858158,0
5,587.4829273633611,0,588.7581832664258,0,588.7581832664258,0
6,586.8368196697586,0,588.1570191096002,0,588.1570191096002,0
7,586.136970963666,0,587.4898488269124,0,587.4898488269124,0
8,585.3707242066514,0,586.7470661876359,0,586.7470661876359,0
9,584.5296919175582,0,585.9223049104404,0,585.9223049104404,0
10,583.6080757168754,0,585.011184477282,0,585.011184477282,0
11,582.6017628796632,0,584.010630815642,0,584.010630815642,0
12,581.5078001852859,0,582.9184774599852,0,582.9184774599852,0
13,580.3240674852431,0,581.7332159694737,0,581.7332159694737,0
14,579.0490645980946,0,580.4538314967901,0,580.4538314967901,0
15,577.6817664148025,0,579.0796898183555,0,579.0796898183555,0
16,576.2215213953116,0,577.6104570462589,0,577.6104570462589,0
17,574.667979519042,0,576.0460410676073,0,576.0460410676073,0
18,573.0210424227793,0,574.3865481651841,0,574.3865481651841,0
19,571.2808338051292,0,572.6322510330421,0,572.6322510330421,0
20,569.4476946537837,0,570.7835665289274,0,570.7835665289274,0
21,567.5222190000837,0,568.8410438560102,0,568.8410438560102,0
22,565.5053685485432,0,566.8053676077002,0,566.8053676077002,0
23,563.3987522540643,0,564.6773874432351,0,564.6773874432351,0
24,561.2052521782371,0,562.4582016248655,0,562.4582016248655,0
25,558.9303080814744,0,560.1527684892873,0,560.1527684892873,0
26,556.5787324584002,0,557.7686415604335,0,557.7686415604335,0
27,554.153692560662,0,555.3098760841391,0,555.3098760841391,0
28,551.6578103331732,0,552.7797073170523,0,552.7797073170523,0
29,549.0934059084901,0,550.1807796679992,0,550.1807796679992,0
30,546.4626002536927,0,547.5153617547534,0,547.5153617547534,0
31,543.7673787325648,0,544.7856400911321,0,544.7856400911321,0
32,541.0096327204312,0,541.9934824490899,0,541.9934824490899,0
33,538.1911877888405,0,539.1408693239287,0,539.1408693239287,0
34,535.3138237849577,0,536.2294865180809,0,536.2294865180809,0
35,532.3792897326686,0,533.2611870769475,0,533.2611870769475,0
