loop:1,season:59345225,P_air:4.456901149070261e-06,P_ice:0,P_rego:0.00699554309885093,T_sub:110.6697792738448
0,112.5493696986176,0,115.2658274391235,0,112.5493686305904,0
1,114.99770697096,0,117.7019269987355,0,114.7170135766544,0
2,117.4451544804564,0,120.1363368009492,0,116.8838779988634,0
3,119.8911400066476,0,122.5684595814682,0,119.0494461298365,0
4,122.3348947000759,0,124.9975346707094,0,121.2130384951189,0
5,124.7756693026534,0,127.4228180740438,0,123.3739919686909,0
6,127.2127186057242,0,129.8435695656558,0,125.5316468421938,0
7,129.6452994326839,0,132.2590510466434,0,127.6853451585041,0
8,132.0726702918831,0,134.6685262906328,0,129.8344304329369,0
9,134.494091420178,0,137.071261017157,0,131.97824770233,0
10,136.9088249315863,0,139.4665230512049,0,134.1161436604416,0
11,139.3161349996235,0,141.8535825095444,0,136.5204828912007,0
12,141.715288076048,0,144.2317120205072,0,138.9175166883894,0
13,144.105553090459,0,146.6001869232522,0,141.3065146327385,0
14,146.4862016754127,0,148.9582854918018,0,143.6867487467528,0
15,148.8565083785562,0,151.3052891456859,0,146.0574937072613,0
16,151.215750883477,0,153.6404826690311,0,148.4180270665583,0
17,153.5632102201078,0,155.9631544190142,0,150.7676294630592,0
18,155.8981709912827,0,158.2725965503238,0,153.1055848481179,0
19,158.2199215740769,0,160.568105214303,0,155.4311806876667,0
20,160.5277543444552,0,162.8489807813013,0,157.7437081872069,0
21,162.8209658790936,0,165.1145280401016,0,160.042462494036,0
22,165.0988571728488,0,167.3640564129268,0,162.3267429151918,0
23,167.3607338445186,0,169.5968801586657,0,164.5958531237492,0
24,169.6059063428532,0,171.8123185762646,0,166.8491013654468,0
25,171.8336901429305,0,174.009696198425,0,169.0858006557491,0
26,174.0434059647064,0,176.188343007406,0,171.3052689991531,0
27,176.234379953972,0,178.3475946131684,0,173.5068295709846,0
28,178.4059438751146,0,180.4867924432626,0,175.6898109110729,0
29,180.5574353236403,0,182.605283952416,0,177.8535471372643,0
30,182.6881978927609,0,184.7024227861117,0,179.9973781130641,0
31,184.7975813641642,0,186.7775689683066,0,182.1206496395498,0
32,186.8849418798658,0,188.8300890701728,0,184.2227136284449,0
33,188.9496421117307,0,190.8593563764362,0,186.3029282729298,0
34,190.9910514431239,0,192.864751063799,0,188.3606582306552,0
35,193.0085460930989,0,194.8456603218483,0,190.3952747493754,0
36,195.0015092614633,0,196.8014784947747,0,192.4061558135294,0
37,196.9693312873215,0,198.7316072365285,0,194.3926863043776,0
38,198.9114097257632,0,200.6354555840604,0,196.354258078353,0
39,200.8271494531388,0,202.5124400591059,0,198.2902700740753,0
40,202.7159627133817,0,204.361984710963,0,200.2001283604861,0
41,204.5772691811031,0,206.1835211759918,0,202.0832462018301,0
42,206.4104959175017,0,207.9764886298833,0,203.9390440155159,0
43,208.215077371644,0,209.7403337852661,0,205.7669493754335,0
44,209.9904552321508,0,211.4745107396532,0,207.5663968657365,0
45,211.7360784128149,0,213.17848095728,0,209.3368280686245,0
46,213.451402960053,0,214.8517131727551,0,211.0776914740454,0
47,215.135892074296,0,216.4936834085692,0,212.7884425033754,0
48,216.7890166451471,0,218.1038755063523,0,214.4685440469473,0
49,218.4102558569959,0,219.6817817285241,0,216.117467072086,0
50,219.9990988192056,0,221.226904384474,0,217.7346922557751,0
51,221.5550461197723,0,222.7387573801643,0,219.3197115408505,0
52,223.0776114855135,0,224.2168678742396,0,220.8720297987943,0
53,224.5663230131093,0,225.660777504953,0,222.3911660634552,0
54,226.0207234865108,0,227.0700427034463,0,223.8766538512156,0
55,227.4403697851454,0,228.444234097805,0,225.3280405720187,0
56,228.8248329997897,0,229.7525459744092,0,226.7448876511576,0
57,230.1590306140771,0,230.8147104526453,0,228.1263801980571,0
58,231.1018059940785,0,231.712922493553,0,229.3504520850829,0
59,231.8688469772985,0,232.4387038318434,0,230.2328547546209,0
60,232.5179477937654,0,233.0485926620163,0,230.9033744444625,0
61,233.0839363663161,0,233.5760607106622,0,231.4963055231068,0
62,233.5887174873074,0,234.0425095888743,0,232.0289404386659,0
63,234.0466178270548,0,234.4620743424125,0,232.5151233603936,0
64,234.4672736028259,0,234.8443203811381,0,232.9644451018393,0
65,234.857321049005,0,235.1958664309763,0,233.3835885844157,0
66,235.2214164562612,0,235.5213669066189,0,233.7772116042466,0
67,235.5628917075188,0,235.824160553879,0,234.1486477059729,0
68,235.8841414492524,0,236.1066514937788,0,234.500287440406,0
69,236.1869263324644,0,236.3706110667114,0,234.8338822154401,0
70,236.4725434562146,0,236.6173476653006,0,235.1507210833632,0
71,236.741948496453,0,236.847828547249,0,235.4517506343561,0
