loop:1,season:59345595,P_air:4.989179252896538,P_ice:0,P_rego:0.0108207471034614,T_sub:214.279534598447
0,593.2166598477069,0,593.2171548799333,0,593.2171548799333,0
1,590.4060391826264,0,591.1569542635762,0,591.1569542635762,0
2,589.4081948472899,0,590.398055320326,0,590.398055320326,0
3,588.7124549026204,0,589.8367520794994,0,589.8367520794994,0
4,588.0966581633228,0,589.3093757982552,0,589.3093757982552,0
5,587.4839205828506,0,588.758736442206,0,588.758736442206,0
6,586.8378333992135,0,588.1575047026984,0,588.1575047026984,0
7,586.1380014050028,0,587.4902631966386,0,587.4902631966386,0
8,585.3717685130604,0,586.7474066826836,0,586.7474066826836,0
9,584.5307478700911,0,585.9225695417413,0,585.9225695417413,0
10,583.6091415365344,0,585.0113717275068,0,585.0113717275068,0
11,582.6028371102378,0,584.0107395202114,0,584.0107395202114,0
12,581.5088816160007,0,582.9185067284795,0,582.9185067284795,0
13,580.3251550970743,0,581.7331651312792,0,581.7331651312792,0
14,579.0501575245968,0,580.4537000619853,0,580.4537000619853,0
15,577.6828639116108,0,579.0794774485069,0,579.0794774485069,0
16,576.2226228137205,0,577.6101635317121,0,577.6101635317121,0
17,574.6690842785072,0,576.0456663087804,0,576.0456663087804,0
18,573.0221499741419,0,574.3860921555256,0,574.3860921555256,0
19,571.2819435685795,0,572.6317138405653,0,572.6317138405653,0
20,569.4488058977921,0,570.7829482709034,0,570.7829482709034,0
21,567.5233305879995,0,568.8403446558626,0,568.8403446558626,0
22,565.5064783954223,0,566.8045875106764,0,566.8045875106764,0
23,563.3998561779304,0,564.6765262401374,0,564.6765262401374,0
24,561.2063414921259,0,562.4572584765851,0,562.4572584765851,0
25,558.931366750463,0,560.151742473328,0,560.151742473328,0
26,556.5797532768627,0,557.7675329050286,0,557.7675329050286,0
27,554.1546698027698,0,555.3086854235497,0,555.3086854235497,0
28,551.6587395184137,0,552.778435575423,0,552.778435575423,0
29,549.0942834451719,0,550.1794279417667,0,550.1794279417667,0
30,546.4634231850074,0,547.5139312402638,0,547.5139312402638,0
31,543.7681445898158,0,544.784132102359,0,544.784132102359,0
