loop:1,season:59345410,P_air:4.989179210811992,P_ice:0,P_rego:0.01082078918800842,T_sub:214.2795344859539
0,593.216937584732,0,593.2174327640482,0,593.2174327640482,0
1,590.406440311277,0,591.157313998154,0,591.157313998154,0
2,589.4086369304866,0,590.398414154015,0,590.398414154015,0
3,588.7129212898725,0,589.8370932925719,0,589.8370932925719,0
4,588.0971416007704,0,589.3096921290423,0,589.3096921290423,0
5,587.4844169555826,0,588.7590238033133,0,588.7590238033133,0
6,586.8383400274363,0,588.1577604677982,0,588.1577604677982,0
7,586.1385163897152,0,587.490485541413,0,587.490485541413,0
8,585.3722904309079,0,586.7475942768468,0,586.7475942768468,0
9,584.5312756116565,0,585.9227213854654,0,585.9227213854654,0
10,583.6096742123805,0,585.0114870561725,0,585.0114870561725,0
11,582.6033739923242,0,584.0108177449142,0,584.0108177449142,0
12,581.5094220990069,0,582.9185473967362,0,582.9185473967362,0
13,580.3256986715581,0,581.7331678998523,0,581.7331678998523,0
14,579.0507037574079,0,580.4536646773288,0,580.4536646773288,0
15,577.6834124306431,0,579.0794037321666,0,579.0794037321666,0
16,576.2231732947058,0,577.6100513689745,0,577.6100513689745,0
17,574.6696364312743,0,576.0455156393231,0,576.0455156393231,0
18,573.0227035242475,0,574.3859029649028,0,574.3859029649028,0
19,571.282498226332,0,572.6314861509838,0,572.6314861509838,0
20,569.4493612978081,0,570.782682128586,0,570.782682128586,0
21,567.5238861627012,0,568.8400401095283,0,568.8400401095283,0
22,565.5070331038463,0,566.804244569443,0,566.804244569443,0
23,563.4004079321699,0,564.6761447855254,0,564.6761447855254,0
24,561.2068859584232,0,562.4568380750683,0,562.4568380750683,0
25,558.9318959060968,0,560.1512826500744,0,560.1512826500744,0
26,556.5802635170662,0,557.7670337588976,0,557.7670337588976,0
27,554.1551582622293,0,555.3081472556573,0,555.3081472556573,0
28,551.6592039558511,0,552.7778588310915,0,552.7778588310915,0
29,549.0947220641021,0,550.178813151766,0,550.178813151766,0
30,546.4638345065275,0,547.5132789846506,0,547.5132789846506,0
31,543.7685273791817,0,544.7834430193644,0,544.7834430193644,0
32,541.0106926463205,0,541.9911730697892,0,541.9911730697892,0
33,538.1921563650984,0,539.1384497740665,0,539.1384497740665,0
34,535.3146987909146,0,536.2269589307407,0,536.2269589307407,0
35,532.3800692965128,0,533.2585536944488,0,533.2585536944488,0
36,529.389997785212,0,530.2348640130252,0,530.2348640130252,0
37,526.3462036523977,0,527.1576743631817,0,527.1576743631817,0
38,523.2504029914627,0,524.0286185153151,0,524.0286185153151,0
39,520.1043145187537,0,520.8494364953209,0,520.8494364953209,0
40,516.909664550391,0,517.6218039751259,0,517.6218039751259,0
41,513.668191270699,0,514.3474370888587,0,514.3474370888587,0
42,510.3816484689856,0,511.0280771440113,0,511.0280771440113,0
43,507.0518088778261,0,507.6654526801056,0,507.6654526801056,0
44,503.6804672150538,0,504.2613428448015,0,504.2613428448015,0
45,500.2694430093336,0,500.8175308513242,0,500.8175308513242,0
46,496.8205832725492,0,497.3358477078431,0,497.3358477078431,0
47,493.3357650695266,0,493.8181313319091,0,493.8181313319091,0
48,489.8168980254439,0,490.2662796385906,0,490.2662796385906,0
49,486.2659268027849,0,486.6822181804213,0,486.6822181804213,0
50,482.6848335721133,0,483.0678869786502,0,483.0678869786502,0
51,479.0756404937926,0,479.4252570092283,0,479.4252570092283,0
52,475.4404122206311,0,475.7564104987175,0,475.7564104987175,0
53,471.7812584240083,0,472.0634419550289,0,472.0634419550289,0
54,468.1003363380617,0,468.348427132,0,468.348427132,0
55,464.3998533078742,0,464.613600043363,0,464.613600043363,0
56,460.6820693181904,0,460.8611574350113,0,460.8611574350113,0
57,456.9492994689718,0,457.0934170453758,0,457.0934170453758,0
58,453.203916353196,0,453.312700744745,0,453.312700744745,0
59,449.4483522807924,0,449.5214318618736,0,449.5214318618736,0
60,445.6851012807697,0,445.722096954031,0,445.722096954031,0
61,441.9167208017337,0,441.9172175020951,0,441.9172175020951,0
62,438.1458330195121,0,438.1094095006929,0,438.1094095006929,0
63,434.3751256500177,0,434.3013509469304,0,434.3013509469304,0
64,430.6073521563247,0,430.495786967706,0,430.495786967706,0
65,426.8453312318404,0,426.6955510151254,0,426.6955510151254,0
66,423.0919454370764,0,422.9035459630214,0,422.9035459630214,0
67,419.3501388664697,0,419.1227173159103,0,419.1227173159103,0
68,415.6229137246785,0,415.3561175224176,0,415.3561175224176,0
69,411.9133256992182,0,411.6068584578899,0,411.6068584578899,0
70,408.2244780287465,0,407.8780957336787,0,407.8780957336787,0
71,404.559514183988,0,404.173055193812,0,404.173055193812,0
72,400.9216091012923,0,400.4950157074315,0,400.4950157074315,0
73,397.313958937073,0,396.8472842291174,0,396.8472842291174,0
74,393.7397693444307,0,393.2331828925124,0,393.2331828925124,0
75,390.202242310535,0,389.6560907567644,0,389.6560907567644,0
76,386.7045616338644,0,386.1193346036737,0,386.1193346036737,0
77,383.2498771630715,0,382.6262430365789,0,382.6262430365789,0
78,379.8412879626126,0,379.1801381604884,0,379.1801381604884,0
79,376.4818246128243,0,375.7842124670693,0,375.7842124670693,0
80,373.1744308921533,0,372.4416472505417,0,372.4416472505417,0
81,369.9219451250001,0,369.1555048141902,0,369.1555048141902,0
82,366.7270815084793,0,365.9286715555124,0,365.9286715555124,0
83,363.5924117537119,0,362.7639950693805,0,362.7639950693805,0
84,360.5203473907213,0,359.6640211921882,0,359.6640211921882,0
85,357.5131230895656,0,356.6312038833669,0,356.6312038833669,0
86,354.5727813432674,0,353.6677866996718,0,353.6677866996718,0
87,351.7011588401587,0,350.7756522247122,0,350.7756522247122,0
88,348.899874824635,0,347.9566968792744,0,347.9566968792744,0
89,346.170321706615,0,345.2122463863315,0,345.2122463863315,0
90,343.5136581323524,0,342.5434276068965,0,342.5434276068965,0
91,340.9308046741947,0,339.9516763509604,0,339.9516763509604,0
92,338.4224422361907,0,337.4371642888339,0,337.4371642888339,0
93,335.9890132083405,0,335.0003716207822,0,335.0003716207822,0
94,333.6307253369835,0,332.6415789581611,0,332.6415789581611,0
95,331.347558214697,0,330.3604946665936,0,330.3604946665936,0
96,329.1392722324157,0,328.1568391197093,0,328.1568391197093,0
97,327.0054197814093,0,326.0299700947092,0,326.0299700947092,0
98,324.9453584451151,0,323.9790313855223,0,323.9790313855223,0
99,322.958265882147,0,322.0030723140608,0,322.0030723140608,0
100,321.0431560731751,0,320.1008377804697,0,320.1008377804697,0
101,319.1988965864302,0,318.2710274233891,0,318.2710274233891,0
102,317.4242265095492,0,316.5121638508692,0,316.5121638508692,0
103,315.7177746990351,0,314.8226434476613,0,314.8226434476613,0
104,314.078078012087,0,313.2008474006184,0,313.2008474006184,0
105,312.5035992078918,0,311.645021165258,0,311.645021165258,0
106,310.9927442353291,0,310.1533978663196,0,310.1533978663196,0
107,309.5438786598211,0,308.7242049363614,0,308.7242049363614,0
108,308.1553430221215,0,307.3556143015547,0,307.3556143015547,0
109,306.8254669643999,0,306.045839277894,0,306.045839277894,0
110,305.5525820024071,0,304.7931150934191,0,304.7931150934191,0
111,304.3350328651846,0,303.5956785334751,0,303.5956785334751,0
112,303.1711873643813,0,302.4518260898893,0,302.4518260898893,0
113,302.0594447925267,0,301.3599112307691,0,301.3599112307691,0
114,300.9982428827302,0,300.3183075195412,0,300.3183075195412,0
115,299.9860633905693,0,299.3254734770088,0,299.3254734770088,0
116,299.0214363819812,0,298.3799294126418,0,298.3799294126418,0
117,298.1029433287069,0,297.4802399139356,0,297.4802399139356,0
118,297.2292191253034,0,296.6250396240808,0,296.6250396240808,0
119,296.3989531492526,0,295.813020129303,0,295.813020129303,0
120,295.6108894886788,0,295.0429512287124,0,295.0429512287124,0
121,294.86382646117,0,294.3136423501484,0,294.3136423501484,0
122,294.1566155428386,0,293.6239684370951,0,293.6239684370951,0
123,293.488159819679,0,292.9728522220711,0,292.9728522220711,0
124,292.8574120640956,0,292.3592879225163,0,292.3592879225163,0
125,292.2633725288758,0,291.7822810769799,0,291.7822810769799,0
126,291.7050865393651,0,291.2409364693721,0,291.2409364693721,0
127,291.1816419526439,0,290.7343284827128,0,290.7343284827128,0
128,290.692166540597,0,290.2616006352022,0,290.2616006352022,0
129,290.2358253421206,0,289.8218970959909,0,289.8218970959909,0
130,289.8118180186159,0,289.4144638971591,0,289.4144638971591,0
131,289.4193762365316,0,289.0385766520122,0,289.0385766520122,0
132,289.0577610910198,0,288.6935128872349,0,288.6935128872349,0
133,288.7262605758465,0,288.3785723445311,0,288.3785723445311,0
134,288.4241870963639,0,288.0930893121513,0,288.0930893121513,0
135,288.1508750145031,0,287.8364500017074,0,287.8364500017074,0
136,287.9056782071144,0,287.6080063974571,0,287.6080063974571,0
137,287.6879676112744,0,287.4071698161811,0,287.4071698161811,0
138,287.4971287219705,0,287.2333395833361,0,287.2333395833361,0
139,287.3325589983166,0,287.0859448043174,0,287.0859448043174,0
140,287.1936651235117,0,286.964406838084,0,286.964406838084,0
141,287.07986005005,0,286.8681614308561,0,286.8681614308561,0
142,286.9905597440758,0,286.7966631955985,0,286.7966631955985,0
143,286.9251795192044,0,286.7493146830534,0,286.7493146830534,0
144,286.8831298179406,0,286.7255810720031,0,286.7255810720031,0
145,286.8638112537455,0,286.7248273270461,0,286.7248273270461,0
146,286.8666086622177,0,286.7465082225973,0,286.7465082225973,0
147,286.8908838149329,0,286.7899011119445,0,286.7899011119445,0
148,286.9359663058345,0,286.8544193783916,0,286.8544193783916,0
149,287.0011418962837,0,286.9391998202582,0,286.9391998202582,0
150,287.0856372445841,0,287.0435293177851,0,287.0435293177851,0
151,287.1885993169888,0,287.1663412618526,0,287.1663412618526,0
152,287.3090665217308,0,287.3065845430977,0,287.3065845430977,0
153,287.4459261901935,0,287.4628499338828,0,287.4628499338828,0
154,287.5978498094826,0,287.6333829421473,0,287.6333829421473,0
155,287.7631889251703,0,287.8158643000684,0,287.8158643000684,0
156,287.9397302482421,0,288.0063843009977,0,288.0063843009977,0
157,288.1235831276236,0,288.1980916146427,0,288.1980916146427,0
158,288.3102305561354,0,288.3889917356777,0,288.3889917356777,0
159,288.4976828689452,0,288.5789545505839,0,288.5789545505839,0
160,288.6851906818939,0,288.7680822369487,0,288.7680822369487,0
161,288.872617283531,0,288.9566248906287,0,288.9566248906287,0
162,289.0601558197148,0,289.1449499211691,0,289.1449499211691,0
163,289.2482104431233,0,289.3335382519877,0,289.3335382519877,0
164,289.4373556337907,0,289.5229958973982,0,289.5229958973982,0
165,289.6283355815289,0,289.7140769853671,0,289.7140769853671,0
166,289.8220882198484,0,289.907718325889,0,289.907718325889,0
167,290.0197898291071,0,290.1050884652809,0,290.1050884652809,0
168,290.2229229627124,0,290.3076571304227,0,290.3076571304227,0
169,290.4333764618568,0,290.5172951834804,0,290.5172951834804,0
170,290.653594238959,0,290.7364222462598,0,290.7364222462598,0
171,290.8868027904546,0,290.9682319264517,0,290.9682319264517,0
172,291.1373725371622,0,291.2170492713959,0,291.2170492713959,0
173,291.4114197101032,0,291.4889260448323,0,291.4889260448323,0
174,291.717870456981,0,291.7926930639002,0,291.7926930639002,0
175,292.0704908503823,0,292.1419676793299,0,292.1419676793299,0
176,292.4921695836143,0,292.5593888413414,0,292.5593888413414,0
177,293.0253125861319,0,293.0868959159925,0,293.0868959159925,0
178,293.7630108793672,0,293.8165488396001,0,293.8165488396001,0
179,294.9840442584257,0,295.0240240526628,0,295.0240240526628,0
180,298.6374164408594,0,298.6365561676822,0,298.6365561676822,0
