loop:1,season:59345595,P_air:6.182704060514981e-11,P_ice:0,P_rego:0.0009999999381729594,T_sub:79.28402168579743
0,320.209835925604,0,315.8288446089392,0,316.5874088512271,0
1,320.188034388807,0,315.7336559092104,0,316.6405507895907,0
2,320.1226281443616,0,315.6007231783459,0,316.6561562942769,0
3,320.0136414543328,0,315.4298295348279,0,316.6345679760255,0
4,319.8611076865724,0,315.2207952109238,0,316.5761767875605,0
5,319.6650691895251,0,314.9734265786748,0,316.4814009717568,0
6,319.4255943138597,0,314.6875714182611,0,316.3507352383886,0
7,319.1427479656481,0,314.3631759166467,0,316.1847197808577,0
8,318.8166209773671,0,314.0001784415036,0,315.9839155184585,0
9,318.4473175030445,0,313.5984746268845,0,315.7490042967825,0
10,318.0349424048177,0,313.1580895595937,0,315.4806317370495,0
11,317.5796262965968,0,312.6789912008366,0,315.1796130640637,0
12,317.0815088698621,0,312.1612294889738,0,314.8466683531021,0
13,316.5407428784292,0,311.6048242675894,0,314.4827404535516,0
14,315.9574943126982,0,311.0098544042999,0,314.0885720074643,0
15,315.3319421008272,0,310.3764237732115,0,313.665161082869,0
16,314.6642826200461,0,309.7046226190578,0,313.2132059623801,0
17,313.9547164897525,0,308.9945795448119,0,312.733488756254,0
18,313.2034616330677,0,308.2464351989994,0,312.2264375074627,0
19,312.4107486780071,0,307.4603418951799,0,311.6920667133844,0
20,311.5768255420289,0,306.6364945332942,0,311.1296318298114,0
21,310.7019440389334,0,305.7750930705513,0,310.536071227738,0
22,309.7863773263324,0,304.8763190622981,0,309.9038345907659,0
23,308.8304024512507,0,303.940412891773,0,309.2311540293845,0
24,307.834319830957,0,302.9676299669337,0,308.5182415157889,0
25,306.8022877711258,0,301.9583624405702,0,307.7654693059506,0
26,305.7430258614326,0,300.913909467025,0,306.9740969084811,0
27,304.6610426633121,0,299.8361835023302,0,306.145984334005,0
28,303.5592227517614,0,298.7272238277899,0,305.283133979221,0
29,302.4396401543459,0,297.5890406226692,0,304.3875328776756,0
30,301.3038677855356,0,296.4236227952699,0,303.4610858230281,0
31,300.153128769231,0,295.2327678220958,0,302.5055731579057,0
32,298.9883937972306,0,294.0181627709865,0,301.5226376841501,0
33,297.8104597208163,0,292.7814159432007,0,300.5137971348508,0
34,296.6199855026466,0,291.5239069469916,0,299.4804398065956,0
35,295.417514516188,0,290.2469781337292,0,298.4238223503351,0
36,294.203513507354,0,288.9518435672833,0,297.3450942212596,0
37,292.978391147312,0,287.6395468829832,0,296.2453081555529,0
38,291.7425073853628,0,286.3111921998259,0,295.1254256199407,0
39,290.4961744459683,0,284.9676107517065,0,293.9863166054441,0
40,289.2396859256065,0,283.6097049578857,0,292.8287892450594,0
41,287.9733086857947,0,282.2383163753322,0,291.6535833028727,0
42,286.6972988948327,0,280.8540470437239,0,290.4613884455268,0
43,285.4118961809289,0,279.4578006052248,0,289.2528409664018,0
44,284.1173380806218,0,278.0500314816604,0,288.0285409475877,0
45,282.8138524488447,0,276.6312380096399,0,286.7890473983842,0
46,281.5016766574316,0,275.2026123058042,0,285.5349001108611,0
47,280.181037382872,0,273.7641126973157,0,284.2666019847006,0
48,278.8521632089004,0,272.3163885933036,0,282.9846340131949,0
49,277.5153045509094,0,270.8601745973462,0,281.6894774237314,0
50,276.1706990485244,0,269.395759805321,0,280.3815811172577,0
51,274.8186028972389,0,267.9237889106693,0,279.0613948731174,0
52,273.4592733390298,0,266.4447026583456,0,277.7293535510672,0
53,272.0929888170983,0,264.9589550959228,0,276.3858987997465,0
54,270.7200375477846,0,263.4671301762504,0,275.0314690383948,0
55,269.3407042030453,0,261.9696159793804,0,273.6664874144154,0
56,267.9553121180545,0,260.4669770881301,0,272.291405159174,0
57,266.5641906370657,0,258.9597048600206,0,270.9066699727649,0
58,265.1676904295743,0,257.4482782012843,0,269.5127422733864,0
59,263.7661854624642,0,255.9332878214782,0,268.1100980099869,0
60,262.3600931677597,0,254.4152607992988,0,266.6992495849751,0
61,260.9498545163369,0,252.8947862216604,0,265.2807266086887,0
62,259.5359754522754,0,251.3725405927023,0,263.8551179425458,0
63,258.1190417242137,0,249.8492110799046,0,262.4230870786328,0
64,256.6997069571296,0,248.3256024988003,0,260.985360705364,0
65,255.2788077522303,0,246.8027055499179,0,259.5428442444067,0
66,253.8573672542469,0,245.2816812014046,0,258.0966258153798,0
67,252.4367784200698,0,243.7641919960308,0,256.6481598509112,0
68,251.0189112062215,0,242.2530882727375,0,255.1993745953029,0
69,249.6065019095839,0,240.7532439865924,0,253.7530617002997,0
70,248.203657169447,0,239.2721050274558,0,252.3180834229262,0
71,246.8169254894165,0,237.8215646733118,0,250.9083726032273,0
72,245.4571976867817,0,236.4201217099404,0,249.5369042890653,0
73,244.1499001636077,0,235.1026757134224,0,248.2299042265253,0
74,243.004989071169,0,233.9761990262994,0,247.0972396410562,0
75,242.0593514827376,0,233.067614989385,0,246.1751397694136,0
76,241.1668335910462,0,232.2550100633071,0,245.3165384706171,0
77,240.3105688477437,0,231.5376152849546,0,244.5019096687472,0
78,239.3724957504623,0,230.8726920589156,0,243.6091769544641,0
79,238.3222056749464,0,230.33777374917,0,242.6005046705961,0
80,237.1700239456653,0,230.0873299419833,0,241.4724078365646,0
81,235.9201172114035,0,228.9469732786393,0,240.2028160510741,0
82,234.5732090573148,0,226.9665973322265,0,238.7437983506349,0
83,233.1275789145123,0,224.6225874048388,0,237.0122973900184,0
84,231.5800484071994,0,221.7382873636415,0,234.8972523597427,0
85,229.6764501570704,0,218.0293935424105,0,232.3539511455488,0
86,225.6131320363756,0,213.948117856412,0,230.3352113125604,0
87,221.6509236097306,0,209.9745382266397,0,228.1796493698621,0
88,217.803902273372,0,206.1229911487264,0,224.4518485383509,0
89,214.0917932435777,0,202.4134947131296,0,220.862122594466,0
90,210.5507674968696,0,198.882571046883,0,217.4461818740895,0
91,207.243948040943,0,195.5936429171414,0,214.2667387780842,0
92,204.1102418896722,0,192.4860084913727,0,211.2622999737231,0
93,201.1155028759091,0,189.5259029535038,0,208.3983749971326,0
94,198.2420300057705,0,186.6960550350153,0,205.6569319660456,0
95,195.4520103817768,0,183.9590889750217,0,202.9998139731757,0
96,192.5427721313812,0,181.1128153527437,0,200.2240155612353,0
97,189.7240447273754,0,178.3674930808274,0,197.5390381425868,0
98,186.9903631860698,0,175.7181560928708,0,194.9391618309649,0
99,184.3371710310368,0,173.1608701982797,0,192.4195013061621,0
100,181.7604831620809,0,170.6921876019302,0,189.9759006892183,0
101,179.2569173226574,0,168.3094341634168,0,187.6046987002393,0
102,176.8234301869109,0,166.0100979779393,0,185.3026701299646,0
103,174.4573541908379,0,163.7922866958036,0,183.0669036121219,0
104,172.1563493625865,0,161.6541322061461,0,180.8948771737869,0
105,169.9182817669417,0,159.5942418529213,0,178.784282706985,0
106,167.7412834813512,0,157.6110787452087,0,176.7330424552243,0
107,165.6235747799449,0,155.703272953628,0,174.7392076429105,0
108,163.5635545204302,0,153.8691906696879,0,172.801001928536,0
109,161.5598812778568,0,152.1069987120508,0,170.9169066730553,0
110,159.6110848081934,0,150.4139221184149,0,169.0852999073232,0
111,157.7160786197814,0,148.7852360063758,0,167.3049422536766,0
112,155.8736334950812,0,147.2116493983201,0,165.5744130497735,0
113,154.0827949675128,0,145.6900829437414,0,163.8926197411595,0
114,152.3426257667392,0,144.2194561689886,0,162.2584781240596,0
115,150.6521592583371,0,142.7986542125146,0,160.6708496027483,0
116,149.0105576509416,0,141.4266856989587,0,159.1287437820498,0
117,147.4171254708681,0,140.1026958470422,0,157.6313192630489,0
118,145.8710714989751,0,138.8257280041239,0,156.1776226802647,0
119,144.3717555875207,0,137.5949700108971,0,154.7668334976712,0
120,142.9185145048768,0,136.4095795530625,0,153.3981654554723,0
121,141.5107433333563,0,135.2687650111667,0,152.0708173536584,0
122,140.1479036677469,0,134.1717930562527,0,150.7840785288041,0
123,138.8295282579745,0,133.1179926286863,0,149.5373479580634,0
124,137.5549600405369,0,132.106493243358,0,148.3297292347568,0
125,136.3238164958408,0,131.1366885384986,0,147.1606879854159,0
126,135.1357214191235,0,130.2079671710971,0,146.0296644683449,0
127,133.9915597473461,0,129.3209666629734,0,144.9372791584176,0
128,132.8910411937362,0,128.4751360185288,0,143.8831176470221,0
129,131.8336199647802,0,127.6696542819888,0,142.8663153261159,0
130,130.818756659177,0,126.9036911866226,0,141.8861379725186,0
131,129.8459169758376,0,126.1764045134253,0,140.9418437901915,0
132,128.9147684547615,0,125.487135374223,0,140.0326927902103,0
133,128.0248487751552,0,124.8350749540737,0,139.1581555960673,0
134,127.1756297551065,0,124.2193268475717,0,138.3171857728262,0
135,126.366779714445,0,123.6391676620731,0,137.50900521334,0
136,125.597830768883,0,123.0937124828749,0,136.7334692900588,0
137,124.8683745472165,0,122.5821087012117,0,135.9891246042963,0
138,124.1780593549898,0,122.1035312775911,0,135.2753403142098,0
139,123.5263884780127,0,121.6569791913443,0,134.5914050045852,0
140,122.9129809553695,0,121.2415344798574,0,133.9362604641662,0
141,122.3373687943206,0,120.8561579726335,0,133.3090875613268,0
142,121.7990579609319,0,120.4997492129505,0,132.7088248851223,0
143,121.2975223056761,0,120.1711399710918,0,132.1343461824217,0
144,120.8322624134318,0,119.8691536764485,0,131.5846568749325,0
145,120.4027305331083,0,119.5925324097306,0,131.058501594552,0
146,120.0082535092288,0,119.339864067482,0,130.5546206595188,0
147,119.6481513352219,0,119.1097083170114,0,130.0716615648625,0
148,119.3215212692393,0,118.9003927637086,0,129.6080154466735,0
149,119.0275458029367,0,118.7103398240105,0,129.1622674740776,0
150,118.7651317274181,0,118.5377349958409,0,128.7326687464248,0
151,118.5330669592886,0,118.380728703575,0,128.3174821049544,0
152,118.3298946788231,0,118.2373807205604,0,127.9149103991157,0
153,118.1536905831897,0,118.1055504594293,0,127.5228944178907,0
