loop:1,season:5.93458e+07,P_air:8.46604e-07,P_ice:0,P_rego:0.00699915,T_sub:104.81
0,230.5650202338168,0,232.2645617328668,0,232.7739252635938,0
1,230.5595730807624,0,232.3833972858293,0,232.6355320644477,0
2,230.5432371589648,0,232.4921836107126,0,232.4873265659584,0
3,230.516020267677,0,232.5907703423574,0,232.3295314453761,0
4,230.4779355026468,0,232.6790244813056,0,232.1624295504487,0
5,230.4290013167799,0,232.7568306233121,0,231.9862538540245,0
6,230.3692385207874,0,232.8240851260993,0,231.8013798280199,0
7,230.2986763368312,0,232.8806945130465,0,231.6082263933141,0
8,230.2173528814356,0,232.9266219873402,0,231.4073402049083,0
9,230.1253067005294,0,232.9617792252097,0,231.1993826986745,0
10,230.0300981288159,0,232.9861982684575,0,230.9852044591601,0
11,229.9400265352616,0,233.0012776098789,0,229.9618707808698,0
12,229.8769703322402,0,233.0143651855569,0,228.8668024459328,0
13,229.8485303956647,0,233.0342349168456,0,227.8910787337666,0
14,229.8564579909518,0,233.0674575266293,0,227.0913103647755,0
15,229.8995621232248,0,233.1183290232797,0,226.472602091608,0
16,229.9753643707393,0,233.1892704810878,0,227.0435148759303,0
17,230.0803903849187,0,233.2814592197425,0,227.7309883231379,0
18,230.2285712876632,0,233.3949710597841,0,228.504517757112,0
19,230.4089711265062,0,233.5287246684505,0,229.3181912477723,0
20,230.6159329700211,0,233.6815398843967,0,229.9994866897705,0
21,230.8468145499465,0,233.8519451996025,0,230.0964917409904,0
22,231.0991787872461,0,234.038484308293,0,230.2092473118932,0
23,231.3708302285843,0,234.2396771961292,0,230.3528196908362,0
24,231.6599498239386,0,234.4542923055312,0,230.5106580372732,0
25,231.9654431746002,0,234.6817436675478,0,230.6821776397122,0
26,232.2881266018679,0,234.9232073649648,0,230.8686178622972,0
27,232.6217260519383,0,235.1727489384347,0,231.0640612118459,0
28,232.9610353911064,0,235.4254632441707,0,231.2636059980586,0
29,233.3030029780794,0,235.6784952159668,0,231.4644639587061,0
30,233.6453832013494,0,235.9298198440258,0,231.6646203142389,0
31,233.9864103569032,0,236.1778800350378,0,231.8625138272228,0
32,234.3246472889282,0,236.4213600132262,0,232.0568901492245,0
33,234.6589042298814,0,236.6592078021692,0,232.2467243401444,0
34,234.9881799656837,0,236.8905974827902,0,232.4311649527127,0
35,235.3116255723608,0,237.1147670320632,0,232.6095001822129,0
36,235.6285005209882,0,237.3310511400025,0,232.7811157666773,0
37,235.9381693888818,0,237.5389625427567,0,232.9454932929911,0
38,236.2400728304881,0,237.738032018301,0,233.1021824373803,0
39,236.5337186790424,0,237.927817284363,0,233.2507931681951,0
40,236.8186692912442,0,238.1079455224563,0,233.3909839227754,0
41,237.0945383369142,0,238.2781709362687,0,233.5364177320366,0
42,237.360974874821,0,238.4381873901683,0,233.7052208467241,0
43,237.6176664531019,0,238.5877108003024,0,233.8959494647553,0
44,237.8643292500331,0,238.7265237554944,0,234.1034413611357,0
45,238.1007045732551,0,238.8545020092175,0,234.3224432625334,0
46,238.3265598442138,0,238.9714299263609,0,234.548430779923,0
47,238.5416802828054,0,239.0771073885996,0,234.7777807879584,0
48,238.7458719801833,0,239.1714004196515,0,235.0076231098591,0
49,238.9389538105514,0,239.2542740591411,0,235.2357321339194,0
50,239.120764105053,0,239.3255670142182,0,235.4603643039673,0
51,239.2911511237786,0,239.3851220129391,0,235.6801556333261,0
52,239.4499755679212,0,239.4328397496037,0,235.8940214261314,0
53,239.5971114169803,0,239.4687875871029,0,236.1010495791752,0
54,239.7324410920553,0,239.4928301433674,0,236.3005656358807,0
55,239.855858540628,0,239.5048186023449,0,236.4919803317593,0
56,239.9672657771339,0,239.5046552952202,0,236.6747806527741,0
57,240.0665733078139,0,239.4925719528409,0,236.8485598213879,0
58,240.1536988970415,0,239.4684060588011,0,237.0129555367338,0
59,240.2285709275206,0,239.4319421323427,0,237.1676560054536,0
60,240.2911211654114,0,239.3831216765878,0,237.3123952714666,0
61,240.3412918882135,0,239.3225415411389,0,237.4469239629907,0
62,240.3790290632577,0,239.2495774500902,0,237.5710348776053,0
63,240.4042870191533,0,239.1642583871292,0,237.6845434440819,0
