loop:1,season:5.9346e+07,P_air:8.4663e-07,P_ice:0,P_rego:0.00699915,T_sub:104.81
0,230.5641250131302,0,232.2648270137366,0,232.7706457436169,0
1,230.5586779992808,0,232.3836700588364,0,232.6322876702021,0
2,230.5423424947784,0,232.4924634339538,0,232.4841178449913,0
3,230.5151262985281,0,232.5910568029117,0,232.3263588885381,0
4,230.4770425057005,0,232.6793171920033,0,232.1592991154287,0
5,230.4281095683837,0,232.7571292194595,0,231.9832321219223,0
6,230.3683482964592,0,232.8243892631745,0,231.7984670431174,0
7,230.2977879107861,0,232.8810038659351,0,231.605422674071,0
8,230.2164665260763,0,232.926936237519,0,231.4046455122713,0
9,230.1244226865817,0,232.9620980746197,0,231.1967968062082,0
10,230.0293009656875,0,232.9865228155362,0,230.9827283108047,0
11,229.9392435006985,0,233.0016100851849,0,229.9597973488976,0
12,229.8762117187631,0,233.0147099553325,0,228.8650150384065,0
13,229.8478011181591,0,233.0345954533572,0,227.8895588892627,0
14,229.8557609078807,0,233.0678359021964,0,227.0900282120685,0
15,229.898898978967,0,233.1187259603982,0,226.4715264612917,0
16,229.9747362304242,0,233.1896856042268,0,227.0424054644391,0
17,230.0797978820184,0,233.2818911962392,0,227.7298261605265,0
18,230.2279190195405,0,233.3954210901252,0,228.5032927224881,0
19,230.4083445965566,0,233.5291922395872,0,229.3169007077057,0
20,230.6153305669379,0,233.6820237229496,0,229.9981626189043,0
21,230.8462346920906,0,233.8524439221332,0,230.0952590970429,0
22,231.0986199395677,0,234.0389964556685,0,230.2080121288346,0
23,231.3702909086288,0,234.2402012847855,0,230.3516653031505,0
24,231.6594285918578,0,234.4548268326093,0,230.5095835422127,0
25,231.9649385925217,0,234.6822870767628,0,230.6811820641341,0
26,232.2876370999593,0,234.9237579403817,0,230.8677000400006,0
27,232.621250477108,0,235.1733053497368,0,231.0632203406929,0
28,232.9605729331714,0,235.4260244758423,0,231.2628415724508,0
29,233.3025530119114,0,235.6790604309638,0,231.4637756164857,0
30,233.6449452305809,0,235.9303883165392,0,231.6640077839992,0
31,233.985983981622,0,236.1784511174806,0,231.8619768988299,0
32,234.3242321842293,0,236.421933134386,0,232.0564286546361,0
33,234.6585001300641,0,236.6597824444763,0,232.246338139451,0
34,234.9877866524968,0,236.8911731585578,0,232.4308539238994,0
35,235.3112428656553,0,237.1153432953577,0,232.6092642130568,0
36,235.6281282724226,0,237.331627581826,0,232.7809547495236,0
37,235.9378074756384,0,237.5395387643854,0,232.9454071193677,0
38,236.2397211509999,0,237.7386076410295,0,233.1021709944963,0
39,236.5333771492317,0,237.9283919552785,0,233.2508563358346,0
40,236.8183378415839,0,238.1085189067695,0,233.3911215709426,0
41,237.0942169096158,0,238.278742694021,0,233.5366260741731,0
42,237.360663422135,0,238.4387571989127,0,233.7054912811665,0
43,237.6173649352962,0,238.5882783568441,0,233.8962736916801,0
44,237.8640376340501,0,238.7270887641573,0,234.1038123589433,0
45,238.1004228315717,0,238.8550641625453,0,234.3228553165089,0
46,238.3262879535739,0,238.9719889341841,0,234.5488792970071,0
47,238.541418223538,0,239.0776629776513,0,234.7782620649768,0
48,238.7456197352478,0,239.1719523205323,0,235.0081341410504,0
49,238.9387113651624,0,239.2548219832031,0,235.2362704452692,0
50,239.1205314457681,0,239.326110690519,0,235.4609278312116,0
51,239.2909282382841,0,239.3856611893972,0,235.680742624956,0
52,239.4497624446041,0,239.4333741805318,0,235.8946303730481,0
53,239.5969080444162,0,239.4693169925133,0,236.1016791723636,0
54,239.7322474588467,0,239.4933542638315,0,236.3012147062069,0
55,239.8556746349925,0,239.5053372049935,0,236.4926478301482,0
56,239.9670915867414,0,239.50516816224,0,236.675465632086,0
57,240.0664088195799,0,239.4930787973978,0,236.8492614105486,0
58,240.1535440970031,0,239.4689066296713,0,237.0136729307658,0
59,240.2284258004478,0,239.4324362300567,0,237.1683884545582,0
60,240.2909856949603,0,239.3836091134173,0,237.3131420699912,0
61,240.3411660565291,0,239.3230219722809,0,237.447684447356,0
62,240.3789128510899,0,239.250050693519,0,237.5718084162943,0
63,240.4041804056107,0,239.1647242549215,0,237.6853294335985,0
64,240.416928997489,0,239.0672312927406,0,237.788080116639,0
65,240.4171234329072,0,238.9577015897164,0,237.8799090009307,0
66,240.4047365732005,0,238.8358719175115,0,237.9606812025509,0
67,240.3797447667839,0,238.7018036821655,0,238.0302664037719,0
68,240.3421307214151,0,238.5556081863978,0,238.088587586023,0
69,240.2918826288476,0,238.39737774218,0,238.1355205125901,0
70,240.2289927759902,0,238.2269984475782,0,238.1709938251294,0
71,240.153459609448,0,238.0445164622681,0,238.1949315248073,0
72,240.0652845670492,0,237.8500275174308,0,238.2072570078288,0
73,239.9644751836052,0,237.6436285333608,0,238.2079341627226,0
74,239.8510418305687,0,237.4252746758993,0,238.1968807204038,0
75,239.7249983434438,0,237.1950121813826,0,238.174079682853,0
76,239.5863631845523,0,236.9529388136117,0,238.1394686947448,0
77,239.4351562899339,0,236.6991533455447,0,238.0930263939069,0
78,239.2713998011537,0,236.4336417434667,0,238.0347173784702,0
79,239.0951160200767,0,236.1564612901457,0,237.9645007124669,0
80,238.9063253051116,0,235.8677072315938,0,237.8823722372806,0
81,238.7050454894543,0,235.5674626861851,0,237.7882634414057,0
82,238.4912848348589,0,235.2557103820121,0,237.6821740804887,0
83,238.2650384231991,0,234.9325056195133,0,237.5640260119114,0
84,238.0262740329571,0,234.5979086167039,0,237.4337364063699,0
85,237.7749148287449,0,234.2519143262328,0,237.2912123475086,0
86,237.5108078001411,0,233.8944214633938,0,237.1362226600026,0
87,237.2336616034275,0,233.5253301541816,0,236.9684427224635,0
88,236.942944850355,0,233.144372898396,0,236.7873215990904,0
89,236.6377110596574,0,232.7508885632144,0,236.5918283345852,0
90,236.3163489373676,0,232.3437907386719,0,236.3803219150346,0
91,235.9762105807527,0,231.9211820754836,0,236.1501348387902,0
92,235.6132070243906,0,231.4795144712828,0,235.8970836472564,0
93,235.2213295353906,0,231.0146961055645,0,235.6150802129054,0
94,234.7921519187813,0,230.5185965278056,0,235.2956386105662,0
95,234.3143966395976,0,229.9710899565378,0,234.9273084148626,0
96,233.7732735187906,0,229.2098955143952,0,234.4951386512446,0
97,233.1499641832577,0,228.283412885429,0,233.9805092453534,0
