loop:1,season:5.93463e+07,P_air:8.46682e-07,P_ice:0,P_rego:0.00699915,T_sub:104.81
0,230.5623344914553,0,232.2655447162254,0,232.7640887805565,0
1,230.5568877560279,0,232.3844083994376,0,232.6258009311623,0
2,230.540553086152,0,232.493221470419,0,232.4777024247913,0
3,230.513338280037,0,232.5918336492276,0,232.3200157686482,0
4,230.475256431699,0,232.6801120119517,0,232.1530291316296,0
5,230.4263259915909,0,232.7579412200872,0,231.9770600747839,0
6,230.3665677679353,0,232.8252176902065,0,231.7924899940045,0
7,230.296010978986,0,232.8818480022665,0,231.5996696908147,0
8,230.2146937358299,0,232.9277953776127,0,231.3991165618003,0
9,230.1226545793659,0,232.9629715522629,0,231.1914914789868,0
10,230.0277064185155,0,232.9874128015616,0,230.9776485819846,0
11,229.9376772426193,0,233.0025209250591,0,229.9555285904272,0
12,229.8746943166279,0,233.0156503087174,0,228.8613243896166,0
13,229.8463423970587,0,233.0355721881836,0,227.8864094769867,0
14,229.8543665822548,0,233.0688530849817,0,227.0873603475698,0
15,229.8975725360057,0,233.1197849570008,0,226.4692778577424,0
16,229.9734797993108,0,233.1907855835069,0,227.0400956941961,0
17,230.0786127289205,0,233.2830294119006,0,227.7274173236331,0
18,230.2266144536508,0,233.3965998055425,0,228.5007645563885,0
19,230.4070915056823,0,233.5304103913894,0,229.3142480185077,0
20,230.6141257284906,0,233.6832786780591,0,229.9954493571057,0
21,230.8450749428775,0,233.8537328261569,0,230.0927351196284,0
22,231.0975022096152,0,234.0403163016354,0,230.2054897837074,0
23,231.3692122331816,0,234.241549015665,0,230.3493110050397,0
24,231.6583860913949,0,234.4561993516008,0,230.5073954995842,0
25,231.9639293914991,0,234.6836811790661,0,230.6791583427329,0
26,232.2866580589643,0,234.9251701007855,0,230.8658383175431,0
27,232.6202992901313,0,235.1747328130609,0,231.0615190209735,0
28,232.9596479799565,0,235.4274651153473,0,231.2612996503045,0
29,233.3016530422805,0,235.6805124757405,0,231.4623923716214,0
30,233.6440692518589,0,235.9318502170859,0,231.6627826756281,0
31,233.9851311940306,0,236.1799214797162,0,231.860909506715,0
32,234.3234019379944,0,236.4234107159731,0,232.0555186407328,0
33,234.6576918938138,0,236.661266109399,0,232.2455852199909,0
34,234.9869999897518,0,236.8926618296436,0,232.4302578489177,0
35,235.3104774161372,0,237.1168359780353,0,232.6088247501904,0
36,235.6273837394642,0,237.3331233545219,0,232.780671673565,0
37,235.9370836136178,0,237.5410367252494,0,232.945280201499,0
38,236.2390177567951,0,237.7401069274455,0,233.1021999952899,0
39,236.5326940546974,0,237.9298917554384,0,233.2510409990453,0
40,236.817674907675,0,238.1100184443713,0,233.3914616188034,0
41,237.0935740207641,0,238.2802411817335,0,233.5371139166895,0
42,237.360040482849,0,238.4402538837497,0,233.706109699946,0
43,237.6167618661194,0,238.5897725236779,0,233.8970060698174,0
44,237.8634543688739,0,238.7285797122927,0,234.1046446330301,0
45,238.099859315357,0,238.8565511671688,0,234.3237760339412,0
46,238.3257441398149,0,238.973471304509,0,234.5498792456782,0
47,238.5408940728999,0,239.0791400561826,0,234.779333809928,0
48,238.7451152136556,0,239.1734234570401,0,235.0092716396854,0
49,238.938226443052,0,239.2562864885425,0,235.2374687161623,0
50,239.1200660962611,0,239.3275679105427,0,235.4621827102213,0
51,239.2904824367598,0,239.3871105072993,0,235.68205057132,0
52,239.4493361678433,0,239.4348149919589,0,235.8959883287618,0
53,239.5965012695768,0,239.4707486242411,0,236.1030844775712,0
54,239.7318601631407,0,239.4947760834749,0,236.3026649788574,0
55,239.8553067948616,0,239.5067486330375,0,236.4941409263792,0
56,239.9667431775323,0,239.5065686490761,0,236.6769996100051,0
57,240.0660798151305,0,239.4944676552709,0,236.8508344785287,0
58,240.1532344693947,0,239.470283241895,0,237.0152834275304,0
59,240.2281355192274,0,239.4338000833233,0,237.17003482737,0
60,240.2907147274467,0,239.3849597178376,0,237.3148228526115,0
61,240.3409143670195,0,239.3243585239196,0,237.4493982559173,0
62,240.378680401091,0,239.2513727138828,0,237.5735539293042,0
63,240.403967153347,0,239.166031253777,0,237.6871053838769,0
64,240.4167348977671,0,239.0685226876629,0,237.7898852852257,0
65,240.416948437187,0,238.9589767391948,0,237.8817422111231,0
66,240.4045806291211,0,238.837130329822,0,237.9625413149077,0
67,240.3796078183763,0,238.7030448478522,0,238.0321523157068,0
68,240.3420127088712,0,238.5568315552545,0,238.0904982070235,0
69,240.2917834884157,0,238.3985827358684,0,238.1374547916009,0
70,240.2289124400756,0,238.2281845694773,0,238.1729507251665,0
71,240.1533980063946,0,238.0456832168407,0,238.1969100283733,0
72,240.0652416213977,0,237.8511743860992,0,238.2092561190551,0
