loop:1,season:5.93452e+07,P_air:8.46526e-07,P_ice:0,P_rego:0.00699915,T_sub:104.81
0,230.5677057352626,0,232.2641441305838,0,232.783767979542,0
1,230.5622581646174,0,232.3829686339005,0,232.6452693482889,0
2,230.5459209910064,0,232.4917451167211,0,232.4969157978389,0
3,230.5187020147262,0,232.5903231234469,0,232.3388973707336,0
4,230.480614333257,0,232.6785695739133,0,232.1714909728372,0
5,230.4316764019571,0,232.7563689930393,0,231.9950009709687,0
6,230.3719090340269,0,232.8236176746667,0,231.8098120046303,0
7,230.3013414555361,0,232.880222080628,0,231.6163433686864,0
8,230.2200117884477,0,232.9261453910722,0,231.4151421872176,0
9,230.1279585837208,0,232.9612992175935,0,231.2068704547998,0
10,230.0324891761654,0,232.9857115007326,0,230.9923753328413,0
11,229.9423752609977,0,233.0007771573448,0,229.9678447368172,0
12,229.8792458222763,0,233.0138378022743,0,228.8719305796883,0
13,229.8507178959759,0,233.0336700312009,0,227.8954165297136,0
14,229.8585489211751,0,233.0668487637782,0,227.0949475447358,0
15,229.9015512470868,0,233.1176740557926,0,226.4756322684465,0
16,229.9772484907002,0,233.1885702736981,0,227.0466593200618,0
17,230.0821675990093,0,233.2807176067642,0,227.7343040248542,0
18,230.2305280327314,0,233.3941841626529,0,228.5080350379625,0
19,230.4108506543932,0,233.5278939501127,0,229.3219181546079,0
20,230.6177401146982,0,233.6806689905319,0,230.0033273015233,0
21,230.8485540565017,0,233.8510381036451,0,230.1001594890452,0
22,231.10085526108,0,234.0375452083584,0,230.2128478012996,0
23,231.372448117368,0,234.2387103612034,0,230.356190843647,0
24,231.6615134475686,0,234.4533020600998,0,230.5138025899484,0
25,231.9669568470956,0,234.6807344940528,0,230.6850985359933,0
26,232.2895950332297,0,234.9221842225529,0,230.8713186212337,0
27,232.6231527017887,0,235.1717156269637,0,231.0665442561602,0
28,232.9624226902133,0,235.4244226167487,0,231.2658728567356,0
29,233.3043528019861,0,235.6774495880374,0,231.4665157263516,0
30,233.6466970392773,0,235.9287711951824,0,231.6664578091658,0
31,233.9876894086814,0,236.1768301081368,0,231.8641376798943,0
32,234.3258925293445,0,236.420310319972,0,232.0583008598036,0
33,234.6601164560954,0,236.6581596913871,0,232.2479223203778,0
34,234.9893598324959,0,236.8895522117942,0,232.4321505566495,0
35,235.3127736202567,0,237.1137257310776,0,232.6102737305173,0
36,235.6296171950246,0,237.3300148266792,0,232.7816775623088,0
37,235.9392550575393,0,237.5379322022584,0,232.9458436373667,0
38,236.2411277984906,0,237.7370085741135,0,233.1023216408873,0
39,236.5347431986439,0,237.9268015810226,0,233.2507215595189,0
40,236.8196635710445,0,238.1069383486333,0,233.3907018559745,0
41,237.0955025502951,0,238.2771730947429,0,233.5359365326161,0
42,237.3619091650472,0,238.4371996298172,0,233.7045662890884,0
43,237.6185709393838,0,238.5867338109396,0,233.8951464133638,0
44,237.8652040315582,0,238.7255582031545,0,234.1025108398333,0
45,238.1015497326061,0,238.85354859415,0,234.321402368536,0
46,238.3273754511727,0,238.9704892958489,0,234.5472932398131,0
47,238.5424663963977,0,239.0761801381808,0,234.7765576533758,0
48,238.7466286515447,0,239.1704871323116,0,235.0063233352386,0
49,238.9396810840507,0,239.253375374766,0,235.2343630737679,0
50,239.1214620210311,0,239.3246835187421,0,235.4589320790649,0
51,239.2918197191898,0,239.384254234946,0,235.6786654218882,0
52,239.4506148776178,0,239.431988197815,0,235.8924776749759,0
53,239.5977214752488,0,239.4679528725949,0,236.0994561307942,0
54,239.7330219331016,0,239.4920128149765,0,236.2989259091678,0
55,239.8564101998134,0,239.5040191287263,0,236.4902973815351,0
56,239.9677882914623,0,239.5038740994468,0,236.6730572242134,0
57,240.0670667165526,0,239.4918096648352,0,236.8467984276992,0
58,240.1541632420928,0,239.4676632013481,0,237.0111584891123,0
59,240.2290062545883,0,239.4312190727024,0,237.1658254458833,0
60,240.2915275235417,0,239.3824187466682,0,237.3105332058695,0
61,240.3416693309851,0,239.3218595442784,0,237.4450322674815,0
62,240.3793776484349,0,239.2489167010708,0,237.5691153285755,0
63,240.4046068094237,0,239.1636192185353,0,237.6825977303676,0
64,240.4173170981843,0,239.0661559177921,0,237.7853119869208,0
65,240.4174733275922,0,238.9566567003268,0,237.8771065424528,0
66,240.4050483666248,0,238.8348580386148,0,237.957846431822,0
67,240.3800185709123,0,238.7008213749484,0,238.0274012569758,0
68,240.3423666558905,0,238.5546580945115,0,238.0856939687022,0
69,240.2920808211999,0,238.3964605666235,0,238.1326002449199,0
70,240.2291533614345,0,238.226114726967,0,238.1680486928165,0
71,240.1535827313221,0,238.0436667343652,0,238.1919632683388,0
72,240.065370376297,0,237.8492123675724,0,238.2042673182741,0
73,239.9645238392143,0,237.6428485900349,0,238.2049247181753,0
74,239.8510534990254,0,237.4245304593716,0,238.1938531342747,0
75,239.7249731983861,0,237.1943041951881,0,238.1710355681386,0
76,239.5863014067854,0,236.9522675938778,0,238.1364096118135,0
77,239.4350580664932,0,236.6985194598716,0,238.0899538908537,0
78,239.2712653245972,0,236.4330456703402,0,238.031632973409,0
79,239.0949454871618,0,236.1559034923003,0,237.9614058862199,0
80,238.9061189148382,0,235.8671881960959,0,237.8792684718353,0
81,238.704803440937,0,235.566982912618,0,237.7851521531118,0
82,238.4910073230602,0,235.2552702836585,0,237.6790566970609,0
83,238.2647256335705,0,234.9321056079843,0,237.5609038993489,0
84,238.0259261317862,0,234.5975491263434,0,237.4306108828407,0
85,237.7745319482392,0,234.2515957780167,0,237.288084704405,0
86,237.5103900139089,0,233.8941442198544,0,237.133094072419,0
87,237.2332088830427,0,233.5250946224321,0,236.9653142525354,0
88,236.9424569909635,0,233.1441795318467,0,236.7841941357997,0
89,236.6371875522997,0,232.7507377567568,0,236.5887023980624,0
90,236.3157887652857,0,232.3436828757471,0,236.3771975098964,0
91,235.9756119025177,0,231.9211174474755,0,236.1470111476242,0
92,235.6125667339087,0,231.479492618809,0,235.8939585121099,0
93,235.2206426761837,0,231.0147166712107,0,235.6119495650613,0
94,234.7914109467611,0,230.518656825094,0,235.2924957535505,0
95,234.3135905537619,0,229.9708487747254,0,234.9241430365336,0
96,233.7723867906042,0,229.2096696322555,0,234.4919357654238,0
97,233.1489755290924,0,228.2831284659116,0,233.9772483391127,0
98,232.4198223276443,0,227.2200085139648,0,233.3577344590168,0
99,231.5557323583751,0,225.9929473383008,0,232.6084644603807,0
100,230.5212645404816,0,224.5815174985602,0,231.7068499528247,0
101,229.1443864876315,0,223.0146667751504,0,230.670940371541,0
102,227.6278265653178,0,221.4093959125849,0,229.564285893263,0
103,226.0811604336479,0,219.776256419788,0,228.1722597774408,0
