loop:1,season:5.93469e+07,P_air:8.46761e-07,P_ice:0,P_rego:0.00699915,T_sub:104.811
0,230.5596485082023,0,232.2670838137819,0,232.7542585254139,0
1,230.5542021904378,0,232.385992429081,0,232.6160759434811,0
2,230.5378687725919,0,232.4948488743367,0,232.4680843461129,0
3,230.5106560518304,0,232.5935029496853,0,232.3105060706012,0
4,230.4725771204376,0,232.6818218016853,0,232.14362906745,0
5,230.4236504264143,0,232.7596901525608,0,231.9677706592707,0
6,230.3638967754943,0,232.8270044727846,0,231.7833119548405,0
7,230.2933453820244,0,232.8836713940023,0,231.5907030130908,0
8,230.2120343516544,0,232.9296541509199,0,231.3904781989671,0
9,230.1200022202542,0,232.9648645345742,0,231.1832034359818,0
10,230.0253140457228,0,232.9893431858663,0,230.9697140383628,0
11,229.9353273831771,0,233.0044949427247,0,229.9488241395631,0
12,229.8724177755148,0,233.0176807692817,0,228.8555020813635,0
13,229.8441539002185,0,233.0376692041976,0,227.8814141247858,0
14,229.8522746951356,0,233.071022563122,0,227.0831025516421,0
15,229.8955824854746,0,233.1220287504657,0,226.4656643169033,0
16,229.971594776455,0,233.1931022476766,0,227.036406214715,0
17,230.0768346310513,0,233.285414627229,0,227.723595154621,0
18,230.2246575307201,0,233.3990566256347,0,228.4967792515184,0
19,230.405211791946,0,233.5329371302378,0,229.3100919685339,0
20,230.6123183901303,0,233.6858711726905,0,229.9912184902136,0
21,230.8433352353172,0,233.8563865786678,0,230.0888040746916,0
22,231.0958255282093,0,234.0430265823213,0,230.2015777957487,0
23,231.3675941311814,0,234.2443110167721,0,230.345667044612,0
24,231.6568222499583,0,234.459008202804,0,230.5040169138958,0
25,231.9624154978125,0,234.6865318452049,0,230.67604226014,0
26,232.2851894045385,0,234.9280570633388,0,230.8629812796335,0
27,232.6188724163864,0,235.1776517055737,0,231.0589186533892,0
28,232.9582604567815,0,235.430412511152,0,231.2589544602087,0
29,233.3003029946065,0,235.6834854791627,0,231.4603012885243,0
30,233.6427551908224,0,235.9348462619369,0,231.6609448933534,0
31,233.9838519200794,0,236.1829382304061,0,231.8593243949841,0
32,234.3221564765583,0,236.4264460620445,0,232.0541856876336,0
33,234.6564794479069,0,236.6643180974914,0,232.2445039901112,0
34,234.9858199047139,0,236.8957285923828,0,232.4294279526422,0
35,235.3093291515991,0,237.1199157697108,0,232.6082458194057,0
36,235.626266850465,0,237.3362145367598,0,232.7803433459978,0
37,235.9359977317588,0,237.544137687223,0,232.9452021045761,0
38,236.2379625774227,0,237.7432161151939,0,233.1023717356495,0
39,236.5316693256194,0,237.933007689292,0,233.2514621532366,0
40,236.8166804203468,0,238.1131396960883,0,233.392131726242,0
41,237.0926096018544,0,238.2833663048201,0,233.5380215507484,0
42,237.35910598914,0,238.4433814815559,0,233.7072289959792,0
43,237.6158571784447,0,238.5929012547419,0,233.8983120599855,0
44,237.8625793880884,0,238.7317082553058,0,234.106116172419,0
45,238.099013958919,0,238.8596781632685,0,234.3253958864848,0
46,238.3249283379829,0,238.97659544452,0,234.5516335290798,0
47,238.5401077666878,0,239.0822600795976,0,234.7812113011109,0
48,238.7443583519675,0,239.1765381130876,0,235.011263198014,0
49,238.9374989815582,0,239.2593944670457,0,235.2395667870039,0
50,239.1193679946606,0,239.3306679527989,0,235.4643809593793,0
51,239.2898136581383,0,239.3902014096782,0,235.6843435943954,0
52,239.4486966773883,0,239.4378955686777,0,235.8983714403864,0
53,239.5958910330423,0,239.4738175855431,0,236.1055535846081,0
54,239.7312791463613,0,239.4978322001734,0,236.3052164000344,0
55,239.8547549625172,0,239.5097907546348,0,236.4967713329366,0
56,239.9662204926602,0,239.5095956694265,0,236.679705971438,0
57,240.0655862385046,0,239.4974782607511,0,236.8536139851168,0
58,240.1527699591544,0,239.4732762251083,0,237.0181334605229,0
59,240.2277000297106,0,239.4367743916181,0,237.1729529263284,0
60,240.290308209649,0,239.3879143335327,0,237.317806682411,0
61,240.3405367674042,0,239.3272919585229,0,237.4524456006014,0
62,240.3783316619355,0,239.2542839667841,0,237.5766626621528,0
63,240.4036472120053,0,239.1689193068903,0,237.6902734553643,0
64,240.4164436864665,0,239.0713863849153,0,237.7931107139337,0
65,240.4166858831346,0,238.9618148362379,0,237.8850230748501,0
66,240.4043466537925,0,238.8399418072226,0,237.9658757432271,0
67,240.379402337835,0,238.7058286600638,0,238.0355384894077,0
68,240.3418356334217,0,238.5595865961988,0,238.0939343210136,0
69,240.2916347224469,0,238.4013078579355,0,238.1409390960068,0
70,240.2287918822119,0,238.2308787482774,0,238.1764814873321,0
71,240.1533055491677,0,238.0483454304185,0,238.2004855410325,0
72,240.0651771516338,0,237.8538035788559,0,238.2128747035982,0
73,239.9644142143655,0,237.6473500629764,0,238.2136128685165,0
74,239.851027099441,0,237.4289401869655,0,238.2026178363936,0
75,239.7250296334232,0,237.1986202115289,0,238.1798725988389,0
76,239.5864402696727,0,236.9564878635095,0,238.1453148555277,0
77,239.4352789364396,0,236.7026418805587,0,238.0989232490906,0
78,239.2715677683829,0,236.4370683444646,0,238.040662404758,0
79,239.0953290621151,0,236.1598245621532,0,237.9704914229831,0
80,238.9065831732375,0,235.8710057540004,0,237.88840613375,0
81,238.7053479347974,0,235.5706950277452,0,237.794338097761,0
82,238.491631613732,0,235.2588752244723,0,237.6882870469336,0
83,238.2654293037944,0,234.9356016522002,0,237.5701749063726,0
84,238.0267088074078,0,234.6009345063069,0,237.4399188973786,0
85,237.7753933317646,0,234.2548687621337,0,237.2974261281363,0
86,237.5113299396611,0,233.8973032142096,0,237.1424655598693,0
87,237.2342274148731,0,233.5281379394176,0,236.9747127038282,0
88,236.9435545896053,0,233.1471053866152,0,236.7936168323003,0
89,236.6383653625864,0,232.7535445032699,0,236.598147442762,0
90,236.3170490743741,0,232.3463689013826,0,236.3866641576212,0
91,235.976958852714,0,231.9236813548326,0,236.1565004947974,0
92,235.6140073124666,0,231.4819347075209,0,235.9034746633249,0
93,235.2221880329205,0,231.0170370213759,0,235.6215009160848,0
94,234.7930780525,0,230.5208607645164,0,235.3020966045003,0
95,234.3154041558922,0,229.9737031099836,0,234.9338158143631,0
96,233.7743818215138,0,229.2124610967512,0,234.5017134050454,0
97,233.1511998676506,0,228.2860224339428,0,233.9871762022618,0
98,232.4223400268271,0,227.2230778518285,0,233.3678712401614,0
99,231.5586275233217,0,225.9962674465286,0,232.6188788432621,0
100,230.5246456073185,0,224.5851430241346,0,231.7176047329133,0
