loop:1,season:5.93467e+07,P_air:8.46735e-07,P_ice:0,P_rego:0.00699915,T_sub:104.811
0,230.5605438627176,0,232.2665095981748,0,232.7575345854492,0
1,230.5550974057281,0,232.3854013875116,0,232.6193169235021,0
2,230.5387635705268,0,232.4942415451812,0,232.4712896990306,0
3,230.5115501546275,0,232.5928798451924,0,232.3136753059497,0
4,230.4734702508914,0,232.6811834111722,0,232.1467617675419,0
5,230.424542308137,0,232.7590369456535,0,231.9708664858771,0
6,230.3647871329275,0,232.8263369016871,0,231.786370665413,0
7,230.294233940912,0,232.8829898942269,0,231.5937244772126,0
8,230.2129208395526,0,232.9289591540533,0,231.3934032782693,0
9,230.1208863663954,0,232.9641564543884,0,231.1860097732359,0
10,230.0261115769026,0,232.9886209662954,0,230.9724005449307,0
11,229.9361107326291,0,233.0037565446798,0,229.9510988158469,0
12,229.8731766809369,0,233.0169219467169,0,228.8574807290713,0
13,229.8448834545208,0,233.0368866113094,0,227.8831151231048,0
14,229.8529720439969,0,233.0702142565618,0,227.0845556828102,0
15,229.896245887128,0,233.1211941383722,0,226.4669006641912,0
16,229.972223167563,0,233.1922418377671,0,227.0376657830921,0
17,230.0774273794356,0,233.2845298858181,0,227.7248968479167,0
18,230.2253098482419,0,233.3981465801479,0,228.4981332255604,0
19,230.4058383735135,0,233.5320023545981,0,229.3115007356008,0
20,230.6129208470079,0,233.6849130827782,0,229.9926500739729,0
21,230.8439151490016,0,233.8554067023974,0,230.09013361511,0
22,231.0963844335405,0,234.0420265252623,0,230.2028987848949,0
23,231.3681335103577,0,234.2432924109019,0,230.3468965805821,0
24,231.6573435425351,0,234.4579727013428,0,230.5051558763888,0
25,231.9629201413274,0,234.6854811566928,0,230.6770916024365,0
26,232.2856789684039,0,234.9269930577993,0,230.8639421512285,0
27,232.6193480534045,0,235.1765758694025,0,231.0597918430961,0
28,232.9587229769526,0,235.4293260178627,0,231.2597404636672,0
29,233.3007530229273,0,235.6823893256353,0,231.4610004612485,0
30,233.6431932235609,0,235.9337413355702,0,231.6615575034064,0
31,233.984278357071,0,236.1818253420675,0,231.8598506524486,0
32,234.3225716426475,0,236.4253259478859,0,232.0546257637876,0
33,234.656883608746,0,236.6631914416146,0,232.2448580313831,0
34,234.9862132785153,0,236.8945960505289,0,232.4296960908438,0
35,235.3097119184793,0,237.1187779573624,0,232.60842817983,0
36,235.626639158739,0,237.3350720339064,0,232.7804400526381,0
37,235.9363597042216,0,237.5429910649414,0,232.9452132855051,0
38,236.2383143156217,0,237.742065925868,0,233.1022975265143,0
39,236.5320109136151,0,237.9318544607963,0,233.251302700357,0
40,236.8170119276511,0,238.1119839393967,0,233.3918871889573,0
41,237.0929310862415,0,238.2822085372167,0,233.5376957434342,0
42,237.3594174983466,0,238.4422222039315,0,233.7068305450691,0
43,237.6161587521904,0,238.5917409498029,0,233.8978492936955,0
44,237.8628710594194,0,238.7305473992386,0,234.1055961456276,0
45,238.0992957553468,0,238.8585172449596,0,234.3248243520971,0
46,238.3252002827524,0,238.9754349364726,0,234.5510151230028,0
47,238.5403698794588,0,239.0811004382601,0,234.7805497737069,0
48,238.7446106497699,0,239.1753797918167,0,235.0105616063066,0
49,238.9377414791663,0,239.2582379391366,0,235.2388276601114,0
50,239.1196007055059,0,239.3295136745241,0,235.4636064203349,0
51,239.2900365945233,0,239.3890498190769,0,235.6835354569978,0
52,239.448909850915,0,239.4367470979501,0,235.8975312794329,0
53,239.5960944551237,0,239.4726727016354,0,236.1046827781466,0
54,239.7314728283837,0,239.4966913499331,0,236.3043161894653,0
55,239.8549389162516,0,239.5086543587612,0,236.4958428427874,0
56,239.9663947304252,0,239.5084641339023,0,236.6787502274399,0
57,240.0657507733733,0,239.4963520607519,0,236.8526319400166,0
58,240.1529248050781,0,239.4721558004508,0,237.0171260040137,0
59,240.2278452019076,0,239.4356601305801,0,237.1719208959274,0
60,240.2904437244518,0,239.3868066127562,0,237.3167508744508,0
61,240.3406626426561,0,239.3261913115522,0,237.4513667722725,0
62,240.378447916875,0,239.2531907645739,0,237.5755615414726,0
63,240.403753867512,0,239.1678339262026,0,237.6891507451842,0
64,240.4165407651291,0,239.0703092484681,0,237.791967094961,0
65,240.4167734092151,0,238.9607463961274,0,237.883859208605,0
66,240.4044246534634,0,238.8388824405425,0,237.9646922745161,0
67,240.3794708390728,0,238.704778752548,0,238.0343360465034,0
68,240.3418946661227,0,238.5585465536799,0,238.0927135280105,0
69,240.2916843184793,0,238.4002781000019,0,238.1397005591179,0
70,240.2288320753655,0,238.2298596533589,0,238.1752258075457,0
71,240.153336375263,0,238.0473373760265,0,238.1992133113817,0
72,240.0651986483934,0,237.8528069535948,0,238.2115865080649,0
73,239.9644264215231,0,237.6463652653667,0,238.212309291077,0
74,239.8510300586055,0,237.4279675875907,0,238.2012994480633,0
75,239.7250233879917,0,237.1976601757958,0,238.1785399736612,0
76,239.5864248648348,0,236.9555407638854,0,238.1439685574901,0
77,239.4352544189431,0,236.7017080962189,0,238.0975638421428,0
78,239.2715341863571,0,236.4361482311243,0,238.0392904483386,0
79,239.0952864647398,0,236.1589184703046,0,237.9691074701391,0
80,238.9065316102545,0,235.8701140388445,0,237.8870107406789,0
81,238.7052874559788,0,235.5698180461714,0,237.7929318070803,0
82,238.4915622678138,0,235.2580133103235,0,237.6868704068405,0
83,238.2653511371376,0,234.9347551373228,0,237.5687484523448,0
84,238.0266218615864,0,234.6001037265684,0,237.438483155577,0
85,237.7752976398383,0,234.2540540483395,0,237.2959816205958,0
86,237.5112255200488,0,233.8965048807769,0,237.1410127820877,0
87,237.2341142604993,0,233.5273563100066,0,236.9732521255252,0
88,236.9434326493109,0,233.1463407944674,0,236.7921488823095,0
89,236.6382345092255,0,232.7527972649434,0,236.5966724600882,0
90,236.3169090539157,0,232.3456393283715,0,236.385182354712,0
91,235.9768092050635,0,231.9229697332887,0,236.155011880885,0
92,235.6138472615214,0,231.4812411336584,0,235.9019789148209,0
93,235.2220163402136,0,231.0163616140534,0,235.6199972340247,0
94,234.7928928329843,0,230.520203058225,0,235.3005835353118,0
95,234.3152026607227,0,229.9729780365253,0,234.9322910029794,0
96,233.7741601705258,0,229.2117480284895,0,234.5001733303733,0
97,233.1509527426218,0,228.2853031299836,0,233.9856159639284,0
98,232.4220603129622,0,227.2223443385369,0,233.3662844576558,0
99,231.5583058784889,0,225.9955114656638,0,232.6172580266814,0
100,230.5242699867697,0,224.584358617852,0,231.7159430448978,0
101,229.1483183860853,0,223.0175317680096,0,230.6800972531051,0
102,227.631811866387,0,221.4121370023569,0,229.5739127771296,0
103,226.0851973040931,0,219.778871321706,0,228.1818185406697,0
104,224.5090398679533,0,218.1183515282627,0,226.7402877236669,0
105,222.9039247308036,0,216.4312391616772,0,225.2691784496408,0
106,221.270462635205,0,214.7181777684482,0,223.7690131466693,0
107,219.6092802244726,0,212.9798773985515,0,222.2403277005686,0
108,217.9210285017919,0,211.2170290710652,0,220.6837265756592,0
109,216.2063715564866,0,209.4303897842495,0,219.0999208380938,0
110,214.4659932405061,0,207.6206939014984,0,217.4894992708818,0
111,212.7005896840228,0,205.7887166999831,0,215.8530531802126,0
112,210.9108703398175,0,203.9352565804465,0,214.1912286805551,0
113,209.0975584442883,0,202.0611111491368,0,212.5048496633877,0
114,207.2613920382183,0,200.1671188431265,0,210.7945521505729,0
115,205.4031160223808,0,198.2541307066467,0,209.0609414816251,0
116,203.5234942975318,0,196.3230121196375,0,207.3046699265548,0
117,201.6233025887505,0,194.3746685489996,0,205.5267522197857,0
118,199.7033321908085,0,192.4100333973537,0,203.7278507298145,0
119,197.7643909153037,0,190.4300625170687,0,201.908481846687,0
120,195.8073007649873,0,188.4357585813655,0,200.0693432659752,0
121,193.8329078072367,0,186.4281593944495,0,198.2120303204087,0
122,191.8420751490134,0,184.4083743462028,0,196.3365621944115,0
123,189.8356915718754,0,182.3775429319999,0,194.4438572182782,0
124,187.8146663958925,0,180.3369051135292,0,192.5350211704668,0
125,185.7799404502631,0,178.2877751453461,0,190.6110285102829,0
126,183.7324795235434,0,176.2315887925422,0,188.6725103422214,0
127,181.6732841164948,0,174.1699066864422,0,186.7204825358179,0
128,179.6033851917885,0,172.1043735915654,0,184.7560186965601,0
129,177.5238546621946,0,170.0368633324972,0,182.7801949602865,0
130,175.4358037331849,0,167.9695094413255,0,180.7939232943951,0
131,173.3403943195798,0,165.9047763772589,0,178.7983290104014,0
132,171.2388313562638,0,163.845514705777,0,176.7946208153741,0
133,169.1323809287702,0,161.7950188251247,0,174.7840572135033,0
134,167.0223695770808,0,159.7571576423403,0,172.7678132846023,0
135,164.9101971067557,0,157.7364233267016,0,170.7472288623377,0
136,162.7973349579017,0,155.7380082883727,0,168.7237573128121,0
137,160.6853490591012,0,153.7677325976906,0,166.6989412990383,0
138,158.5759052227588,0,151.8316809377982,0,164.6743062315685,0
139,156.4707853658934,0,149.9349870695468,0,162.6515650104356,0
140,154.3719009600856,0,148.0775052324015,0,160.6325934301092,0
141,152.2813227969151,0,146.2393889259613,0,158.6194096395354,0
142,150.201296744705,0,144.4126602886987,0,156.6141099668505,0
143,148.1342857612648,0,142.5996325436507,0,154.6190832686493,0
144,146.0830015289457,0,140.8028589560374,0,152.6369806569253,0
145,144.0504553037739,0,139.0251824157906,0,150.6707060493317,0
146,142.0400314355923,0,137.269807430627,0,148.7234809210784,0
147,140.0555669786579,0,135.5403778832622,0,146.799047347491,0
148,138.1014634374306,0,133.8410865096459,0,144.9016942289605,0
149,136.1828616955722,0,132.1768470282249,0,143.0363591321275,0
150,134.3058654116966,0,130.5535140427552,0,141.2089744870482,0
151,132.4779104872691,0,128.97824809454,0,139.4268082222861,0
152,130.7083667681424,0,127.4601116886744,0,137.6989718322564,0
153,129.0096888073409,0,126.011212588285,0,136.0376355541647,0
154,127.4001551063698,0,124.6494328157621,0,134.4607992389718,0
155,125.9174068386645,0,123.4119514566725,0,133.0056994949606,0
156,124.6020272951071,0,122.3388021356166,0,131.7124380273875,0
157,123.4121641131488,0,121.3874863503369,0,130.5386389490449,0
158,122.3313108076921,0,120.5407203364982,0,129.467073232582,0
159,121.3512562822737,0,119.789349226528,0,128.488679473924,0
160,120.4668672200499,0,119.127084856025,0,127.5972842581649,0
161,119.6745810842142,0,118.5489429172897,0,126.7879602004519,0
162,118.9716838064879,0,118.0504524558902,0,126.0563663435546,0
163,118.3558627690131,0,117.6271285342576,0,125.3980981206754,0
164,117.8250092995764,0,117.2741860885254,0,124.8084703313442,0
165,117.376975313571,0,116.986211720205,0,124.2821956805957,0
166,117.0092948644869,0,116.7568350762507,0,123.8129878752406,0
167,116.7187930600302,0,116.5783969305297,0,123.3933238693256,0
168,116.5009592850783,0,116.4416757990236,0,123.0140764855652,0
169,116.3487352086445,0,116.3358363686053,0,122.6645591285076,0
170,116.2492059234616,0,116.2491093492205,0,122.3331103483659,0
171,116.1728521295483,0,116.1727663173635,0,122.011139720996,0
172,116.1052435490119,0,116.1051592167088,0,121.6971485191887,0
173,116.0461248685857,0,116.0460418303231,0,121.3910268129306,0
174,115.9952839013457,0,115.9952019759191,0,121.0927262784705,0
175,115.9525477866584,0,115.9524667966638,0,120.8022452213231,0
176,115.9177710680011,0,115.9176908392138,0,120.519606257364,0
177,115.8908390432898,0,115.890759404001,0,120.2448926072153,0
178,115.8716622995728,0,115.8715830800258,0,119.9782267551884,0
179,115.8601829069604,0,115.8601039386853,0,119.7197702345844,0
180,115.8563579946038,0,115.8562791300553,0,119.4697339495873,0
