loop:1,season:5.93462e+07,P_air:8.46656e-07,P_ice:0,P_rego:0.00699915,T_sub:104.81
0,230.5632297656761,0,232.2651547892816,0,232.7673669159997,0
1,230.5577828910356,0,232.3840072145735,0,232.6290439591681,0
2,230.5414478038405,0,232.4928095084632,0,232.4809097979959,0
3,230.5142323026478,0,232.5914113631783,0,232.323186996355,0
4,230.476149482051,0,232.6796798301933,0,232.1561637959772,0
5,230.4272177933204,0,232.7574995496515,0,231.9801578374312,0
6,230.3674580455082,0,232.824766919063,0,231.7955036720557,0
7,230.2968994581707,0,232.8813885000725,0,231.6025703505092,0
8,230.2155801442075,0,232.9273275085101,0,231.401904212195,0
9,230.1235386461936,0,232.9624956609977,0,231.1941663176532,0
10,230.0285037289151,0,232.986927807018,0,230.980209606831,0
11,229.9384604031497,0,233.0020246737295,0,229.9576832116501,0
12,229.8754530468914,0,233.0151384828626,0,228.8631889496147,0
13,229.8470717852897,0,233.0350413665586,0,227.8880024040851,0
14,229.8550637716477,0,233.0683012473005,0,227.088711477205,0
15,229.8982357832267,0,233.1192114334748,0,226.4704183246838,0
16,229.9741080399475,0,233.190190803003,0,227.0412656823719,0
17,230.0792053300185,0,233.282414761012,0,227.7286357763831,0
18,230.227266741536,0,233.3959641754602,0,228.5020416084644,0
19,230.4077180562817,0,233.529754319963,0,229.3155862547123,0
20,230.6147281530941,0,233.6826034961613,0,229.9968168020009,0
21,230.8456548230673,0,233.8530399755169,0,230.0940068544739,0
22,231.0980610803571,0,234.0396073004686,0,230.2067595875943,0
23,231.3697515768277,0,234.2408254074157,0,230.3504957133326,0
24,231.6589073476763,0,234.4554626997939,0,230.5084960057319,0
25,231.9644339981544,0,234.6829331014171,0,230.6801756118649,0
26,232.2871475856578,0,234.9244123753998,0,230.8667735091211,0
27,232.6207748898388,0,235.1739668332286,0,231.06237293176,0
28,232.9601104627879,0,235.426691960331,0,231.2620727818803,0
29,233.3021030333115,0,235.6797330470725,0,231.4630850834639,0
30,233.6445072474172,0,235.9310653057713,0,231.6633952377953,0
31,233.9855575939977,0,236.1791317992197,0,231.8614421293204,0
32,234.3238170672512,0,236.4226169040543,0,232.0559714931242,0
33,234.6580960180414,0,236.6604687508172,0,232.2459584447082,0
34,234.987393327186,0,236.8918614798895,0,232.4305515719287,0
35,235.310860146914,0,237.1160331514491,0,232.6090390889916,0
36,235.6277560119145,0,237.3323185290902,0,232.7808067424036,0
37,235.9374455505503,0,237.540230369234,0,232.9453361167556,0
38,236.2393694597688,0,237.7392994896245,0,233.1021768789774,0
39,236.5330356077833,0,237.929083659315,0,233.2509389819122,0
40,236.8180063803941,0,238.1092100958186,0,233.3912808426849,0
41,237.093895470899,0,238.279432992254,0,233.5368581793837,0
42,237.3603519581442,0,238.4394462477858,0,233.705787613147,0
43,237.617063406302,0,238.5889658168502,0,233.89662594484,0
44,237.8637460069969,0,238.7277743031061,0,234.1042135049311,0
45,238.1001410789389,0,238.8557474362797,0,234.3232996328683,0
46,238.3260160521075,0,238.9726696156514,0,234.549362181998,0
47,238.5411561535695,0,239.0783407565299,0,234.7787798058692,0
48,238.7453674797385,0,239.1726268902111,0,235.0086837217047,0
49,238.9384689093292,0,239.2554930176831,0,235.2368493805171,0
50,239.1202987761707,0,239.3267778813685,0,235.4615340448955,0
51,239.2907053426111,0,239.3863242469183,0,235.6813743529615,0
52,239.4495493112447,0,239.4340328213088,0,235.8952860929825,0
53,239.5967046619483,0,239.4699708987398,0,236.1023575612439,0
54,239.7320538158751,0,239.4940031381671,0,236.3019145802776,0
55,239.855490719737,0,239.5059807765741,0,236.4933681250685,0
56,239.9669173868742,0,239.505806175189,0,236.6762053848156,0
57,240.0662443220187,0,239.4937109267824,0,236.8500197334899,0
58,240.1533892877875,0,239.4695325861186,0,237.0144490018025,0
59,240.2282806643501,0,239.4330557759045,0,237.1691815061457,0
