loop:1,season:59346150,P_air:0.05411329238179012,P_ice:0.02705580565138969,P_rego:0.0188309019668202,T_sub:165.0855386444351
0,301.4562096581523,0,297.4378139998973,0,298.1740813934827,0
1,301.4241275415263,0,297.3454586917809,0,298.2122541658504,0
2,301.3750230642397,0,297.2374948047448,0,298.2349963524377,0
3,301.2949838803506,0,297.1033608445347,0,298.2322763459231,0
4,301.1830496861324,0,296.9422112541626,0,298.2037824920196,0
5,301.0391753565818,0,296.7538194456724,0,298.1498680997334,0
6,300.8633931173882,0,296.5380170051133,0,298.0709792038755,0
7,300.655738392569,0,296.2947314674101,0,297.9676065080575,0
8,300.4162578153856,0,296.0238698029705,0,297.8402575552024,0
9,300.1449994586191,0,295.7252868700361,0,297.6895395325447,0
10,299.8420257697726,0,295.3989719918985,0,297.5160526723405,0
11,299.5074149316347,0,295.0448568893646,0,297.3205484154302,0
12,299.1412475185462,0,294.6629409430615,0,297.1036995381518,0
13,298.7435956765605,0,294.2531719101823,0,296.8663611674192,0
14,298.3145571025888,0,293.8155673511078,0,296.6092326590841,0
15,297.85425574343,0,293.3501872749854,0,296.3332740523455,0
16,297.3628145378582,0,292.8570581335559,0,296.0391548116707,0
17,296.8403525511672,0,292.3362315382344,0,295.7276159672426,0
18,296.2870050990525,0,291.7877719020102,0,295.3990693773135,0
19,295.7029263913529,0,291.2117629687875,0,295.0535337431789,0
20,295.0882773977792,0,290.6083199593684,0,294.6902756298835,0
21,294.4432155245971,0,289.9775510250209,0,294.3062577843639,0
22,293.7679214362989,0,289.3195521275298,0,293.8939796927514,0
23,293.0625885056564,0,288.6344856001581,0,293.4516251133871,0
24,292.3274302113208,0,287.9225096657909,0,292.9793101225977,0
25,291.5665569947282,0,287.1839149170995,0,292.4773068390821,0
26,290.7883942664931,0,286.4198769673803,0,291.9467536923266,0
27,289.9971396453491,0,285.6321624664195,0,291.3893666608274,0
28,289.1953973014732,0,284.8226442778272,0,290.8069843235838,0
29,288.3849562807195,0,283.9931323112468,0,290.2013957535102,0
30,287.5671021619955,0,283.1453934675953,0,289.5742869874135,0
31,286.7427731763695,0,282.2809880723608,0,288.9272035306652,0
32,285.9126617924586,0,281.4013603299259,0,288.261548643007,0
