loop:1,season:59345410,P_air:4.994773925820473,P_ice:9.512644527180033e-06,P_rego:0.005216561534999892,T_sub:214.2944848415474
0,214.2944848415474,864.2511937441921,214.2944849325211,864.2553643706226,214.2944849325211,864.2553643706226
1,238.6183851134332,0,236.6949506641411,0,236.6949506641411,0
2,246.8823398688353,0,244.7099308246192,0,244.7099308246192,0
3,252.0514833945881,0,249.8029564704708,0,249.8029564704708,0
4,255.977063059522,0,253.7219942327217,0,253.7219942327217,0
5,259.2725716445316,0,257.0462114524465,0,257.0462114524465,0
6,262.2131128838222,0,260.0352460886036,0,260.0352460886036,0
7,264.943401027407,0,262.8256203549403,0,262.8256203549403,0
8,267.5472718985367,0,265.4963792923629,0,265.4963792923629,0
9,270.076384676157,0,268.0961929216103,0,268.0961929216103,0
10,272.5638551863559,0,270.6562291407588,0,270.6562291407588,0
11,275.0314149619341,0,273.196913011322,0,273.196913011322,0
12,277.4934653519404,0,275.7317540921498,0,275.7317540921498,0
13,279.959512311009,0,278.2696447250046,0,278.2696447250046,0
14,282.4356988616612,0,280.8163063387937,0,280.8163063387937,0
15,284.9258070489859,0,283.3752348840589,0,283.3752348840589,0
16,287.4319338591156,0,285.9483384779851,0,285.9483384779851,0
17,289.9549591772254,0,288.5363787542065,0,288.5363787542065,0
18,292.4948768498836,0,291.1392830177919,0,291.1392830177919,0
19,295.0510331668089,0,293.7563690454068,0,293.7563690454068,0
20,297.6223012584287,0,296.3865094328885,0,296.3865094328885,0
21,300.2072102321057,0,299.0282532578719,0,299.0282532578719,0
22,302.8040417771466,0,301.679917072051,0,301.679917072051,0
23,305.4109030298015,0,304.3396535185773,0,304.3396535185773,0
24,308.025781882883,0,307.0055034091565,0,307.0055034091565,0
25,310.6465891633792,0,309.6754354327677,0,309.6754354327677,0
26,313.2711908887445,0,312.347376523307,0,312.347376523307,0
27,315.8974329632204,0,315.019235111838,0,315.019235111838,0
28,318.5231600714951,0,317.6889189193151,0,317.6889189193151,0
29,321.1462300913055,0,320.354348534523,0,320.354348534523,0
30,323.7645250282933,0,323.013467721863,0,323.013467721863,0
31,326.3759592412025,0,325.6642511818486,0,325.6642511818486,0
32,328.9784855497747,0,328.304710321558,0,328.304710321558,0
33,331.5700996851925,0,330.9328974674565,0,330.9328974674565,0
34,334.1488434420912,0,333.5469088580112,0,333.5469088580112,0
35,336.7128068138277,0,336.1448866808207,0,336.1448866808207,0
36,339.2601293329488,0,338.7250203626492,0,338.7250203626492,0
37,341.7890007923621,0,341.2855472772065,0,341.2855472772065,0
38,344.2976614863541,0,343.8247530012104,0,343.8247530012104,0
39,346.7844020820301,0,346.3409712225396,0,346.3409712225396,0
40,349.2475632091725,0,348.8325833830286,0,348.8325833830286,0
41,351.6855348385866,0,351.298018121583,0,351.298018121583,0
42,354.0967555047388,0,353.7357505700444,0,353.7357505700444,0
43,356.4797114170875,0,356.1443015433854,0,356.1443015433854,0
44,358.832935495378,0,358.5222366573694,0,358.5222366573694,0
45,361.1550063568327,0,360.8681653998619,0,360.8681653998619,0
