loop:1,season:59346150,P_air:4.994774062061587,P_ice:9.512828148265096e-06,P_rego:0.005216425110265519,T_sub:214.2944852054344
0,214.2944852054344,864.2678762494101,214.2944852964028,864.2720468754948,214.2944852964028,864.2720468754948
1,238.6186282825721,0,236.6952055171933,0,236.6952055171933,0
2,246.8826646830532,0,244.7102863017313,0,244.7102863017313,0
3,252.0518583168835,0,249.8033825657611,0,249.8033825657611,0
4,255.9774751325511,0,253.7224786736486,0,253.7224786736486,0
5,259.2730141215569,0,257.0467478819746,0,257.0467478819746,0
6,262.2135818411761,0,260.0358308281874,0,260.0358308281874,0
7,264.9438940536105,0,262.8262511521343,0,262.8262511521343,0
8,267.5477874776879,0,265.4970547321489,0,265.4970547321489,0
9,270.0769218584499,0,268.0969121122869,0,268.0969121122869,0
10,272.564413395444,0,270.6569915307007,0,270.6569915307007,0
11,275.0319938745628,0,273.1977182748377,0,273.1977182748377,0
12,277.4940648188492,0,275.7326020547781,0,275.7326020547781,0
13,279.9601323029004,0,278.2705353127414,0,278.2705353127414,0
14,282.4363394311779,0,280.817239542574,0,280.817239542574,0
15,284.9264683033353,0,283.3762107343653,0,283.3762107343653,0
16,287.4326159400231,0,285.9493570264044,0,285.9493570264044,0
17,289.9556622460748,0,288.5374400598874,0,288.5374400598874,0
18,292.4956010766176,0,291.1403871374398,0,291.1403871374398,0
19,295.0517787216057,0,293.7575160258774,0,293.7575160258774,0
20,297.6230683054631,0,296.3876993057219,0,296.3876993057219,0
21,300.207998924894,0,299.0294860352926,0,299.0294860352926,0
22,302.8048522551071,0,301.6811927440846,0,301.6811927440846,0
23,305.4117354157555,0,304.3409720510253,0,304.3409720510253,0
24,308.0266362812855,0,307.0068647422314,0,307.0068647422314,0
25,310.6474656591203,0,309.6768394802396,0,309.6768394802396,0
26,313.2720895463946,0,312.3488231720447,0,312.3488231720447,0
27,315.8983538266211,0,315.0207242216543,0,315.0207242216543,0
28,318.5241031636207,0,317.6904503230452,0,317.6904503230452,0
29,321.1471954143303,0,320.3559220382812,0,320.3559220382812,0
30,323.7655125638187,0,323.015083105432,0,323.015083105432,0
31,326.3769689506035,0,325.6659081991683,0,325.6659081991683,0
32,328.9795173746355,0,328.3064087012844,0,328.3064087012844,0
33,331.5711535478053,0,330.9346369135712,0,330.9346369135712,0
34,334.1499192459997,0,333.5486890504623,0,333.5486890504623,0
35,336.7139044443987,0,336.1467072761822,0,336.1467072761822,0
36,339.2612486579602,0,338.72688099479,0,338.72688099479,0
37,341.7901416625971,0,341.2874475579584,0,341.2874475579584,0
38,344.2988237361939,0,343.8266925210313,0,343.8266925210313,0
39,346.785585530041,0,346.342949551166,0,346.342949551166,0
40,349.2487676586804,0,348.8346000701146,0,348.8346000701146,0
41,351.6867600782384,0,351.3000726973237,0,351.3000726973237,0
42,354.0980013090465,0,353.7378425457819,0,353.7378425457819,0
43,356.4809775469548,0,356.1464304121962,0,356.1464304121962,0
44,358.8342216986085,0,358.5244018946344,0,358.5244018946344,0
45,361.1563123686181,0,360.8703664638169,0,360.8703664638169,0
46,363.4458728206601,0,363.1829765087854,0,363.1829765087854,0
47,365.7015699297988,0,365.4609263731567,0,365.4609263731567,0
48,367.9221131394834,0,367.7029513946556,0,367.7029513946556,0
49,370.106253433594,0,369.9078269576625,0,369.9078269576625,0
50,372.2527823314226,0,372.0743675662492,0,372.0743675662492,0
51,374.3605309114736,0,374.2014259432564,0,374.2014259432564,0
52,376.4283688683652,0,376.2878921594494,0,376.2878921594494,0
53,378.4552036057979,0,378.3326927956601,0,378.3326927956601,0
54,380.4399793675711,0,380.3347901397348,0,380.3347901397348,0
55,382.3816764077548,0,382.2931814194571,0,382.2931814194571,0
56,384.2793102005203,0,384.2068980718955,0,384.2068980718955,0
57,386.1319306895889,0,386.0750050492676,0,386.0750050492676,0
58,387.93862157689,0,387.8966001608979,0,387.8966001608979,0
59,389.6984996496936,0,389.6708134507021,0,389.6708134507021,0
60,391.4107141452687,0,391.3968066092849,0,391.3968066092849,0
61,393.0744461519371,0,393.0737724197066,0,393.0737724197066,0
62,394.6889080452938,0,394.7009342356934,0,394.7009342356934,0
63,396.2533429582556,0,396.2775454912055,0,396.2775454912055,0
64,397.7670242835799,0,397.8028892400037,0,397.8028892400037,0
65,399.2292552074601,0,399.2762777240155,0,399.2762777240155,0
66,400.6393682728004,0,400.6970519691518,0,400.6970519691518,0
67,401.9967249707902,0,402.0645814073856,0,402.0645814073856,0
68,403.3007153594273,0,403.3782635237584,0,403.3782635237584,0
69,404.5507577076672,0,404.6375235271621,0,404.6375235271621,0
70,405.7462981639304,0,405.8418140436805,0,405.8418140436805,0
71,406.8868104477354,0,406.9906148313799,0,406.9906148313799,0
72,407.9717955632887,0,408.0834325154596,0,408.0834325154596,0
73,409.0007815339172,0,409.1198003426981,0,409.1198003426981,0
74,409.9733231562775,0,410.0992779542549,0,410.0992779542549,0
75,410.8890017733455,0,411.0214511758661,0,411.0214511758661,0
76,411.7474250652511,0,411.885931824584,0,411.885931824584,0
77,412.548226857064,0,412.6923575312032,0,412.6923575312032,0
78,413.2910669427192,0,413.4403915776575,0,413.4403915776575,0
79,413.975630924313,0,414.1297227486296,0,414.1297227486296,0
80,414.6016300660651,0,414.7600651967457,0,414.7600651967457,0
81,415.1688011622994,0,415.3311583207317,0,415.3311583207317,0
82,415.6769064188474,0,415.8427666559816,0,415.8427666559816,0
83,416.1257333473411,0,416.294679777051,0,416.294679777051,0
84,416.515094671908,0,416.686712211592,0,416.686712211592,0
85,416.8448282478434,0,417.0187033653688,0,417.0187033653688,0
86,417.1147969918805,0,417.2905174579575,0,417.2905174579575,0
87,417.3248888237321,0,417.5020434688706,0,417.5020434688706,0
88,417.4750166186348,0,417.6531950938003,0,417.6531950938003,0
89,417.5651181706684,0,417.7439107108219,0,417.7439107108219,0
90,417.5951561666754,0,417.774153356359,0,417.774153356359,0
91,417.5651181706684,0,417.7439107108219,0,417.7439107108219,0
92,417.4750166186348,0,417.6531950938003,0,417.6531950938003,0
93,417.3248888237321,0,417.5020434688706,0,417.5020434688706,0
94,417.1147969918805,0,417.2905174579575,0,417.2905174579575,0
95,416.8448282478434,0,417.0187033653688,0,417.0187033653688,0
