loop:1,season:5.93471e+07,P_air:8.46787e-07,P_ice:0,P_rego:0.00699915,T_sub:104.811
0,230.558753126924,0,232.267718702118,0,232.7509831568099,0
1,230.5533069483884,0,232.3866459766267,0,232.6128356457553,0
2,230.5369739479098,0,232.4955205237711,0,232.4648796662625,0
3,230.5097619223063,0,232.5941921692537,0,232.3073374990153,0
4,230.4716839632848,0,232.6825280820106,0,232.140497021758,0
5,230.4227585180288,0,232.76041300341,0,231.9646754776642,0
6,230.3630063914428,0,232.8277434208068,0,231.7802538798554,0
7,230.2924567965709,0,232.8844259820045,0,231.5876821751605,0
8,230.2111478372511,0,232.9304239251111,0,231.3875078769198,0
9,230.1191180476769,0,232.9656490584578,0,231.1803538081863,0
10,230.0245164409828,0,232.9901435074228,0,230.9669862221153,0
11,229.9345439707593,0,233.0053130632286,0,229.9465099333694,0
12,229.8716588117121,0,233.018520911181,0,228.8534858680507,0
13,229.8434242905635,0,233.0385346884566,0,227.8796775414021,0
14,229.8515772931221,0,233.0719153077579,0,227.0816158335459,0
15,229.8949190323471,0,233.122949321684,0,226.4643963978608,0
16,229.9709663351928,0,233.1940501118025,0,227.0351171492709,0
17,230.0762418335742,0,233.2863882917051,0,227.7222660520035,0
18,230.2240052033213,0,233.400057017985,0,228.4953999487924,0
19,230.4045852000575,0,233.5339636648344,0,229.3086599774789,0
20,230.6117159224964,0,233.6869224056654,0,229.9897657873759,0
21,230.8427553104697,0,233.8574609537313,0,230.0874555004668,0
22,231.09526661135,0,234.0441224651441,0,230.2002399554799,0
23,231.3670547401634,0,234.245426746229,0,230.3444227505253,0
24,231.6563009452846,0,234.460142096145,0,230.5028652908191,0
25,231.9619108420125,0,234.6876821639877,0,230.6749823586943,0
26,232.2846998282838,0,234.9292219072786,0,230.8620119536061,0
27,232.6183967669329,0,235.1788295576216,0,231.058039116584,0
28,232.9577979241651,0,235.4316021667642,0,231.2581642189421,0
29,233.2998529538569,0,235.6846859100678,0,231.4595999885874,0
30,233.6423171456916,0,235.9360565489999,0,231.6603322673399,0
31,233.9834254707476,0,236.1841575306913,0,231.8588002328217,0
32,234.3217412981927,0,236.4276736070061,0,232.0537498174088,0
33,234.6560752748649,0,236.6655531703205,0,232.2441562641157,0
34,234.9854265187911,0,236.8969705043323,0,232.4291682371401,0
35,235.3089463726853,0,237.1211638719985,0,232.6080739865376,0
36,235.6258945302506,0,237.3374682158131,0,232.7802592685618,0
37,235.9356357474533,0,237.5453963381146,0,232.9452056506502,0
38,236.2376108274828,0,237.7444791514292,0,233.1024627650983,0
39,236.5313277259878,0,237.9342745486336,0,233.2516405146138,0
40,236.8163489015149,0,238.1144098329591,0,233.3923972544457,0
41,237.0922881060506,0,238.284639167109,0,233.5383704259567,0
42,237.3587944686302,0,238.444656533325,0,233.7076525869325,0
43,237.6155555935118,0,238.5941779780284,0,233.8988020329285,0
44,237.8622877056888,0,238.7329861384703,0,234.1066654659687,0
45,238.0987321515433,0,238.8609566817909,0,234.3259987402612,0
46,238.3246563823882,0,238.9778740900863,0,234.552285298781,0
47,238.5398456432166,0,239.0835383597818,0,234.7819082271236,0
48,238.7441060435923,0,239.1778155384028,0,235.0120022132599,0
49,238.9372564735069,0,239.2606705279314,0,235.2403453515531,0
50,239.1191352735038,0,239.3319421565832,0,235.4651969386655,0
51,239.2895907115757,0,239.3914732817988,0,235.6851951623939,0
52,239.4484834938203,0,239.4391646403024,0,235.8992570094029,0
53,239.5956876010578,0,239.4750833530062,0,236.1064717630424,0
54,239.7310854545766,0,239.4990941798175,0,236.3061659322977,0
55,239.8545709991634,0,239.5110484888698,0,236.4977510796869,0
56,239.9660462454209,0,239.5108487153121,0,236.6807148915125,0
57,240.0654216943091,0,239.4987261061206,0,236.8546511097316,0
58,240.1526151040538,0,239.4745183931043,0,237.0191978833499,0
59,240.2275548484889,0,239.4380104568797,0,237.1740437926253,0
60,240.290172685976,0,239.3891438823141,0,237.3189231780381,0
61,240.340410883439,0,239.3285144202102,0,237.4535869499852,0
62,240.3782153984418,0,239.2554989333158,0,237.5778281183255,0
63,240.4035405481058,0,239.1701263644151,0,237.6914622959633,0
64,240.4163465995749,0,239.0725850736654,0,237.794322238186,0
65,240.4165983489912,0,238.9630046671138,0,237.8862566006231,0
66,240.4042686462271,0,238.8411223661578,0,237.9671306045617,0
67,240.3793338288731,0,238.7069995244154,0,238.0368140363451,0
68,240.3417765931694,0,238.5607473233028,0,238.0952299072495,0
69,240.2915851190382,0,238.4024579914597,0,238.1422540925975,0
70,240.2287516818592,0,238.2320178731327,0,238.1778152700487,0
71,240.1532747160525,0,238.0494731325402,0,238.2018374930974,0
72,240.0651556480358,0,237.8549194332064,0,238.2142442167883,0
73,239.9644020005528,0,237.6484536347336,0,238.2149993341271,0
74,239.8510241338069,0,237.4300310693766,0,238.2040206581978,0
75,239.7250358725722,0,237.1996980031669,0,238.1812911771115,0
76,239.5864556684171,0,236.9575521560508,0,238.1467486001326,0
77,239.4353034480334,0,236.703692259146,0,238.1003715694736,0
78,239.2716013446986,0,236.4381044178784,0,238.0421247144275,0
79,239.095371653974,0,236.1608459445902,0,237.9719671413979,0
80,238.906634730899,0,235.8720120551551,0,237.8898946767888,0
81,238.7054084084906,0,235.5716858558407,0,237.7958388944563,0
82,238.4917009547216,0,235.2598502109988,0,237.6897995203269,0
83,238.2655074657197,0,234.9365604308823,0,237.5716984918172,0
84,238.0267957486944,0,234.6018767070976,0,237.4414530391473,0
85,237.7754890193517,0,234.2557940203071,0,237.298970274242,0
86,237.5114343551271,0,233.8982111816953,0,237.14401918448,0
87,237.2343405652889,0,233.5290282591884,0,236.9762753065198,0
88,236.9436765261214,0,233.1479776923622,0,236.7951879531736,0
89,236.6384962123345,0,232.754398445677,0,236.5997267113877,0
90,236.3171890913605,0,232.3472041365291,0,236.3882513297779,0
91,235.9771084969933,0,231.9244975644909,0,236.1580955291342,0
92,235.6141673600763,0,231.4827317637389,0,235.9050778509626,0
93,235.2223597222276,0,231.0178147739871,0,235.6231130231715,0
94,234.7932632684013,0,230.5216196480376,0,235.3037190514401,0
95,234.3156056470167,0,229.9745281784637,0,234.9354509226883,0
96,233.7746034677234,0,229.2132729297157,0,234.5033646619396,0
97,233.1514469867547,0,228.2868392393779,0,233.9888484738237,0
98,232.4226197330705,0,227.2239075733039,0,233.3695708723142,0
99,231.5589491581155,0,225.9971183129678,0,232.6206132911934,0
100,230.5250212144834,0,224.5860209654442,0,231.7193807996993,0
101,229.1493014038329,0,223.0191862261301,0,230.6835584000163,0
102,227.6328082409255,0,221.4137461774002,0,229.5774989172725,0
103,226.0862065770794,0,219.7804343612831,0,228.1853942148532,0
104,224.5100615738343,0,218.1198675794792,0,226.7438595843517,0
105,222.9049583964916,0,216.4327073603899,0,225.2727451552223,0
106,221.271507779566,0,214.7195972565208,0,223.7725733714309,0
107,219.610336358237,0,212.9812473025594,0,222.2438801358681,0
108,217.922095127092,0,211.2183485195048,0,220.687269911437,0
109,216.2074481668862,0,209.4316578853903,0,219.1034537244772,0
110,214.4670793207364,0,207.6219097603533,0,217.4930203769518,0
111,212.7016847100448,0,205.7898794062034,0,215.8565611983632,0
112,210.9119737788375,0,203.9363652039495,0,214.1947223096046,0
113,209.0986697547532,0,202.0621647457835,0,212.5083275409819,0
114,207.262510669766,0,200.1681164435425,0,210.798012937239,0
115,205.4042414161391,0,198.2550713137647,0,209.0643838768503,0
116,203.5246258858868,0,196.3238947100016,0,207.3080926572418,0
117,201.6244397954312,0,194.3754920607458,0,205.5301538955053,0
118,199.7044744308099,0,192.4107967245889,0,203.7312299951811,0
119,197.7655375947717,0,190.430764506854,0,201.9118374486924,0
120,195.8084512812105,0,188.4363980197415,0,200.0726739850512,0
121,193.8340615482109,0,186.4287350009354,0,198.2153346087745,0
122,191.843231493321,0,184.4088847505996,0,196.3398388352786,0
123,189.8368498881949,0,182.3779866715334,0,194.4471049641575,0
124,187.8158260427431,0,180.3372805989687,0,192.5382386740147,0
125,185.7811007752807,0,178.2880806419946,0,190.6142143910818,0
126,183.7336398630579,0,176.2318223792528,0,188.6756633388535,0
127,181.6744437946965,0,174.1700662168397,0,186.7236013603007,0
128,179.6045435201007,0,172.1045290641786,0,184.7591020225018,0
129,177.5250109382091,0,170.0371048343436,0,182.7832414377538,0
130,175.4369572396974,0,167.9698337552913,0,180.7969316331272,0
131,173.3415443231555,0,165.9051796964866,0,178.8012979110541,0
132,171.239977106176,0,163.8459924898396,0,176.7975489516743,0
133,169.1335216551868,0,161.7955656390247,0,174.7869432350026,0
134,167.0235044893294,0,159.7577669411878,0,172.7706558742812,0
135,164.9113253910842,0,157.737087224961,0,170.7500266962638,0
136,162.7984557753754,0,155.7387172966587,0,168.7265090403773,0
137,160.6864615425758,0,153.7684753980468,0,166.7016455416683,0
138,158.5770084737049,0,151.832444311173,0,164.6769616275007,0
139,156.4718784506154,0,149.9357563321651,0,162.6541701807824,0
140,154.3729829054711,0,148.0782664679532,0,160.6351469600621,0
141,152.2823925850244,0,146.2401371951906,0,158.6219100790691,0
142,150.2023533068359,0,144.4133947838459,0,156.6165558637969,0
143,148.1353279703755,0,142.6003524111065,0,154.6214731286218,0
144,146.0840281909246,0,140.8035632890478,0,152.6393129274616,0
145,144.0514651467594,0,139.0258702454609,0,150.672979126746,0
146,142.0410230964031,0,137.2704777143384,0,148.7256931577129,0
147,140.0565389861319,0,135.5410294903713,0,146.8011970044043,0
148,138.1024141913476,0,133.8417182032303,0,144.9037794590953,0
149,136.1837894384932,0,132.1774574403307,0,143.0383779860482,0
150,134.3067681917246,0,130.5541016413103,0,141.2109248580818,0
151,132.478786105495,0,128.9788111359224,0,139.4286877874075,0
152,130.709212700815,0,127.4606481462896,0,137.7007780053625,0
153,129.0105020789885,0,126.0117200338613,0,136.0393653623135,0
154,127.4009320446936,0,124.6499081849766,0,134.4624490656184,0
155,125.9181422389766,0,123.4123902287287,0,133.0072642849825,0
156,124.6027143060799,0,122.3391982406949,0,131.7139111906526,0
157,123.4127978627674,0,121.3878358180016,0,130.5400159867298,0
158,122.3318873165085,0,120.5410202404841,0,129.4683507105005,0
159,121.3517721290514,0,119.7895973905126,0,128.4898547127238,0
160,120.4673194440295,0,119.1272798062406,0,127.5983552775673,0
161,119.6749671647969,0,118.5490839242115,0,126.7889257852832,0
162,118.9720016907979,0,118.0505396357581,0,126.0572261154425,0
163,118.3561109427742,0,117.6271630034026,0,125.3988527132995,0
164,117.825186902555,0,117.2741701630232,0,124.8091215824037,0
165,117.3770823224906,0,116.9861491613014,0,124.2827468667446,0
166,117.0093323835066,0,116.7567313687603,0,123.8134440082312,0
167,116.7187638023816,0,116.5782595539227,0,123.3936919458694,0
168,116.5008684430581,0,116.4415143798429,0,123.014365657397,0
169,116.3485923162299,0,116.3356624061045,0,122.6647804058202,0
170,116.2490314581768,0,116.2489344368947,0,122.3332748385473,0
171,116.1726805508591,0,116.1725947427242,0,122.011251216207,0
172,116.1050749292333,0,116.1049906009146,0,121.6972061315705,0
173,116.0459588361545,0,116.0458758018191,0,121.3910296538907,0
174,115.9951200939852,0,115.9950381724366,0,121.0926734495111,0
