loop:1,season:59347075,P_air:0.9520372492764213,P_ice:0.02049780048609938,P_rego:0.0274649502374793,T_sub:193.7966696964245
0,351.8701584763654,0,349.0848032336735,0,349.6114994269323,0
1,351.5145980035754,0,348.7048753069048,0,349.4489553073308,0
2,351.3583284796707,0,348.4777990364246,0,349.4396996355151,0
3,351.206028973796,0,348.254272648297,0,349.4350875758942,0
4,351.027516665611,0,348.0104058553537,0,349.4117487064628,0
5,350.8122867381222,0,347.7376359175558,0,349.3607433676225,0
6,350.5556220209444,0,347.4317038586406,0,349.275607502181,0
7,350.2551699047833,0,347.0903734373385,0,349.1478686327398,0
8,349.9097153821468,0,346.7121786632217,0,348.9749351767927,0
9,349.518640900972,0,346.2962420961936,0,348.7563556411209,0
10,349.0816576653846,0,345.8419017836675,0,348.4919221441381,0
11,348.5986619013337,0,345.3486877155877,0,348.1815597380854,0
12,348.069654865391,0,344.8162514977095,0,347.8252661350252,0
13,347.4946976727745,0,344.2442811156261,0,347.4230780071857,0
14,346.8738859928108,0,343.632541801308,0,346.9750537696742,0
15,346.2073363567005,0,342.980825646669,0,346.4812645544261,0
16,345.4951793010388,0,342.2889688943566,0,345.9417932141523,0
17,344.7375564969471,0,341.5568271106769,0,345.356725694155,0
18,343.9346201370827,0,340.784304186547,0,344.7261598395788,0
19,343.0865335331745,0,339.9713358974274,0,344.0502040426891,0
20,342.1934723079427,0,339.1178532668853,0,343.3289788135708,0
21,341.2556259476747,0,338.2238127960238,0,342.5626183438017,0
22,340.2732012182781,0,337.2892771057031,0,341.7512723929767,0
23,339.2464498027404,0,336.3142991350985,0,340.8951089393934,0
24,338.1760042585627,0,335.2989156342653,0,339.9943328167178,0
25,337.0665948637275,0,334.2435399316914,0,339.0494061573829,0
26,335.9253232805436,0,333.1493208606491,0,338.0616045798629,0
27,334.7556903326916,0,332.0179174601783,0,337.0326445230968,0
28,333.5601499565714,0,330.8510606370342,0,335.9643562372574,0
29,332.3405577878162,0,329.6505281789201,0,334.8585729469905,0
30,331.0983909876298,0,328.4180556916348,0,333.71707643136,0
31,329.8348669209624,0,327.1552729118242,0,332.5415701369962,0
32,328.5510169423756,0,325.8637507800392,0,331.3336675637908,0
33,327.2477360017319,0,324.5449632192717,0,330.0948894769746,0
34,325.9258177853845,0,323.200292657615,0,328.8266661835432,0
35,324.5859806299457,0,321.8310587104972,0,327.5303429799932,0
36,323.2288873707657,0,320.4385036995263,0,326.2071871342034,0
