loop:1,season:59346705,P_air:0.95203611990536,P_ice:0.02049756144586961,P_rego:0.02746631864877053,T_sub:193.7966561311408
0,351.8739970658311,0,349.0849030141321,0,349.6188035831859,0
1,351.5184469538175,0,348.7048986070056,0,349.4561507172081,0
2,351.362179718086,0,348.4777426050638,0,349.4467811562558,0
3,351.2098798628948,0,348.254139592712,0,349.4420567529538,0
4,351.0313653407442,0,348.0101999123748,0,349.4186079848432,0
5,350.8161316167661,0,347.7373609394928,0,349.3674951822675,0
6,350.5594616699349,0,347.4313635711657,0,349.2822532289765,0
7,350.259002985362,0,347.0899714568123,0,349.1544068259008,0
8,349.9135406202478,0,346.7117184149291,0,348.9813637449958,0
9,349.5224570682944,0,346.2957268522411,0,348.7626725712619,0
10,349.0854635661811,0,345.8413346355522,0,348.4981254868687,0
11,348.6024563627548,0,345.3480715895636,0,348.1876475976497,0
12,348.0734367302966,0,344.8155891686972,0,347.8312366620655,0
13,347.4984657943797,0,344.2435752001912,0,347.4289293933663,0
14,346.8776392307497,0,343.6317947780565,0,346.9807842440537,0
15,346.2110735742065,0,342.9800398594534,0,346.486872380895,0
16,345.4988993630105,0,342.2881465656577,0,345.9472766909544,0
17,344.7412582687118,0,341.5559703450824,0,345.3620831506469,0
18,343.9383024837018,0,340.7834149872662,0,344.7313896370916,0
19,343.0901953191596,0,339.9704161753248,0,344.0553045745583,0
20,342.1971123972093,0,339.1169048328917,0,343.3339485054047,0
21,341.2592432026785,0,338.2228373663266,0,342.5674556538528,0
22,340.2767944854434,0,337.2882763412937,0,341.7559758120701,0
23,339.2500177225296,0,336.3132746199604,0,340.8996769817997,0
24,338.1795428668395,0,335.2978687265496,0,339.998763895104,0
25,337.070080501353,0,334.2424704140461,0,339.0536971807885,0
26,335.9287429567646,0,333.1482263836501,0,338.0657504318903,0
27,334.7590354611191,0,332.0167951000981,0,337.0366395893334,0
28,333.5634141435444,0,330.8499073143514,0,335.9681948425962,0
29,332.3437360030582,0,329.6493408996363,0,334.862249577823,0
30,331.101479164832,0,328.4168316678554,0,333.7205858523194,0
31,329.8378617187565,0,327.1540096102726,0,332.5449074518718,0
32,328.5539155877264,0,325.86244596405,0,331.3368282439844,0
33,327.2505361807455,0,324.5436149555414,0,330.0978693703494,0
34,325.9285175637347,0,323.1988993123886,0,328.8294615112576,0
35,324.5885783929168,0,321.8296189488351,0,327.5329503261379,0
36,323.2313817768708,0,320.4370164708325,0,326.2096034311633,0
37,321.8575511829743,0,319.0222310735853,0,324.8606184354968,0
38,320.4676839075788,0,317.5863884424718,0,323.4871321201528,0
39,319.0623632714449,0,316.1305577123817,0,322.0902303292605,0
40,317.6421705534198,0,314.6557480050498,0,320.6709587966349,0
41,316.2076976825244,0,313.1629580951228,0,319.2303352631334,0
42,314.7595617625375,0,311.6531832712475,0,317.7693639172778,0
43,313.2984225141415,0,310.1274101934425,0,316.2890528248595,0
44,311.8250036291113,0,308.5866391631405,0,314.790435569307,0
