loop:1,season:59345410,P_air:0.9486493780038523,P_ice:0.01254044189762126,P_rego:0.03881018009852655,T_sub:193.7559151776417
0,284.3553589346438,0,284.3553621362544,0,284.3553621362544,0
1,284.7238582035782,0,284.7370156267849,0,284.7370156267849,0
2,284.8336533630022,0,284.8415678792943,0,284.8415678792943,0
3,284.8798753677036,0,284.8787340965287,0,284.8787340965287,0
4,284.8901562294677,0,284.8785441000021,0,284.8785441000021,0
5,284.873912431524,0,284.8513172308234,0,284.8513172308234,0
6,284.8356308790349,0,284.8019719731734,0,284.8019719731734,0
7,284.7778424583451,0,284.733256297115,0,284.733256297115,0
8,284.7020846272335,0,284.6468061977426,0,284.6468061977426,0
9,284.6092961600962,0,284.5435911489672,0,284.5435911489672,0
10,284.5000144536467,0,284.4241392657617,0,284.4241392657617,0
11,284.3744937266451,0,284.2886704301436,0,284.2886704301436,0
12,284.2327872459324,0,284.1371819257448,0,284.1371819257448,0
13,284.0748107857702,0,283.9695364147234,0,283.9695364147234,0
14,283.9003965715,0,283.7855131555027,0,283.7855131555027,0
15,283.7093589743728,0,283.5848521953621,0,283.5848521953621,0
16,283.5017180038269,0,283.3673066797028,0,283.3673066797028,0
17,283.2792737576158,0,283.1332581857217,0,283.1332581857217,0
18,283.0526020030113,0,282.8931346342197,0,282.8931346342197,0
19,282.8301811766623,0,282.6569335380249,0,282.6569335380249,0
20,282.6159944424621,0,282.4293595985309,0,282.4293595985309,0
21,282.4126439263404,0,282.2131033296819,0,282.2131033296819,0
22,282.2219933373321,0,282.0100144433101,0,282.0100144433101,0
23,282.0455120513974,0,281.821546907429,0,281.821546907429,0
24,281.8844942159952,0,281.6488475240845,0,281.6488475240845,0
25,281.7402191326501,0,281.4930228481552,0,281.4930228481552,0
26,281.6140809988839,0,281.3553050882929,0,281.3553050882929,0
27,281.5076983786295,0,281.2371235857445,0,281.2371235857445,0
28,281.4230038621373,0,281.1402330767293,0,281.1402330767293,0
29,281.3623075445674,0,281.0668319472778,0,281.0668319472778,0
30,281.3283230098366,0,281.0195730662043,0,281.0195730662043,0
31,281.32414154056,0,281.0016105190543,0,281.0016105190543,0
32,281.3531400345769,0,281.0165310271201,0,281.0165310271201,0
33,281.4188114566055,0,281.0682124685818,0,281.0682124685818,0
34,281.5245140447612,0,281.1606065976331,0,281.1606065976331,0
35,281.6731465723397,0,281.2973263039793,0,281.2973263039793,0
36,281.8667703659336,0,281.4813008419102,0,281.4813008419102,0
37,282.1062121810423,0,281.7141946898132,0,281.7141946898132,0
38,282.3906925471282,0,281.9959634780112,0,281.9959634780112,0
39,282.7175290098013,0,282.3244466318134,0,282.3244466318134,0
40,283.0819608503548,0,282.6950807699897,0,282.6950807699897,0
41,283.4771308535935,0,283.100807454445,0,283.100807454445,0
42,283.8942417850693,0,283.5322265793969,0,283.5322265793969,0
43,284.3228832798926,0,283.978002008676,0,283.978002008676,0
44,284.7515026706925,0,284.4254105127329,0,284.4254105127329,0
45,285.1679748288809,0,284.8610478857611,0,284.8610478857611,0
46,285.5602145032037,0,285.2716056772354,0,285.2716056772354,0
47,285.9167715929517,0,285.644544259962,0,285.644544259962,0
48,286.2273552391556,0,285.9687540888885,0,285.9687540888885,0
49,286.4832449392956,0,286.2349815127477,0,286.2349815127477,0
50,286.6775634162557,0,286.4361103015608,0,286.4361103015608,0
51,286.8054036478276,0,286.5672613942291,0,286.5672613942291,0
52,286.8638185121514,0,286.6257716307578,0,286.6257716307578,0
53,286.8516939036201,0,286.610928819455,0,286.610928819455,0
54,286.7695338808266,0,286.5237580207942,0,286.5237580207942,0
55,286.6191893390315,0,286.366670037547,0,286.366670037547,0
56,286.4035605219576,0,286.1430928814587,0,286.1430928814587,0
57,286.1262995195181,0,285.8571778251727,0,285.8571778251727,0
58,285.7915330024877,0,285.5134917829346,0,285.5134917829346,0
59,285.4036189850938,0,285.1167071612883,0,285.1167071612883,0
60,284.9669452900581,0,284.6715123243806,0,284.6715123243806,0
61,284.4857722099005,0,284.1823180869143,0,284.1823180869143,0
62,283.9641179017011,0,283.6532978536737,0,283.6532978536737,0
63,283.4056823638623,0,283.0881888643249,0,283.0881888643249,0
64,282.8138042993172,0,282.4903768386228,0,282.4903768386228,0
65,282.1914445553176,0,281.8627853926488,0,281.8627853926488,0
66,281.5411899005406,0,281.2080012925776,0,281.2080012925776,0
67,280.865271423051,0,280.5281682826135,0,280.5281682826135,0
68,280.165592610863,0,279.8251762461239,0,279.8251762461239,0
69,279.4437630591796,0,279.1005282877964,0,279.1005282877964,0
70,278.7011346284198,0,278.3555662154502,0,278.3555662154502,0
71,277.9388376874823,0,277.5913123392943,0,277.5913123392943,0
72,277.1578157804868,0,276.808713831988,0,276.808713831988,0
73,276.3588576381127,0,276.0084659507068,0,276.0084659507068,0
74,275.5426259170883,0,275.1912237750163,0,275.1912237750163,0
75,274.7096824029313,0,274.3575085833597,0,274.3575085833597,0
76,273.8605096661852,0,273.5077457656556,0,273.5077457656556,0
77,272.9955293370435,0,272.6423934318736,0,272.6423934318736,0
78,272.1151172735813,0,271.7617268919554,0,271.7617268919554,0
79,271.219615959047,0,270.8661642810791,0,270.8661642810791,0
80,270.309344486408,0,269.955939559609,0,269.955939559609,0
81,269.3846064835517,0,269.0313746297852,0,269.0313746297852,0
82,268.4456963073769,0,268.0927884917702,0,268.0927884917702,0
83,267.4929037936648,0,267.1403657896727,0,267.1403657896727,0
84,266.5265177924373,0,266.1745423871707,0,266.1745423871707,0
85,265.5468286410158,0,265.1954487953999,0,265.1954487953999,0
86,264.5541296182453,0,264.2034895764539,0,264.2034895764539,0
87,263.5487172639999,0,263.1989557983404,0,263.1989557983404,0
88,262.5308902083216,0,262.1819770563184,0,262.1819770563184,0
89,261.5009457933759,0,261.1532285094726,0,261.1532285094726,0
90,260.4591732393598,0,260.1123894561434,0,260.1123894561434,0
91,259.4058413536289,0,259.0606487288477,0,259.0606487288477,0
92,258.3411777817076,0,257.9973777495954,0,257.9973777495954,0
93,257.2653355732832,0,256.9234180469659,0,256.9234180469659,0
94,256.1783415069164,0,255.838527398236,0,255.838527398236,0
95,255.0800194527888,0,254.7428542980002,0,254.7428542980002,0
96,253.9698815041732,0,253.6361353212224,0,253.6361353212224,0
97,252.8469803003777,0,252.517608564908,0,252.517608564908,0
98,251.7097186057099,0,251.3862184314272,0,251.3862184314272,0
99,250.5556173978421,0,250.239801610758,0,250.239801610758,0
100,249.3810516382458,0,249.0753571078286,0,249.0753571078286,0
101,248.1809729690733,0,247.8883389384393,0,247.8883389384393,0
102,246.9486491989016,0,246.6724572154694,0,246.6724572154694,0
103,245.6754589673752,0,245.4194771261719,0,245.4194771261719,0
104,244.3507831931701,0,244.118746665558,0,244.118746665558,0
105,242.9620299450355,0,242.7574772999088,0,242.7574772999088,0
106,241.4948148267828,0,241.3202636138617,0,241.3202636138617,0
107,239.9332961311924,0,239.7890832848089,0,239.7890832848089,0
108,238.2606426536302,0,238.1439048262392,0,238.1439048262392,0
109,236.4596111163513,0,236.3624931675851,0,236.3624931675851,0
110,234.5131182464608,0,234.4197848235516,0,234.4197848235516,0
111,232.4041359522318,0,232.2867358756269,0,232.2867358756269,0
112,230.1160731291864,0,229.9276746514455,0,229.9276746514455,0
113,227.6707446101421,0,227.4215263531577,0,227.4215263531577,0
114,225.1563953915622,0,224.8769058063938,0,224.8769058063938,0
115,222.6133747892733,0,222.3132816181196,0,222.3132816181196,0
116,220.0644686720651,0,219.7451885209653,0,219.7451885209653,0
117,217.5267155627629,0,217.1864029997825,0,217.1864029997825,0
118,215.0151376557954,0,214.6520470801682,0,214.6520470801682,0
119,212.5425310106398,0,212.1584544102836,0,212.1584544102836,0
120,210.1171568058928,0,209.7211470689827,0,209.7211470689827,0
121,207.7396944326685,0,207.3503109972977,0,207.3503109972977,0
122,205.3988793839047,0,205.0450617981487,0,205.0450617981487,0
123,203.0567126234378,0,202.7868781925901,0,202.7868781925901,0
124,200.5984735738723,0,198.7886332327899,0,198.7886332327899,0
125,197.7189076214027,0,193.7559200865399,126.0216147209528,193.7559200865399,126.0216147209528
126,193.7559151776417,109.853354447321,193.7559200865399,244.9125790051701,193.7559200865399,244.9125790051701
127,193.7559151776417,270.7646985903281,193.7559200865399,297.4536771720748,193.7559200865399,297.4536771720748
128,193.7559151776417,324.3118153540256,193.7559200865399,347.4328099845374,193.7559200865399,347.4328099845374
129,193.7559151776417,374.5935628975169,193.7559200865399,395.019464156263,193.7559200865399,395.019464156263
130,193.7559151776417,422.6201767395412,193.7559200865399,440.9684934226643,193.7559200865399,440.9684934226643
131,193.7559151776417,468.5680833925603,193.7559200865399,485.1209387271605,193.7559200865399,485.1209387271605
132,193.7559151776417,512.7021286501392,193.7559200865399,527.8517347469976,193.7559200865399,527.8517347469976
133,193.7559151776417,555.0350046291144,193.7559200865399,568.9865222648264,193.7559200865399,568.9865222648264
134,193.7559151776417,595.5285615282472,193.7559200865399,608.5420971932426,193.7559200865399,608.5420971932426
135,193.7559151776417,633.8143598509085,193.7559200865399,646.0115484231515,193.7559200865399,646.0115484231515
136,193.7559151776417,669.2700035939249,193.7559200865399,680.7049091294567,193.7559200865399,680.7049091294567
137,193.7559151776417,702.6809314988923,193.7559200865399,713.3442706519281,193.7559200865399,713.3442706519281
138,193.7559151776417,734.242295749871,193.7559200865399,744.3689917984767,193.7559200865399,744.3689917984767
139,193.7559151776417,764.4890644745709,193.7559200865399,773.9741904834032,193.7559200865399,773.9741904834032
140,193.7559151776417,793.2489597710249,193.7559200865399,802.2926097960914,193.7559200865399,802.2926097960914
141,193.7559151776417,820.8629528217148,193.7559200865399,829.4677574122906,193.7559200865399,829.4677574122906
142,193.7559151776417,847.3469022937477,193.7559200865399,855.5129026120642,193.7559200865399,855.5129026120642
143,193.7559151776417,872.6584631076722,193.7559200865399,880.4992377922431,193.7559200865399,880.4992377922431
144,193.7559151776417,897.030077075368,193.7559200865399,904.5158456430605,193.7559200865399,904.5158456430605
145,193.7559151776417,920.4239322112255,193.7559200865399,927.5474862872682,193.7559200865399,927.5474862872682
146,193.7559151776417,942.8312858646963,193.7559200865399,949.6438087454919,193.7559200865399,949.6438087454919
