loop:1,season:59346705,P_air:4.991703118457942,P_ice:0,P_rego:0.008296881542057299,T_sub:214.2862809206493
0,473.8661113565919,0,472.9175817054464,0,473.3283310683219,0
1,476.5339375486215,0,476.0714828342485,0,476.4234858588021,0
2,477.3865385523608,0,477.1078615019849,0,477.4021757269857,0
3,477.8396631401718,0,477.6869729437261,0,477.9259913818836,0
4,478.0918126169498,0,478.0420702351024,0,478.229521108448,0
5,478.2075390850405,0,478.2491116408136,0,478.3901394904441,0
6,478.2154055578785,0,478.3417518635084,0,478.4428623242545,0
7,478.1304283744713,0,478.3376299291684,0,478.4067786660385,0
8,477.9614909967163,0,478.2471088485193,0,478.2936846076777,0
9,477.7143684113464,0,478.0768338815463,0,478.1115588675177,0
10,477.3931530228397,0,477.8314048352977,0,477.866248366448,0
11,477.0010123377074,0,477.514210639269,0,477.5619171855752,0
12,476.5406478937591,0,477.1279265956617,0,477.2012730296233,0
13,476.0146292707532,0,476.6748455517601,0,476.7849299983237,0
14,475.425706626942,0,476.1570627955675,0,476.3074507385164,0
15,474.7771884857684,0,475.5766736331439,0,475.7653976246785,0
16,474.0734896576795,0,474.9359971221043,0,475.1611900827129,0
17,473.3210227497361,0,474.2378080338698,0,474.4977178767359,0
18,472.5286601949836,0,473.485777813131,0,473.778732832489,0
19,471.702062140428,0,472.6842201957589,0,473.008626495469,0
20,470.8453763575814,0,471.8374829548611,0,472.1918197557959,0
21,469.9619621149381,0,470.9497685188917,0,471.3325869101073,0
22,469.0547063490005,0,470.0251018632175,0,470.4349899497449,0
23,468.1261821292784,0,469.0672441303369,0,469.5028580665903,0
24,467.1787357647779,0,468.079750246889,0,468.5397881938094,0
25,466.2145401479108,0,467.0659564667243,0,467.5491547737024,0
26,465.2356286728212,0,466.0289783736325,0,466.5341226590722,0
27,464.2439163454568,0,464.9717534749209,0,465.4976599711541,0
28,463.2412120798818,0,463.8970440415867,0,464.4425492787796,0
29,462.2292248105269,0,462.8074001566686,0,463.3713963257448,0
30,461.2095651901342,0,461.7052597453077,0,462.286636043267,0
31,460.1837441172839,0,460.5928330529894,0,461.1905358975711,0
32,459.1531690195682,0,459.4722255337132,0,460.0851968185818,0
33,458.1191386187441,0,458.3453247084884,0,458.972552079311,0
34,457.0828367717056,0,457.2138938441729,0,457.8543645716452,0
35,456.0453258879884,0,456.0794804159954,0,456.7322229670892,0
36,455.0075403546408,0,454.9435056097591,0,455.6075372684759,0
37,453.9702803421931,0,453.8071471325462,0,454.481534255094,0
38,452.934206315017,0,452.6714651403454,0,453.3552533020086,0
39,451.8998345214688,0,451.5372551451662,0,452.2295430164832,0
40,450.8675336918264,0,450.4052003371023,0,451.1050590823039,0
41,449.8375231241361,0,449.2757072151674,0,449.9822636384491,0
42,448.8098722894658,0,448.1490796034398,0,448.8614264446642,0
43,447.7845020391795,0,447.0253475149045,0,447.7426280055445,0
44,446.7611874484579,0,445.9044236767283,0,446.6257647396786,0
45,445.7395622834275,0,444.7860132267166,0,445.5105561922416,0
46,444.7191250350249,0,443.6696343828096,0,444.3965541756484,0
47,443.699246422249,0,442.5547246726497,0,443.2835231057589,0
48,442.6791782317596,0,441.4404593837182,0,442.1786804007664,0
49,441.6580633307193,0,440.3260292437614,0,441.0874405344694,0
50,440.6349466660142,0,439.2103747889169,0,440.0103471975126,0
51,439.6087870459246,0,438.0924199816577,0,438.9461411352876,0
52,438.578469490136,0,436.9710130884707,0,437.8928358538225,0
53,437.5428179305168,0,435.8448220975607,0,436.8481873838046,0
54,436.5006080480966,0,434.7126766616594,0,435.8096850869882,0
55,435.450580040513,0,433.5731139610289,0,434.7748033909382,0
56,434.3914511281784,0,432.424870736072,0,433.7410637077751,0
57,433.3219276257079,0,431.2665921322487,0,432.7060206634898,0
58,432.2407164267314,0,430.096767682241,0,431.6673358881609,0
59,431.1465357741833,0,428.9144001202887,0,430.6227730255218,0
60,430.0381252134965,0,427.7176136424081,0,429.570205183976,0
61,428.914254651899,0,426.5059832283472,0,428.5076301437292,0
62,427.7737324723666,0,425.2774555997343,0,427.4331615091464,0
63,426.6154126750084,0,424.0314438091846,0,426.3450360943889,0
64,425.4382010410511,0,422.7665134867935,0,425.2416234430756,0
65,424.2410603347726,0,421.4817902588401,0,424.1213854091264,0
66,423.0230145762199,0,420.1763066939859,0,422.9829413388103,0
67,421.783152432281,0,418.8490822290814,0,421.8249971816323,0
68,420.5206297854257,0,417.4994299495168,0,420.6463689296306,0
69,419.2346715483191,0,416.1264811448567,0,419.445986229968,0
70,417.9245727986232,0,414.7296546509313,0,418.2228977261089,0
71,416.589699311835,0,413.3083309047694,0,416.9762383117535,0
72,415.2294875712614,0,411.8619713455419,0,415.7052329458662,0
73,413.8434443334461,0,410.3901932326811,0,414.4092186690067,0
74,412.4311458249321,0,408.8925495165349,0,413.0876084487016,0
75,410.9922366424552,0,407.3688070342956,0,411.7398973777017,0
76,409.5264284238289,0,405.8186829557116,0,410.3656778629317,0
77,408.0334983512857,0,404.2420337993103,0,408.9645938285956,0
78,406.5132875430471,0,402.638764645108,0,407.5363879381202,0
79,404.9656993827593,0,401.0088079250557,0,406.0808675388905,0
80,403.3906978302986,0,399.3522227074517,0,404.5979048088211,0
81,401.7883057515245,0,397.6690438647861,0,403.0874314101883,0
82,400.1586032989425,0,395.9594516755968,0,401.5494702889206,0
83,398.5017263700827,0,394.2235946112534,0,399.9840681037794,0
84,396.8178651657153,0,392.4617568686896,0,398.3913507523586,0
85,395.1072628658619,0,390.6742001001739,0,396.7714997429649,0
86,393.370214437981,0,388.8613025569196,0,395.1247360485203,0
87,391.6070655885677,0,387.0234370304767,0,393.4513487568306,0
88,389.8182118668368,0,385.1610750104156,0,391.7516858127153,0
89,388.004097926956,0,383.2746866977913,0,390.0261075894955,0
90,386.1652169535083,0,381.3648427681123,0,388.2750803282972,0
91,384.3021102533453,0,379.4321095335312,0,386.49905686269,0
92,382.4153670157,0,377.4771554250299,0,384.6985983451757,0
93,380.5056242412875,0,375.5006406449968,0,382.8742621664983,0
94,378.5735668399851,0,373.5033228473366,0,381.0266984722207,0
95,376.6199278955491,0,371.485977326188,0,379.1565627509354,0
96,374.6454890945207,0,369.4494358745732,0,377.2646102433297,0
97,372.6510813149818,0,367.3946029416455,0,375.3515839369668,0
98,370.6375853690222,0,365.3223872001898,0,373.4183454718274,0
99,368.6059328906051,0,363.2338023611297,0,371.4657323722701,0
100,366.5571073579251,0,361.1298838214379,0,369.4947136441407,0
101,364.4921452362701,0,359.0117349180326,0,367.5062272958114,0
102,362.4121372237947,0,356.8805169523269,0,365.501354595478,0
103,360.3182295784911,0,354.7374516464412,0,363.481147339954,0
104,358.2116254999718,0,352.583829298587,0,361.4467808417548,0
105,356.0935865345396,0,350.4209978987963,0,359.3994581203586,0
106,353.9654339664438,0,348.2503908647363,0,357.3404231829782,0
107,351.8285501523162,0,346.073501984052,0,355.2710580487173,0
108,349.6843797496855,0,343.8919060854036,0,353.1926896482486,0
109,347.5344307843572,0,341.7072501767647,0,351.10685503782,0
110,345.3802754955238,0,339.5212742294733,0,349.0150223356114,0
111,343.2235508919723,0,337.3357967084034,0,346.9188100307877,0
112,341.0659589480101,0,335.1527282121961,0,344.81991284878,0
113,338.9092663639648,0,332.974080628741,0,342.7199816371204,0
114,336.7553038137381,0,330.801958555723,0,340.6209494303855,0
115,334.6059646011563,0,328.6385273389322,0,338.5245612412147,0
116,332.4632026481747,0,326.4860357882485,0,336.4328499504883,0
117,330.3290297415571,0,324.346907820764,0,334.3478290318474,0
118,328.2055119708244,0,322.223650292619,0,332.2714124956049,0
119,326.094765299189,0,320.1188998709285,0,330.2060677767587,0
120,323.9989502209883,0,318.0353956348007,0,328.1534081835585,0
121,321.9202654738685,0,315.9759870711301,0,326.1165065035236,0
122,319.8609407915056,0,313.9436409966602,0,324.0968003072339,0
123,317.8232287028116,0,311.9414311589749,0,322.0971709026978,0
124,315.809395405979,0,309.972524351892,0,320.1196139247825,0
125,313.8217107699035,0,308.0402056460787,0,318.1666310405111,0
126,311.862437540829,0,306.1477914380295,0,316.2405611066628,0
127,309.9338198577841,0,304.2986868528627,0,314.3436442347526,0
128,308.0380712055992,0,302.4962873863337,0,312.4783126682525,0
129,306.1773619581475,0,300.7438839503347,0,310.6466994531913,0
130,304.3538066859027,0,299.0446657100123,0,308.8510920058578,0
131,302.5694514200011,0,297.4012861725188,0,307.0935906278166,0
132,300.8262610787588,0,295.8155810544455,0,305.3762127533092,0
133,299.1261072712153,0,294.2876072965136,0,303.7009531735328,0
134,297.4707566949656,0,292.8114503085906,0,302.0695500569032,0
135,295.861860341796,0,291.3830708313242,0,300.4837502112068,0
136,294.3009437140997,0,290.0039417795697,0,298.9450335996261,0
137,292.7893982376219,0,288.6753727901108,0,297.4547913810076,0
138,291.3284740319173,0,287.3984996069402,0,296.0142265281992,0
139,289.9192741694398,0,286.1742753194305,0,294.6243258757493,0
140,288.5627505180556,0,285.0034635574294,0,293.2859545781465,0
141,287.2597012208627,0,283.8866337569635,0,291.9997024494989,0
142,286.0107698225627,0,282.8241584962163,0,290.7660527088009,0
143,284.816446004371,0,281.8162128129235,0,289.5852057722331,0
144,283.6770678407066,0,280.8627753292398,0,288.4572494636248,0
145,282.592825441771,0,279.9636309291912,0,287.3820048271247,0
146,281.5637657973513,0,279.1183746599644,0,286.3591704213795,0
147,280.5897985892744,0,278.3264164644597,0,285.388206080192,0
148,279.6707026927855,0,277.5869863011634,0,284.468443109928,0
149,278.8061330397863,0,276.8991391706035,0,283.5989900795373,0
150,277.9956274673241,0,276.2617595479155,0,282.7788395945499,0
151,277.238613119228,0,275.6735647198924,0,282.0067672021243,0
152,276.5344119011688,0,275.1331065462655,0,281.2814398668996,0
153,275.8822443998109,0,274.6387712126826,0,280.6013054353349,0
154,275.2812315491449,0,274.1887766264841,0,279.9646955966656,0
155,274.7303931345325,0,273.7811672397419,0,279.3697406064513,0
156,274.2286419173161,0,273.4138062941752,0,278.814399929345,0
157,273.7747716514505,0,273.0843658149216,0,278.2964677583549,0
158,273.3674364243106,0,272.7903152177717,0,277.8134923893523,0
159,273.0051174186627,0,272.5289102953078,0,277.3628650570603,0
160,272.6860706127127,0,272.2971859445666,0,276.9417281875441,0
161,272.408241277831,0,272.0919589955881,0,276.547023207576,0
162,272.1691079665389,0,271.909853331507,0,276.1755042780289,0
163,271.9653700691429,0,271.7473720401048,0,275.8238113677027,0
164,271.7922295779542,0,271.6010824253191,0,275.4886617838987,0
