loop:1,season:59346335,P_air:1.904457468429471e-07,P_ice:0,P_rego:0.006999809554253157,T_sub:100.0611991330603
0,253.1421875100977,0,252.3397910783433,0,252.9168119667366,0
1,253.1332144202268,0,252.3762299065728,0,252.8589119058294,0
2,253.1062990079157,0,252.4000601898606,0,252.7893818661403,0
3,253.0614489108146,0,252.4107363981916,0,252.7090569891718,0
4,252.998678353579,0,252.4078082388861,0,252.618905659427,0
5,252.918006767985,0,252.3908549236345,0,252.5200600268129,0
6,252.8194587707796,0,252.3595686919696,0,252.4137853140143,0
7,252.7030655267383,0,252.3136508794475,0,252.3015464517329,0
8,252.5688620409981,0,252.2528403441728,0,252.1849581978333,0
9,252.4168908838058,0,252.1769370959651,0,252.0657199382771,0
10,252.2471984481108,0,252.0857713022957,0,251.9456223842977,0
11,252.0598376617317,0,251.9791936970456,0,251.8260981163368,0
12,251.8548666167417,0,251.8570736332869,0,251.7078019548096,0
13,251.6323485531347,0,251.7193182956844,0,251.5892642155772,0
14,251.3923528842685,0,251.5658464708507,0,251.4608433428341,0
15,251.1349541528114,0,251.3965867254065,0,251.3149985465243,0
16,250.8602320116878,0,251.2115026439728,0,251.1517754990669,0
17,250.5686267426919,0,251.0105555221097,0,250.9712325716379,0
18,250.2705795164794,0,250.794528964665,0,250.7742179922759,0
19,249.9775354448375,0,250.5662748849372,0,250.5636486563612,0
20,249.6941706075007,0,250.3291848062183,0,250.3429832752761,0
21,249.4228252380652,0,250.0863646341069,0,250.1153952717356,0
22,249.1646202808008,0,249.8404700740493,0,249.8835656656135,0
23,248.9199414941978,0,249.5935879560549,0,249.6496496814241,0
24,248.6887045893002,0,249.3473424419583,0,249.4153111871843,0
25,248.470514901761,0,249.1029348561338,0,249.1817801686735,0
26,248.264774065827,0,248.8611751105084,0,248.9499199771181,0
27,248.0707490775033,0,248.6225927344187,0,248.7202884330595,0
28,247.8876212575301,0,248.3874840297688,0,248.4931942949294,0
29,247.7145216927944,0,248.1558935837323,0,248.2687472045777,0
30,247.5505557721142,0,247.9277884608847,0,248.0468992064288,0
31,247.394820459917,0,247.702928663594,0,247.827479109959,0
32,247.2464194282183,0,247.4810667766864,0,247.6102236309153,0
33,247.104470776742,0,247.2618137394784,0,247.3947995189345,0
34,246.9681149322361,0,247.0447956557271,0,247.1808241036005,0
35,246.8365195367581,0,246.829546142565,0,246.967881104626,0
36,246.7088846762561,0,246.6156502816062,0,246.7555351890526,0
37,246.5844440157304,0,246.4026008467156,0,246.5433410146749,0
38,246.4624695697689,0,246.1899880541436,0,246.3308546698321,0
39,246.3422727764128,0,245.9773061706248,0,246.117640353227,0
40,246.2232077452182,0,245.7641789398812,0,245.90327832408,0
41,246.1046773241264,0,245.5501378670598,0,245.6873749088738,0
42,245.9861491284732,0,245.3348865018193,0,245.4695818298597,0
43,245.8671848033853,0,245.1180854656907,0,245.249628231726,0
44,245.747498555011,0,244.8996292824616,0,245.0273815280858,0
45,245.6272262170107,0,244.6797750307454,0,244.8031183867016,0
46,245.5071108407653,0,244.4593536213877,0,244.5777119792595,0
47,245.3845106863963,0,244.2359035778549,0,244.3491494973815,0
48,245.2577975569331,0,244.0078061461629,0,244.1266901608746,0
49,245.1259321131335,0,243.7742254208297,0,243.9171825524886,0
50,244.9881210698462,0,243.5343724849491,0,243.7209962448069,0
51,244.8437207829835,0,243.287725220132,0,243.5365165849713,0
52,244.6921932030581,0,243.0338604371907,0,243.3615895031899,0
53,244.5330799876224,0,242.7722849212818,0,243.1940519275877,0
54,244.3659882556335,0,242.5028538763835,0,243.0317403943182,0
55,244.1905753797264,0,242.2251103322051,0,242.872693959586,0
56,244.006544504586,0,241.9389655342785,0,242.7151859022144,0
57,243.8136356256762,0,241.6442005783635,0,242.5576783361716,0
58,243.6116227685156,0,241.3404821181038,0,242.3988337943134,0
59,243.4003073324757,0,241.0280557395137,0,242.2375027730174,0
60,243.1795174014628,0,240.7061740001453,0,242.0726810982426,0
61,242.9491040895367,0,240.3756444037004,0,241.9035070575575,0
62,242.7089377167493,0,240.0354937558903,0,241.729236100016,0
63,242.4589084632324,0,239.6863009381491,0,241.5492236652073,0
64,242.1989220764007,0,239.3276412758658,0,241.362927980735,0
65,241.9289005164452,0,238.9596587616151,0,241.1698464652164,0
66,241.6487776172559,0,238.5823620947234,0,240.9695950414488,0
67,241.3585009808377,0,238.1956084044205,0,240.7618048322175,0
68,241.0580266796983,0,237.7995877298768,0,240.54614808226,0
69,240.7473216884941,0,237.3941423376965,0,240.3223605726444,0
70,240.4263589017803,0,236.9794084350649,0,240.0902094568813,0
71,240.0951171102859,0,236.5553888684541,0,239.8494809974918,0
72,239.7535807461893,0,236.1221026930884,0,239.5999797905671,0
73,239.4017351339469,0,235.6797167433157,0,239.3415432963458,0
74,239.0395729590118,0,235.2282565000558,0,239.0740210951283,0
75,238.6670988481655,0,234.7680225508723,0,238.797278716164,0
76,238.2843241366457,0,234.2992889527474,0,238.5112176425388,0
77,237.8911840566985,0,233.8224415923008,0,238.2156474092641,0
78,237.4871351122964,0,233.337658324638,0,237.9099294331741,0
79,237.0700958693981,0,232.843768423491,0,237.5918811284045,0
80,236.6350357889678,0,232.3367500813094,0,237.2563508088687,0
81,236.1732943796677,0,231.8110792691791,0,236.894508438513,0
82,235.6727038309454,0,231.2542248121073,0,236.4939476079846,0
83,235.1177242449207,0,230.6562813146062,0,236.0386242869789,0
84,234.48929209058,0,229.9885336585375,0,235.5086357382155,0
85,233.7644342850965,0,228.9924295381352,0,234.8798408274638,0
86,232.9156874432673,0,227.7498576918769,0,234.1239609394084,0
87,231.9105667029523,0,226.3011091057521,0,233.2105522932538,0
88,230.7110605885524,0,224.6155710786614,0,232.1133484686934,0
89,229.0800276329499,0,222.7145462581423,0,230.8583670642187,0
90,227.2193228883292,0,220.7726298349065,0,229.5791167526081,0
