loop:1,season:59345410,P_air:4.456952655703605e-06,P_ice:0,P_rego:0.006995543047344297,T_sub:110.6698225073397
0,112.5493686305904,0,115.2658491110958,0,112.5493675626149,0
1,114.9977111127259,0,117.7019559972444,0,114.7170175879355,0
2,117.4451638282735,0,120.1363731150432,0,116.8838870860608,0
3,119.8911545578803,0,122.5685032002173,0,119.0494602903137,0
4,122.3349144501399,0,124.9975855806545,0,121.2130577243903,0
5,124.77569424531,0,127.4228762594468,0,123.3740162606685,0
6,127.2127487331316,0,129.8436350085449,0,125.5316761892301,0
7,129.645334735414,0,132.2591237268307,0,127.6853795514062,0
8,132.0727107589296,0,134.6686061857249,0,129.8344698609743,0
9,134.4941370389623,0,137.0713481025642,0,131.9782921532396,0
10,136.9088756879627,0,139.4666173001498,0,134.1161931204328,0
11,139.3161908778847,0,141.853683893071,0,136.5205396304254,0
12,141.7153490589304,0,144.2318205074899,0,138.9175806893215,0
13,144.1056191591483,0,146.6003024804066,0,141.3065858756442,0
14,146.4862728095508,0,148.9584080836946,0,143.6868272096973,0
15,148.856584556247,0,151.3054187347466,0,146.0575793661164,0
16,151.2158320812945,0,153.6406192155636,0,148.4181198950094,0
17,153.563296413103,0,155.96329788121,0,150.7677294326146,0
18,155.8982621529923,0,158.2727468842745,0,153.1056919281177,0
19,158.2200176765318,0,160.5682623740151,0,155.4312948452928,0
20,160.5278553581896,0,162.8491447187104,0,157.7438293874938,0
21,162.8210717731552,0,165.114698705088,0,160.0425906998821,0
22,165.0989679148085,0,167.3642337533315,0,162.3268780873717,0
23,167.3608494004816,0,169.5970641203074,0,164.5959952209263,0
24,169.6060266774703,0,171.8125091029572,0,166.8492503441874,0
25,171.8338152194106,0,174.0098932319959,0,169.0859564705366,0
26,174.0435357448283,0,176.1885464877153,0,171.3054316024031,0
27,176.2345143980979,0,178.3478044781285,0,173.5069989130611,0
28,178.4060829422043,0,180.4870086288593,0,175.6899869403053,0
29,180.5575789712653,0,182.6055063927298,0,177.8537297999652,0
30,182.68834607712,0,184.7026514133403,0,179.9975673535478,0
31,184.7977340400994,0,186.7778037127883,0,182.1208454001523,0
32,186.8850990008793,0,188.830329860411,0,184.2229158495443,0
33,188.9498036300032,0,190.8596031391252,0,186.3031368929689,0
34,190.991217309533,0,192.8650037238501,0,188.3608731861641,0
35,193.00871625724,0,194.8459188024185,0,190.3954959749963,0
36,195.0016836716712,0,196.8017427172969,0,192.4063832420433,0
37,196.9695098906935,0,198.7318771207422,0,194.3929198667318,0
38,198.9115924681846,0,200.635731048046,0,196.3544977036919,0
39,200.8273362793109,0,202.5127210193208,0,198.290515689773,0
40,202.7161535668527,0,204.3622710822812,0,200.200379892183,0
41,204.5774640043018,0,206.1838128717464,0,202.0835035734719,0
42,206.4106946517769,0,207.9767855619147,0,203.9393071493983,0
43,208.2152799573071,0,209.7406358639738,0,205.7672181922512,0
44,209.9906616085262,0,211.4748178740551,0,207.5666712846395,0
45,211.7362885182951,0,213.1787930550765,0,209.3371080072784,0
46,213.4516167321582,0,214.8520301403986,0,211.0779768486988,0
47,215.1361094497386,0,216.4940051513378,0,212.7887332289299,0
48,216.7892375598879,0,218.1042019284153,0,214.4688400370203,0
49,218.4104802462903,0,219.6821127329985,0,216.1177682390643,0
50,219.9993266176192,0,221.2272398734491,0,217.734998510837,0
51,221.5552772611658,0,222.7390972546973,0,219.3200227939579,0
52,223.0778459029955,0,224.2172120343178,0,220.8723459586529,0
53,224.5665606389659,0,225.6611258494338,0,222.3914870374516,0
54,226.0209642521316,0,227.0703951299931,0,223.8769795453505,0
55,227.4406136209655,0,228.4445905028401,0,225.3283708908574,0
56,228.8250798352119,0,229.7529125321767,0,226.7452224977795,0
57,230.1592291126917,0,230.8150411375372,0,228.1267168316273,0
58,231.1019649395902,0,231.713216439412,0,229.3507498700797,0
59,231.8689787033763,0,232.4389724260896,0,230.233095486283,0
60,232.5180602858072,0,233.048843272171,0,230.9035989874959,0
61,233.0840349858544,0,233.5762984353267,0,231.4965178972512,0
62,233.5888059425438,0,234.0427380066234,0,232.0291442069425,0
63,234.0466987420951,0,234.4622960001338,0,232.5153211243306,0
64,234.4673488701119,0,234.8445371151319,0,232.964638740263,0
65,234.8573920548289,0,235.1960795786742,0,233.3837794550304,0
66,235.2214842296978,0,235.5215774515002,0,233.7774007043202,0
67,235.5629570201421,0,235.8243692229547,0,234.1488357720076,0
68,235.8842048857857,0,236.1068588275966,0,234.5004750202754,0
69,236.1869883386657,0,236.3708174669528,0,234.8340697175988,0
70,236.472604373966,0,236.6175534297396,0,235.150908811611,0
71,236.7420085896838,0,236.8480338956221,0,235.4519388140143,0
72,236.9959185622144,0,237.0629881306576,0,235.7378675735815,0
73,237.2348710985133,0,237.2629647174602,0,236.0092222302584,0
74,237.4592672134429,0,237.448376491603,0,236.2663939391214,0
75,237.6694096974171,0,237.6195380757168,0,236.5096754718631,0
76,237.8655228966856,0,237.7766856633632,0,236.739281079756,0
77,238.0477761726353,0,237.9200004651689,0,236.9553698961574,0
78,238.2162945879212,0,238.0496193916779,0,237.1580566756385,0
79,238.3711687845228,0,238.1656449194102,0,237.3474216373911,0
80,238.5124673788944,0,238.2681574922762,0,237.523522880961,0
81,238.6402359166167,0,238.3572144621098,0,237.6863953443991,0
82,238.7545103321152,0,238.4328635506091,0,237.836064264438,0
83,238.8553124195395,0,238.4951383113318,0,237.9725406493668,0
84,238.9426586698053,0,238.544066969193,0,238.0958301196974,0
85,239.0165584862407,0,238.5796706263264,0,238.2059311265931,0
86,239.0770168723199,0,238.6019659495338,0,238.3028376445475,0
87,239.1240391080136,0,238.6109698425061,0,238.3865438491936,0
88,239.1576254825055,0,238.6066941730391,0,238.4570388544194,0
89,239.1777769391832,0,238.5891514174864,0,238.5143123598652,0
90,239.184494105779,0,238.5583536851312,0,238.5583536851312,0
91,239.1777769391832,0,238.5143123598652,0,238.5891514174864,0
92,239.1576254825055,0,238.4570388544194,0,238.6066941730391,0
93,239.1240391080136,0,238.3865438491936,0,238.6109698425061,0
94,239.0770168723199,0,238.3028376445475,0,238.6019659495338,0
95,239.0165584862407,0,238.2059311265931,0,238.5796706263264,0
96,238.9426586698053,0,238.0958301196974,0,238.544066969193,0
97,238.8553124195395,0,237.9725406493668,0,238.4951383113318,0
98,238.7545103321152,0,237.836064264438,0,238.4328635506091,0
99,238.6402359166167,0,237.6863953443991,0,238.3572144621098,0
100,238.5124673788944,0,237.523522880961,0,238.2681574922762,0
101,238.3711687845228,0,237.3474216373911,0,238.1656449194102,0
102,238.2162945879212,0,237.1580566756385,0,238.0496193916779,0
103,238.0477761726353,0,236.9553698961574,0,237.9200004651689,0
104,237.8655228966856,0,236.739281079756,0,237.7766856633632,0
105,237.6694096974171,0,236.5096754718631,0,237.6195380757168,0
106,237.4592672134429,0,236.2663939391214,0,237.448376491603,0
107,237.2348710985133,0,236.0092222302584,0,237.2629647174602,0
108,236.9959185622144,0,235.7378675735815,0,237.0629881306576,0
109,236.7420085896838,0,235.4519388140143,0,236.8480338956221,0
110,236.472604373966,0,235.150908811611,0,236.6175534297396,0
111,236.1869883386657,0,234.8340697175988,0,236.3708174669528,0
112,235.8842048857857,0,234.5004750202754,0,236.1068588275966,0
113,235.5629570201421,0,234.1488357720076,0,235.8243692229547,0
114,235.2214842296978,0,233.7774007043202,0,235.5215774515002,0
115,234.8573920548289,0,233.3837794550304,0,235.1960795786742,0
116,234.4673488701119,0,232.964638740263,0,234.8445371151319,0
117,234.0466987420951,0,232.5153211243306,0,234.4622960001338,0
118,233.5888059425438,0,232.0291442069425,0,234.0427380066234,0
119,233.0840349858544,0,231.4965178972512,0,233.5762984353267,0
120,232.5180602858072,0,230.9035989874959,0,233.048843272171,0
121,231.8689787033763,0,230.233095486283,0,232.4389724260896,0
122,231.1019649395902,0,229.3507498700797,0,231.713216439412,0
123,230.1592291126917,0,228.1267168316273,0,230.8150411375372,0
124,228.8250798352119,0,226.7452224977795,0,229.7529125321767,0
125,227.4406136209655,0,225.3283708908574,0,228.4445905028401,0
126,226.0209642521316,0,223.8769795453505,0,227.0703951299931,0
127,224.5665606389659,0,222.3914870374516,0,225.6611258494338,0
128,223.0778459029955,0,220.8723459586529,0,224.2172120343178,0
129,221.5552772611658,0,219.3200227939579,0,222.7390972546973,0
130,219.9993266176192,0,217.734998510837,0,221.2272398734491,0
131,218.4104802462903,0,216.1177682390643,0,219.6821127329985,0
132,216.7892375598879,0,214.4688400370203,0,218.1042019284153,0
133,215.1361094497386,0,212.7887332289299,0,216.4940051513378,0
134,213.4516167321582,0,211.0779768486988,0,214.8520301403986,0
135,211.7362885182951,0,209.3371080072784,0,213.1787930550765,0
136,209.9906616085262,0,207.5666712846395,0,211.4748178740551,0
137,208.2152799573071,0,205.7672181922512,0,209.7406358639738,0
138,206.4106946517769,0,203.9393071493983,0,207.9767855619147,0
139,204.5774640043018,0,202.0835035734719,0,206.1838128717464,0
140,202.7161535668527,0,200.200379892183,0,204.3622710822812,0
141,200.8273362793109,0,198.290515689773,0,202.5127210193208,0
142,198.9115924681846,0,196.3544977036919,0,200.635731048046,0
143,196.9695098906935,0,194.3929198667318,0,198.7318771207422,0
144,195.0016836716712,0,192.4063832420433,0,196.8017427172969,0
145,193.00871625724,0,190.3954959749963,0,194.8459188024185,0
146,190.991217309533,0,188.3608731861641,0,192.8650037238501,0
147,188.9498036300032,0,186.3031368929689,0,190.8596031391252,0
148,186.8850990008793,0,184.2229158495443,0,188.830329860411,0
149,184.7977340400994,0,182.1208454001523,0,186.7778037127883,0
150,182.68834607712,0,179.9975673535478,0,184.7026514133403,0
151,180.5575789712653,0,177.8537297999652,0,182.6055063927298,0
152,178.4060829422043,0,175.6899869403053,0,180.4870086288593,0
153,176.2345143980979,0,173.5069989130611,0,178.3478044781285,0
154,174.0435357448283,0,171.3054316024031,0,176.1885464877153,0
155,171.8338152194106,0,169.0859564705366,0,174.0098932319959,0
156,169.6060266774703,0,166.8492503441874,0,171.8125091029572,0
157,167.3608494004816,0,164.5959952209263,0,169.5970641203074,0
158,165.0989679148085,0,162.3268780873717,0,167.3642337533315,0
159,162.8210717731552,0,160.0425906998821,0,165.114698705088,0
160,160.5278553581896,0,157.7438293874938,0,162.8491447187104,0
161,158.2200176765318,0,155.4312948452928,0,160.5682623740151,0
162,155.8982621529923,0,153.1056919281177,0,158.2727468842745,0
163,153.563296413103,0,150.7677294326146,0,155.96329788121,0
164,151.2158320812945,0,148.4181198950094,0,153.6406192155636,0
165,148.856584556247,0,146.0575793661164,0,151.3054187347466,0
166,146.4862728095508,0,143.6868272096973,0,148.9584080836946,0
167,144.1056191591483,0,141.3065858756442,0,146.6003024804066,0
168,141.7153490589304,0,138.9175806893215,0,144.2318205074899,0
169,139.3161908778847,0,136.5205396304254,0,141.853683893071,0
170,136.9088756879627,0,134.1161931204328,0,139.4666173001498,0
171,134.4941370389623,0,131.9782921532396,0,137.0713481025642,0
172,132.0727107589296,0,129.8344698609743,0,134.6686061857249,0
